Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 128206 127436 124154 126599
 100000 509807 506703 493510 503340
 150000 1.14081e+06 1.1338e+06 1.10394e+06 1.12618e+06
 200000 2.01735e+06 2.00485e+06 1.95144e+06 1.99121e+06
 250000 3.13571e+06 3.11614e+06 3.03215e+06 3.09467e+06
 300000 4.49231e+06 4.46402e+06 4.3424e+06 4.43291e+06
 350000 6.08368e+06 6.04494e+06 5.87863e+06 6.00242e+06
 400000 7.9064e+06 7.85544e+06 7.63743e+06 7.79975e+06
 450000 9.95715e+06 9.89213e+06 9.61552e+06 9.8216e+06
 500000 1.22327e+07 1.21517e+07 1.18097e+07 1.20647e+07
 500000 1.22287e+07 1.21573e+07 1.18166e+07 1.20675e+07
 1e+06 4.66825e+07 4.63557e+07 4.50037e+07 4.60139e+07
 1.5e+06 1.00532e+08 9.9777e+07 9.68219e+07 9.90438e+07
 2e+06 1.71353e+08 1.70171e+08 1.65103e+08 1.68876e+08
 2.5e+06 2.57126e+08 2.55665e+08 2.47984e+08 2.53592e+08
 3e+06 3.56184e+08 3.5464e+08 3.4391e+08 3.51578e+08
 3.5e+06 4.67199e+08 4.65671e+08 4.51587e+08 4.61486e+08
 4e+06 5.88981e+08 5.87344e+08 5.69872e+08 5.82066e+08
 4.5e+06 7.20549e+08 7.18414e+08 6.97844e+08 7.12269e+08
 5e+06 8.61131e+08 8.5784e+08 8.34755e+08 8.51242e+08
 5e+06 8.70653e+08 8.5786e+08 8.19573e+08 8.49362e+08
 1e+07 2.67628e+09 2.5411e+09 2.54369e+09 2.58702e+09
 1.5e+07 5.01681e+09 4.41837e+09 4.57822e+09 4.67113e+09
 2e+07 7.71955e+09 6.31008e+09 6.76307e+09 6.9309e+09
 2.5e+07 1.08134e+10 8.05973e+09 9.0304e+09 9.30117e+09
 3e+07 1.42234e+10 9.68233e+09 1.13231e+10 1.17429e+10
 3.5e+07 1.78704e+10 1.12689e+10 1.3589e+10 1.42427e+10
 4e+07 2.17649e+10 1.28229e+10 1.57812e+10 1.67896e+10
 4.5e+07 2.59902e+10 1.44088e+10 1.7939e+10 1.9446e+10
 5e+07 3.04596e+10 1.59822e+10 1.99945e+10 2.21454e+10
 5e+07 2.77006e+10 1.69089e+10 1.94179e+10 2.13424e+10
 1e+08 8.08415e+10 3.36306e+10 4.08161e+10 5.17627e+10
 1.5e+08 1.34267e+11 5.00197e+10 6.42018e+10 8.28295e+10
 2e+08 1.79997e+11 6.47995e+10 8.41806e+10 1.09659e+11
 2.5e+08 2.15931e+11 7.77979e+10 1.06678e+11 1.33469e+11
 3e+08 2.48235e+11 8.92953e+10 1.31951e+11 1.56494e+11
 3.5e+08 2.72731e+11 9.90967e+10 1.60635e+11 1.77488e+11
 4e+08 2.96653e+11 1.13289e+11 1.87388e+11 1.9911e+11
 4.5e+08 3.24441e+11 1.32149e+11 2.20298e+11 2.25629e+11
 5e+08 3.55954e+11 1.49494e+11 2.61033e+11 2.55494e+11
 5e+08 2.80798e+11 8.47391e+10 2.00199e+11 1.88579e+11
 1e+09 7.68936e+11 1.26165e+11 6.26192e+11 5.07098e+11
 1.5e+09 1.06253e+12 1.02709e+10 7.23631e+11 5.9881e+11
 2e+09 2.10135e+12 7.27666e+09 7.53224e+11 9.5395e+11
