Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 110105 120041 106376 112174
 100000 438384 478069 423477 446643
 150000 982071 1.07126e+06 948533 1.00062e+06
 200000 1.73845e+06 1.89688e+06 1.67881e+06 1.77138e+06
 250000 2.70486e+06 2.95221e+06 2.61165e+06 2.75624e+06
 300000 3.87871e+06 4.23456e+06 3.74447e+06 3.95258e+06
 350000 5.25749e+06 5.74134e+06 5.07472e+06 5.35785e+06
 400000 6.83872e+06 7.46992e+06 6.59989e+06 6.96951e+06
 450000 8.61999e+06 9.41767e+06 8.31754e+06 8.78507e+06
 500000 1.05989e+07 1.1582e+07 1.02253e+07 1.08021e+07
 500000 1.06036e+07 1.15961e+07 1.02232e+07 1.08076e+07
 1e+06 4.07554e+07 4.46214e+07 3.92568e+07 4.15445e+07
 1.5e+06 8.82137e+07 9.66536e+07 8.49815e+07 8.99496e+07
 2e+06 1.51096e+08 1.65629e+08 1.456e+08 1.54108e+08
 2.5e+06 2.27839e+08 2.4981e+08 2.19522e+08 2.32391e+08
 3e+06 3.17103e+08 3.4772e+08 3.05381e+08 3.23402e+08
 3.5e+06 4.1771e+08 4.58191e+08 4.01994e+08 4.25965e+08
 4e+06 5.28475e+08 5.80239e+08 5.08285e+08 5.38999e+08
 4.5e+06 6.48313e+08 7.12993e+08 6.2341e+08 6.61572e+08
 5e+06 7.76236e+08 8.55626e+08 7.46658e+08 7.9284e+08
 5e+06 7.74765e+08 8.76206e+08 7.32897e+08 7.94623e+08
 1e+07 2.33138e+09 2.71303e+09 2.29545e+09 2.44662e+09
 1.5e+07 4.2369e+09 4.87479e+09 4.21154e+09 4.44108e+09
 2e+07 6.35579e+09 7.12549e+09 6.33255e+09 6.60461e+09
 2.5e+07 8.63086e+09 9.4198e+09 8.6353e+09 8.89532e+09
 3e+07 1.10555e+10 1.16513e+10 1.10818e+10 1.12628e+10
 3.5e+07 1.36204e+10 1.37709e+10 1.35907e+10 1.36607e+10
 4e+07 1.63129e+10 1.57532e+10 1.61712e+10 1.60791e+10
 4.5e+07 1.90953e+10 1.76525e+10 1.89191e+10 1.85556e+10
 5e+07 2.18668e+10 1.94505e+10 2.18294e+10 2.10489e+10
 5e+07 1.9494e+10 1.91808e+10 2.16991e+10 2.01246e+10
 1e+08 4.61245e+10 3.79125e+10 5.69475e+10 4.69948e+10
 1.5e+08 7.92124e+10 5.63749e+10 9.30087e+10 7.61986e+10
 2e+08 1.0936e+11 6.82676e+10 1.34015e+11 1.03881e+11
 2.5e+08 1.3893e+11 8.62007e+10 1.684e+11 1.31177e+11
 3e+08 1.69545e+11 1.13739e+11 1.906e+11 1.57961e+11
 3.5e+08 1.90774e+11 1.40132e+11 2.07176e+11 1.79361e+11
 4e+08 2.15565e+11 1.58408e+11 2.13157e+11 1.9571e+11
 4.5e+08 2.32229e+11 1.82601e+11 2.1298e+11 2.0927e+11
 5e+08 2.46781e+11 2.00483e+11 2.10822e+11 2.19362e+11
 5e+08 3.40851e+11 6.69387e+10 2.83966e+11 2.30585e+11
 1e+09 3.05761e+11 2.06028e+11 4.61341e+11 3.24377e+11
 1.5e+09 5.686e+09 2.48142e+11 7.77449e+11 3.43759e+11
 2e+09 2.78031e+11 3.26109e+11 2.35221e+11 2.79787e+11
