Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.53613e+13 1.44766e+13 1.59627e+13 1.53865e+13 1.47076e+13 1.55966e+13 1.52303e+13 1.52449e+13 7.33821e+08
 100000 6.05705e+13 5.70462e+13 6.29868e+13 6.06045e+13 5.78804e+13 6.1448e+13 5.99776e+13 6.0067e+13 1.12946e+11
 150000 1.34537e+14 1.26633e+14 1.40002e+14 1.3447e+14 1.28327e+14 1.36405e+14 1.33068e+14 1.3333e+14 1.13794e+11
 200000 2.36268e+14 2.22264e+14 2.46047e+14 2.3592e+14 2.25017e+14 2.39442e+14 2.33459e+14 2.34019e+14 1.14592e+11
 250000 3.64874e+14 3.43078e+14 3.80256e+14 3.64011e+14 3.47035e+14 3.69647e+14 3.60231e+14 3.61233e+14 1.15416e+11
 300000 5.19556e+14 4.88305e+14 5.41855e+14 5.17877e+14 4.93546e+14 5.262e+14 5.12541e+14 5.14153e+14 1.16294e+11
 350000 6.99576e+14 6.57238e+14 7.30127e+14 6.96736e+14 6.63793e+14 7.08349e+14 6.89626e+14 6.92034e+14 1.17268e+11
 400000 9.04267e+14 8.49224e+14 9.44405e+14 8.99907e+14 8.57079e+14 9.15407e+14 8.90797e+14 8.94198e+14 1.18167e+11
 450000 1.13299e+15 1.06364e+15 1.18404e+15 1.12679e+15 1.07275e+15 1.14674e+15 1.11543e+15 1.12001e+15 1.19064e+11
 500000 1.38514e+15 1.29989e+15 1.44842e+15 1.37682e+15 1.31022e+15 1.40179e+15 1.36294e+15 1.36889e+15 1.20188e+11
 550000 1.66019e+15 1.55745e+15 1.73694e+15 1.64949e+15 1.56892e+15 1.68005e+15 1.63282e+15 1.6403e+15 1.21179e+11
 600000 1.95762e+15 1.83582e+15 2.04904e+15 1.94432e+15 1.84828e+15 1.98106e+15 1.92455e+15 1.93373e+15 1.22128e+11
 650000 2.27698e+15 2.13456e+15 2.38418e+15 2.26083e+15 2.14779e+15 2.30441e+15 2.23768e+15 2.2487e+15 1.23108e+11
 700000 2.61783e+15 2.45323e+15 2.74184e+15 2.59859e+15 2.46699e+15 2.64976e+15 2.57178e+15 2.58479e+15 1.23992e+11
 750000 2.97974e+15 2.79147e+15 3.12152e+15 2.9572e+15 2.80543e+15 3.01681e+15 2.92648e+15 2.94159e+15 1.24786e+11
 800000 3.36232e+15 3.14892e+15 3.52279e+15 3.33629e+15 3.16269e+15 3.40527e+15 3.30141e+15 3.31872e+15 1.25641e+11
 850000 3.76517e+15 3.52522e+15 3.9452e+15 3.73549e+15 3.53834e+15 3.81485e+15 3.69623e+15 3.71582e+15 1.26521e+11
 900000 4.18794e+15 3.92007e+15 4.38838e+15 4.15445e+15 3.93201e+15 4.24529e+15 4.11058e+15 4.13253e+15 1.27398e+11
 950000 4.63029e+15 4.33311e+15 4.85195e+15 4.59282e+15 4.34333e+15 4.69631e+15 4.54415e+15 4.56854e+15 1.2835e+11
 1e+06 5.0919e+15 4.76403e+15 5.33554e+15 5.05026e+15 4.77198e+15 5.16766e+15 4.99663e+15 5.02351e+15 1.29153e+11
 1e+06 5.11415e+15 4.77362e+15 5.34204e+15 5.05133e+15 4.75963e+15 5.17901e+15 4.99666e+15 5.02863e+15 1.77869e+10
 2e+06 1.78773e+16 1.66594e+16 1.87078e+16 1.78246e+16 1.65595e+16 1.84861e+16 1.76234e+16 1.76733e+16 3.78727e+10
 3e+06 3.59713e+16 3.3521e+16 3.75446e+16 3.63756e+16 3.32051e+16 3.80558e+16 3.58788e+16 3.57989e+16 6.02508e+10
 4e+06 5.80305e+16 5.36694e+16 6.01797e+16 5.94377e+16 5.33362e+16 6.26063e+16 5.846e+16 5.79933e+16 8.31514e+10
