Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 8230.66 8647.73 8002.62 8293.67
 100000 32579.3 34246.4 31666.7 32830.8
 150000 72583.3 76338.2 70532.5 73151.3
 200000 127792 134479 124153 128808
 250000 197771 208237 192092 199367
 300000 282092 297195 273920 284402
 350000 380341 400949 369209 383500
 400000 492116 519108 477546 496256
 450000 617027 651295 598529 622284
 500000 754702 797141 731766 761203
 500000 753962 797052 731551 760855
 1e+06 2.75909e+06 2.93074e+06 2.662e+06 2.78394e+06
 1.5e+06 5.70982e+06 6.09461e+06 5.46045e+06 5.75496e+06
 2e+06 9.38085e+06 1.00503e+07 8.89358e+06 9.44158e+06
 2.5e+06 1.36091e+07 1.46104e+07 1.2798e+07 1.36725e+07
 3e+06 1.82657e+07 1.96253e+07 1.70514e+07 1.83141e+07
 3.5e+06 2.32525e+07 2.49914e+07 2.15623e+07 2.32687e+07
 4e+06 2.84801e+07 3.06445e+07 2.62498e+07 2.84581e+07
 4.5e+06 3.38834e+07 3.65397e+07 3.10485e+07 3.38239e+07
 5e+06 3.94141e+07 4.2637e+07 3.59168e+07 3.93226e+07
 5e+06 4.01564e+07 4.19106e+07 3.50204e+07 3.90291e+07
 1e+07 9.90903e+07 1.10106e+08 8.41789e+07 9.77918e+07
 1.5e+07 1.56245e+08 1.83567e+08 1.30411e+08 1.56741e+08
 2e+07 2.10623e+08 2.58535e+08 1.72765e+08 2.13975e+08
 2.5e+07 2.68947e+08 3.3623e+08 2.11849e+08 2.72342e+08
 3e+07 3.34105e+08 4.09422e+08 2.468e+08 3.30109e+08
 3.5e+07 4.01132e+08 4.80164e+08 2.82108e+08 3.87802e+08
 4e+07 4.67916e+08 5.47074e+08 3.1919e+08 4.44727e+08
 4.5e+07 5.37541e+08 6.11517e+08 3.60119e+08 5.03059e+08
 5e+07 6.13267e+08 6.81448e+08 3.99756e+08 5.64823e+08
 5e+07 6.15495e+08 7.11825e+08 4.70572e+08 5.99297e+08
 1e+08 1.34115e+09 1.30322e+09 8.58639e+08 1.16767e+09
 1.5e+08 2.14174e+09 2.16608e+09 1.14676e+09 1.81819e+09
 2e+08 3.14751e+09 3.07967e+09 1.41154e+09 2.54624e+09
 2.5e+08 4.2237e+09 3.58978e+09 1.37729e+09 3.06359e+09
 3e+08 5.4371e+09 3.91123e+09 1.27185e+09 3.54006e+09
 3.5e+08 7.35173e+09 4.32101e+09 1.08299e+09 4.25191e+09
 4e+08 9.08987e+09 4.45527e+09 1.09101e+09 4.87872e+09
 4.5e+08 1.07678e+10 5.05245e+09 1.05631e+09 5.62551e+09
 5e+08 1.26714e+10 5.66682e+09 1.12926e+09 6.48915e+09
 5e+08 1.50214e+10 5.31945e+09 4.18865e+08 6.9199e+09
 1e+09 2.94096e+10 1.72617e+10 1.13015e+09 1.59338e+10
 1.5e+09 5.40826e+10 2.88307e+10 2.68992e+09 2.85344e+10
 2e+09 1.55111e+11 5.26954e+10 4.61233e+09 7.08063e+10
