# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 17775.3 -0.0247476 2983.12 0.993837
200000 18070.9 0.730777 3032.61 1.0106
300000 18020.7 -0.179725 3024.32 1.00749
400000 17739.4 -0.107196 2977.11 0.991786
500000 18068.3 2.45091 3031.87 1.01076
600000 17786.4 0.315979 2984.93 0.994652
700000 17831.6 -0.348077 2992.61 0.996916
800000 17630.9 -0.223309 2958.91 0.985726
900000 17894.5 -0.190587 3003.15 1.0005
1000000 17788.7 -0.224689 2985.4 0.994513
1100000 17798.5 -0.197916 2987.04 0.99506
1200000 17919.4 -0.144501 3007.32 1.00188
1300000 17731.4 -0.146819 2975.77 0.99132
1400000 17807.3 -0.297641 2988.54 0.995583
1500000 17873.1 -0.258986 2999.56 0.999244
1600000 17838.1 0.394829 2993.59 0.9975
1700000 17750 -0.102432 2978.89 0.992358
1800000 17983.9 0.0661714 3018.11 1.00554
1900000 18351.9 -0.147959 3079.91 1.02601
2000000 17653.9 0.63274 2962.64 0.987268
2100000 17918.9 0.0699364 3007.2 1.00188
2200000 17591.4 -0.185728 2952.28 0.983492
2300000 17907.8 2.22537 3004.98 1.00179
2400000 17990.3 -0.0892462 3019.22 1.00586
2500000 18005.2 -0.133906 3021.72 1.00664
2600000 18388.9 -0.175886 3086.13 1.02812
2700000 17719.1 -0.125805 2973.7 0.990637
2800000 17837.7 0.0772778 2993.57 0.997378
2900000 17684.1 -0.0630653 2967.81 0.988765
3000000 17886.5 -0.199036 3001.81 0.999978
3100000 17884 1.36344 3001.13 1.00028
3200000 17967.7 0.227115 3015.37 1.0047
3300000 17592.4 2.20423 2952.04 0.984069
3400000 17951.6 -0.299964 3012.74 1.00365
3500000 17936.7 -0.0980453 3010.22 1.00287
3600000 18177.6 0.178874 3050.6 1.01644
3700000 17941.7 0.952836 3010.88 1.00342
3800000 17748.2 1.66087 2978.29 0.992741
3900000 18189 -0.117349 3052.56 1.01698
4000000 17842.6 -0.226424 2994.44 0.997557
4100000 17954.7 -0.304461 3013.27 1.00382
4200000 18109.3 0.273952 3039.12 1.01267
4300000 17680.4 1.44735 2966.94 0.988965
4400000 18174.6 0.204682 3050.09 1.01633
4500000 17807.1 -0.0350045 2988.46 0.995682
4600000 17998.6 -0.127547 3020.61 1.00631
4700000 18216 -0.167637 3057.11 1.01843
4800000 17958.2 -0.189136 3013.84 1.00405
4900000 17965.8 -0.158034 3015.11 1.00442
5000000 17741.4 -0.161354 2977.45 0.991916
5100000 17605.4 0.080936 2954.58 0.984484
5200000 17891.8 0.198979 3002.64 1.00047
5300000 17812.5 0.23687 2989.31 0.99611
5400000 17875.4 -0.184255 2999.94 0.999375
5500000 17970.4 -0.164986 3015.89 1.00468
5600000 18083.7 -0.138316 3034.9 1.01102
5700000 17864.6 2.55869 2997.68 0.999399
5800000 17696 -0.0366569 2969.82 0.989413
5900000 17776.9 -0.145812 2983.4 0.993897
6000000 18040.4 0.472181 3027.53 1.0088
6100000 17772.2 -0.0587543 2982.6 0.993601
6200000 17847.1 -0.117936 2995.18 0.997782
6300000 17998.1 0.661934 3020.4 1.0066
6400000 17886.4 -0.106816 3001.78 0.999987
6500000 17673.2 -0.186339 2966.01 0.988169
6600000 17969.7 -0.172848 3015.77 1.00464
6700000 18128.1 -0.0953548 3042.34 1.01351
6800000 17864.2 -0.14313 2998.06 0.998805
6900000 17869.9 0.851869 2998.84 0.999379
7000000 18014.6 -0.173632 3023.3 1.00717
7100000 17717.7 0.611531 2973.35 0.990795
7200000 17646 -0.28089 2961.46 0.98658
7300000 17794.3 -0.22593 2986.34 0.994855
7400000 17923 -0.164941 3007.93 1.00202
7500000 17892.9 0.0961677 3002.83 1.00045
7600000 17880.6 0.647513 3000.67 0.999957
7700000 17611.5 0.662647 2955.51 0.984891
7800000 17710.6 -0.085222 2972.27 0.990156
7900000 17825.1 0.64003 2991.37 0.996826
8000000 17912 -0.361022 3006.12 1.00143
8100000 17922.7 -0.148351 3007.87 1.00202
8200000 17771.9 1.27332 2982.33 0.994062
8300000 18002.5 -0.328257 3021.29 1.0065
8400000 17985.9 -0.195446 3018.49 1.00562
8500000 18086.4 -0.154782 3035.35 1.01131
8600000 17845.2 -0.0489297 2994.85 0.997748
8700000 17416.9 -0.10523 2922.98 0.973776
8800000 17753.8 -0.25294 2979.55 0.992586
8900000 17657 -0.146638 2963.29 0.987158
9000000 17874.4 -0.0575818 2999.76 0.999321
9100000 17487.9 -0.0914707 2934.89 0.977704
9200000 18198.8 -0.072784 3054.2 1.01746
9300000 17752.7 -0.15639 2979.34 0.992569
9400000 17631.5 0.810693 2958.85 0.986028
9500000 17840.2 -0.191148 2994.04 0.997462
9600000 17815.6 -0.227842 2989.92 0.996057
9700000 17937.8 0.491561 3010.3 1.00307
9800000 17852.8 -0.156687 2996.15 0.998187
9900000 17734.5 -0.266065 2976.32 0.991493
10000000 17932.9 -0.147153 3009.58 1.00259
