# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
4100000 17836 -0.116482 2993.32 1.00159 0.000162958
4200000 17733.4 -0.184705 2976.1 0.987804 0.000161643
4300000 17848 1.14347 2995.13 0.990643 0.000160983
4400000 18085.3 -0.0447398 3035.15 1.02087 0.000163812
4500000 17711.1 1.57417 2972.08 1.00023 0.00016382
4600000 17670.6 -0.283462 2965.59 0.988324 0.000162323
4700000 17968.8 0.0349823 3015.58 1.00358 0.000162039
4800000 18199.9 -0.207222 3054.41 1.01653 0.000162102
4900000 17736.5 -0.229543 2976.64 0.99895 0.000163496
5000000 17996.7 -0.22932 3020.3 1.0036 0.000161833
5100000 17947.6 2.78987 3011.56 1.01215 0.00016357
5200000 17740.8 1.93689 2977 0.994025 0.000162532
5300000 17856.3 -0.0897596 2996.72 1.00954 0.000164115
5400000 17880.1 -0.154646 3000.73 1.01159 0.000164192
5500000 17739.1 -0.226565 2977.07 1.00718 0.000164648
5600000 18153.9 -0.0272801 3046.66 1.01942 0.000162953
5700000 17909.5 -0.249552 3005.68 0.989424 0.000160371
5800000 17729.2 -0.305849 2975.42 0.986708 0.000161507
5900000 18003.2 -0.327389 3021.42 0.99824 0.000160954
6000000 17726.2 -0.224906 2974.91 0.997939 0.0001634
6100000 18039.2 0.516321 3027.31 1.01613 0.000163436
6200000 17741 -0.0654525 2977.38 0.981179 0.000160533
6300000 18083.2 -0.0412257 3034.8 1.00842 0.00016187
6400000 18074 -0.453098 3033.32 1.02645 0.000164844
6500000 17847.6 -0.522658 2995.34 0.995799 0.000161922
6600000 17841 -0.236824 2994.18 1.01107 0.00016452
6700000 17799.9 -0.141781 2987.27 1.00641 0.000164086
6800000 17886.8 0.339974 3001.77 1.0029 0.000162701
6900000 17885.9 -0.239312 3001.71 1.01511 0.000164749
7000000 17905.1 -0.183455 3004.93 0.995424 0.000161389
7100000 17999.9 -0.176488 3020.84 1.016 0.000163791
7200000 17796.8 -0.116792 2986.74 0.993762 0.000162049
7300000 17747.5 0.162707 2978.42 0.977143 0.000159765
7400000 17880.3 0.445814 3000.66 0.99536 0.000161514
7500000 17887.9 -0.140123 3002.03 0.994554 0.000161361
7600000 17957.2 0.163326 3013.61 1.01186 0.000163452
7700000 17717 0.0324937 2973.32 0.992271 0.000162502
7800000 17977 -0.201218 3016.99 1.00679 0.000162538
7900000 17963.9 0.30884 3014.72 1.00122 0.000161697
8000000 17755.4 0.0386934 2979.78 0.995648 0.000162712
8100000 17786.2 -0.211033 2984.97 0.999482 0.000163087
8200000 17982 -0.189135 3017.84 1.00058 0.000161464
8300000 17915.7 -0.19437 3006.71 0.998733 0.000161777
8400000 17875.7 -0.123706 2999.98 1.01045 0.000164081
8500000 18176.3 -0.0159748 3050.41 1.01925 0.00016274
8600000 17852.3 -0.181455 2996.07 1.01383 0.000164799
8700000 17988.5 -0.20313 3018.94 0.996901 0.000160855
8800000 17717.9 -0.268062 2973.53 1.00178 0.000164091
8900000 18046 -0.106439 3028.56 1.00991 0.000162434
9000000 17833.9 -0.152695 2992.97 0.987243 0.000160641
9100000 17805.7 0.679409 2988.1 0.992609 0.000161734
9200000 17968.2 -0.0654949 3015.5 1.01119 0.000163339
9300000 17780.2 -0.0627726 2983.95 0.99867 0.000163005
9400000 17753.2 -0.194039 2979.44 0.998875 0.000163277
9500000 17906.4 -0.281737 3005.16 0.987558 0.000160082
9600000 17884.4 -0.192156 3001.46 0.994887 0.000161463
9700000 17828.2 -0.137914 2992.01 1.00419 0.000163456
9800000 17808.2 -0.168781 2988.66 0.994675 0.000162124
9900000 17934.9 -0.0975837 3009.91 1.00696 0.000162943
10000000 18038.5 0.747493 3027.17 1.01061 0.000162587
