# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 30159.9 -0.0408579 5061.55 0.99875 9.61446e-05
200000 29770.7 -0.0844838 4996.24 1.00124 9.76042e-05
300000 29728.1 -0.180652 4989.1 1.00651 9.82765e-05
400000 29577.2 -0.129833 4963.77 0.987243 9.68917e-05
500000 30023.1 2.04233 5038.25 1.01683 9.82816e-05
600000 29536.9 0.139089 4956.97 1.00112 9.83743e-05
700000 29748 -0.066313 4992.43 0.999453 9.75208e-05
800000 29831.3 -0.259044 5006.45 1.00459 9.77308e-05
900000 29368.4 -0.0972485 4928.72 0.985516 9.73956e-05
1000000 29527.2 0.0414221 4955.35 0.988983 9.71958e-05
1100000 29749.6 6.09846 4991.66 0.998978 9.73713e-05
1200000 29878.4 -0.114349 5014.32 1.00359 9.74678e-05
1300000 29542.1 -0.130499 4957.88 0.989884 9.72579e-05
1400000 29964.9 -0.19094 5028.85 1.01157 9.79705e-05
1500000 30113.5 -0.0883335 5053.76 1.02567 9.88327e-05
1600000 29881.9 -0.0375751 5014.89 0.997995 9.69349e-05
1700000 29571.7 -0.02636 4962.83 0.996359 9.78066e-05
1800000 29904.3 -0.114362 5018.67 0.98629 9.57393e-05
1900000 29661.6 -0.150712 4977.94 1.0101 9.88119e-05
2000000 29478.8 -0.0625604 4947.24 0.980808 9.65763e-05
2100000 29857.5 -0.228673 5010.84 0.99148 9.63805e-05
2200000 30268 -0.0421414 5079.68 1.00443 9.63106e-05
2300000 30217.8 -0.015037 5071.26 1.02147 9.80895e-05
2400000 29814.3 -0.144897 5003.56 0.985491 9.59321e-05
2500000 29715.2 -0.0868242 4986.93 0.991897 9.68723e-05
2600000 29545.3 -0.137344 4958.41 0.990326 9.72768e-05
2700000 30255.3 -0.0731015 5077.57 0.998023 9.57346e-05
2800000 29620.4 -0.109417 4971.02 0.991858 9.71881e-05
2900000 30021.9 -0.11975 5038.4 1.00474 9.71342e-05
3000000 29603 0.265219 4968.04 0.987112 9.67887e-05
3100000 29722.9 2.32592 4987.81 0.971158 9.48536e-05
3200000 29599.6 -0.172864 4967.53 0.990513 9.70746e-05
3300000 30084.5 -0.0929367 5048.91 1.01642 9.80679e-05
3400000 29966.2 1.13279 5028.84 1.00685 9.75044e-05
3500000 30090.9 0.577438 5049.86 1.005 9.69161e-05
3600000 29731.7 0.0417093 4989.67 1.00889 9.84871e-05
3700000 29664.9 -0.168268 4978.5 0.992887 9.71792e-05
3800000 29531 -0.0675909 4956 0.994356 9.77306e-05
3900000 29621.9 -0.0864132 4971.27 0.985174 9.65491e-05
4000000 29819.9 -0.00839977 5004.49 0.999916 9.73412e-05
4100000 29504.8 -0.0443378 4951.61 0.983194 9.66977e-05
4200000 30012.4 0.296954 5036.73 1.00557 9.72373e-05
4300000 29833.1 -0.0757814 5006.71 1.00774 9.80463e-05
4400000 29964.5 -0.165224 5028.78 1.01233 9.80514e-05
4500000 29631.1 -0.092364 4972.81 0.99124 9.70954e-05
4600000 29414.1 0.213544 4936.35 0.968364 9.55323e-05
4700000 29995.4 -0.167331 5033.96 1.00257 9.7001e-05
4800000 29558.6 -0.074219 4960.65 0.989881 9.71987e-05
4900000 30023.9 -0.116448 5038.74 1.01278 9.78991e-05
5000000 29858.1 1.51264 5010.64 1.00174 9.73421e-05
5100000 29911 -0.177157 5019.8 1.01679 9.8678e-05
5200000 29879.8 0.301169 5014.49 1.00557 9.76759e-05
5300000 29681.9 0.236243 4981.28 0.987703 9.65753e-05
5400000 29385.9 0.571819 4931.55 0.986266 9.73954e-05
5500000 29740.2 -0.137536 4991.13 1.00697 9.82511e-05
5600000 29847.3 -0.0750354 5009.09 0.996544 9.68902e-05
5700000 29507 0.0768669 4951.95 0.989365 9.73137e-05
5800000 29581.3 -0.0631595 4964.45 0.995944 9.77157e-05
5900000 29100.2 0.455271 4883.62 0.967588 9.64627e-05
6000000 29767.5 -0.17362 4995.71 0.992117 9.67243e-05
6100000 30201.8 -0.164439 5068.61 1.02072 9.8098e-05
6200000 29547.3 -0.150189 4958.76 0.986717 9.69183e-05
6300000 29935.4 -0.0230531 5023.86 1.00104 9.70555e-05
6400000 29984.4 -0.102989 5032.11 1.01913 9.86399e-05
6500000 29266.2 -0.0661084 4911.57 0.985828 9.7767e-05
6600000 29601.4 -0.0368937 4967.81 0.983948 9.64552e-05
6700000 30105.6 -0.167633 5052.46 1.00709 9.7067e-05
6800000 29715.8 -0.159926 4987.03 1.00362 9.80217e-05
6900000 29899.7 0.0234302 5017.87 1.01057 9.80946e-05
7000000 29962.8 -0.0778786 5028.48 1.0034 9.71841e-05
7100000 29910.6 -0.0534656 5019.72 0.995793 9.66283e-05
7200000 29720.9 2.51229 4987.44 1.00181 9.7788e-05
7300000 29574.2 0.817202 4963.11 0.994801 9.75954e-05
7400000 29254.5 -0.0834288 4909.61 0.977859 9.70149e-05
7500000 29844.4 -0.0365408 5008.6 0.997307 9.69835e-05
7600000 30063.1 -0.144432 5045.33 1.00898 9.7406e-05
7700000 29532.3 -0.0612443 4956.22 0.998458 9.81131e-05
7800000 29878.8 -0.00387148 5014.36 1.00415 9.75582e-05
7900000 30054.6 -0.178079 5043.91 0.997296 9.62859e-05
8000000 29805.5 -0.0739212 5002.08 0.987347 9.61263e-05
8100000 29808.3 1.59427 5002.27 1.02026 9.93314e-05
8200000 30018.4 0.203912 5037.76 0.999404 9.66147e-05
8300000 29865.5 -0.1144 5012.16 1.00606 9.77708e-05
8400000 29705.4 0.00262338 4985.26 0.991256 9.68435e-05
8500000 29812.8 0.308229 5003.24 0.994175 9.67855e-05
8600000 29596.2 1.10047 4966.76 0.985746 9.65975e-05
8700000 29857.9 0.0959335 5010.84 0.994772 9.66804e-05
8800000 30104.7 -0.129592 5052.3 1.01141 9.75082e-05
8900000 29778.9 0.0258221 4997.59 1.01472 9.88436e-05
9000000 29412 -0.0971365 4936.05 0.973405 9.60556e-05
9100000 29547.3 0.364591 4958.68 0.992901 9.74871e-05
9200000 29665.1 -0.158692 4978.53 0.99989 9.78208e-05
9300000 30063.4 -0.112106 5045.37 1.01148 9.76499e-05
9400000 29670.3 -0.0528704 4979.39 1.00293 9.80907e-05
9500000 30038 -0.0936944 5041.1 1.00914 9.75106e-05
9600000 30192.7 -0.0255571 5067.05 1.03258 9.92569e-05
