Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 6.15839e+12 5.68661e+12 5.92937e+12 6.15744e+12 5.76094e+12 6.33887e+12 6.08575e+12 6.02137e+12 3.27271e+08
 100000 2.43685e+13 2.24819e+13 2.34496e+13 2.43657e+13 2.27807e+13 2.50905e+13 2.4079e+13 2.38207e+13 3.12574e+11
 150000 5.42717e+13 5.00291e+13 5.21964e+13 5.42713e+13 5.07096e+13 5.58991e+13 5.36267e+13 5.30423e+13 3.12976e+11
 200000 9.55215e+13 8.79858e+13 9.18145e+13 9.55332e+13 8.92097e+13 9.84174e+13 9.43868e+13 9.33416e+13 3.13367e+11
 250000 1.4778e+14 1.36021e+14 1.41959e+14 1.47824e+14 1.37956e+14 1.52304e+14 1.46028e+14 1.44385e+14 3.13758e+11
 300000 2.10717e+14 1.93815e+14 2.02298e+14 2.10827e+14 1.96636e+14 2.17225e+14 2.08229e+14 2.05848e+14 3.14159e+11
 350000 2.84014e+14 2.61049e+14 2.72514e+14 2.84231e+14 2.64951e+14 2.92855e+14 2.80679e+14 2.77418e+14 3.14558e+11
 400000 3.67363e+14 3.37422e+14 3.52308e+14 3.67732e+14 3.42612e+14 3.78879e+14 3.63074e+14 3.5879e+14 3.14956e+11
 450000 4.60462e+14 4.22641e+14 4.41386e+14 4.61032e+14 4.29339e+14 4.74992e+14 4.55121e+14 4.49671e+14 3.15367e+11
 500000 5.63018e+14 5.16423e+14 5.39468e+14 5.63842e+14 5.24863e+14 5.80902e+14 5.56536e+14 5.49776e+14 3.15765e+11
 550000 6.74744e+14 6.18493e+14 6.46276e+14 6.75876e+14 6.28924e+14 6.9632e+14 6.6704e+14 6.58826e+14 3.16148e+11
 600000 7.95365e+14 7.28584e+14 7.61537e+14 7.96846e+14 7.41269e+14 8.20965e+14 7.8636e+14 7.76548e+14 3.1625e+11
 650000 9.24616e+14 8.46435e+14 8.84989e+14 9.2647e+14 8.61654e+14 9.54563e+14 9.14229e+14 9.02676e+14 3.16655e+11
 700000 1.06224e+15 9.71804e+14 1.01638e+15 1.06447e+15 9.89845e+14 1.09684e+15 1.05039e+15 1.03696e+15 3.17058e+11
 750000 1.20799e+15 1.10446e+15 1.15545e+15 1.21059e+15 1.12562e+15 1.24755e+15 1.19459e+15 1.17914e+15 3.17474e+11
 800000 1.36162e+15 1.24417e+15 1.30196e+15 1.36457e+15 1.26876e+15 1.40644e+15 1.34659e+15 1.32899e+15 3.17895e+11
 850000 1.52287e+15 1.39074e+15 1.45568e+15 1.52615e+15 1.41905e+15 1.57327e+15 1.50616e+15 1.48627e+15 3.18314e+11
 900000 1.69152e+15 1.54395e+15 1.61637e+15 1.69509e+15 1.5763e+15 1.74781e+15 1.67307e+15 1.65075e+15 3.1873e+11
 950000 1.86734e+15 1.70361e+15 1.7838e+15 1.87116e+15 1.74029e+15 1.92984e+15 1.8471e+15 1.82223e+15 3.19145e+11
 1e+06 2.05009e+15 1.86949e+15 1.95775e+15 2.05414e+15 1.91084e+15 2.11915e+15 2.02804e+15 2.00047e+15 3.19547e+11
 1e+06 2.05764e+15 1.87285e+15 1.96279e+15 2.05731e+15 1.91203e+15 2.12166e+15 2.03033e+15 2.00397e+15 7.56176e+09
 2e+06 6.88531e+15 6.24674e+15 6.52335e+15 6.87966e+15 6.45445e+15 7.15658e+15 6.83023e+15 6.71886e+15 1.44303e+10
 3e+06 1.31893e+16 1.18957e+16 1.23724e+16 1.3136e+16 1.24921e+16 1.38322e+16 1.31535e+16 1.28864e+16 2.18952e+10
 4e+06 2.0177e+16 1.81822e+16 1.88383e+16 2.0198e+16 1.93892e+16 2.14616e+16 2.03496e+16 1.98361e+16 2.91325e+10
 5e+06 2.74262e+16 2.4728e+16 2.55976e+16 2.7837e+16 2.67682e+16 2.95748e+16 2.806e+16 2.72029e+16 3.64106e+10
 6e+06 3.47726e+16 3.13128e+16 3.24526e+16 3.58847e+16 3.44631e+16 3.79002e+16 3.60827e+16 3.4788e+16 4.37468e+10
 7e+06 4.21592e+16 3.78868e+16 3.93566e+16 4.4199e+16 4.23303e+16 4.62981e+16 4.42758e+16 4.24858e+16 5.13484e+10
 8e+06 4.95554e+16 4.44624e+16 4.63185e+16 5.27166e+16 5.02785e+16 5.46388e+16 5.25446e+16 5.02383e+16 5.87339e+10
 9e+06 5.69158e+16 5.0993e+16 5.33332e+16 6.13477e+16 5.82192e+16 6.28951e+16 6.08207e+16 5.79913e+16 6.60907e+10
 1e+07 6.41806e+16 5.74302e+16 6.04498e+16 7.00575e+16 6.6019e+16 7.10019e+16 6.90262e+16 6.56904e+16 7.38829e+10
 1.1e+07 7.13884e+16 6.37441e+16 6.76834e+16 7.87939e+16 7.35597e+16 7.88963e+16 7.70833e+16 7.32921e+16 8.1838e+10
 1.2e+07 7.86721e+16 6.99431e+16 7.50327e+16 8.74726e+16 8.09387e+16 8.65835e+16 8.49983e+16 8.08187e+16 8.99615e+10
 1.3e+07 8.61281e+16 7.60675e+16 8.24956e+16 9.60109e+16 8.83075e+16 9.41708e+16 9.28297e+16 8.83233e+16 9.83643e+10
 1.4e+07 9.3734e+16 8.2104e+16 8.99948e+16 1.04395e+17 9.57393e+16 1.0173e+17 1.00621e+17 9.58172e+16 1.07159e+11
 1.5e+07 1.01434e+17 8.80579e+16 9.7463e+16 1.12638e+17 1.03236e+17 1.09314e+17 1.08396e+17 1.03298e+17 1.16073e+11
 1.6e+07 1.09125e+17 9.39291e+16 1.0487e+17 1.20823e+17 1.10718e+17 1.16966e+17 1.16169e+17 1.10758e+17 1.25057e+11
 1.7e+07 1.16699e+17 9.97152e+16 1.12145e+17 1.28912e+17 1.18195e+17 1.24716e+17 1.23941e+17 1.18172e+17 1.34215e+11
 1.8e+07 1.24135e+17 1.05411e+17 1.19183e+17 1.36919e+17 1.25762e+17 1.32594e+17 1.31758e+17 1.25552e+17 1.43225e+11
 1.9e+07 1.31427e+17 1.10977e+17 1.25958e+17 1.45077e+17 1.33449e+17 1.40628e+17 1.39718e+17 1.32946e+17 1.51889e+11
 2e+07 1.38767e+17 1.16535e+17 1.32582e+17 1.53495e+17 1.41207e+17 1.48755e+17 1.47819e+17 1.40409e+17 1.60612e+11
 2e+07 1.3251e+17 1.16125e+17 1.30303e+17 1.54982e+17 1.25314e+17 1.71332e+17 1.50543e+17 1.40851e+17 1.64655e+11
 4e+07 3.02195e+17 2.46678e+17 2.61005e+17 3.47113e+17 2.8944e+17 3.36974e+17 3.24509e+17 3.02689e+17 3.13687e+11
 6e+07 5.18909e+17 3.74899e+17 3.84373e+17 5.36402e+17 4.54723e+17 4.91146e+17 4.9409e+17 4.66878e+17 4.43975e+11
 8e+07 7.56073e+17 5.1112e+17 5.03819e+17 6.99334e+17 6.48013e+17 6.22607e+17 6.56651e+17 6.30126e+17 4.88766e+11
 1e+08 1.02263e+18 6.16119e+17 6.59872e+17 8.70288e+17 8.43719e+17 7.89742e+17 8.34583e+17 8.07233e+17 5.77928e+11
 1.2e+08 1.28546e+18 7.10228e+17 7.85198e+17 1.07344e+18 1.05003e+18 8.71861e+17 9.98442e+17 9.69851e+17 6.63739e+11
 1.4e+08 1.52964e+18 8.18515e+17 8.56718e+17 1.34708e+18 1.28167e+18 9.9126e+17 1.20667e+18 1.15132e+18 7.79245e+11
 1.6e+08 1.76751e+18 9.31952e+17 9.16379e+17 1.63068e+18 1.52161e+18 1.13232e+18 1.4282e+18 1.33904e+18 9.00561e+11
 1.8e+08 2.00943e+18 1.01539e+18 9.99612e+17 1.91266e+18 1.76711e+18 1.24939e+18 1.64306e+18 1.52242e+18 1.05054e+12
 2e+08 2.24627e+18 1.13949e+18 1.10521e+18 2.19259e+18 1.99051e+18 1.39413e+18 1.85908e+18 1.71424e+18 1.1792e+12
 2.2e+08 2.48193e+18 1.24586e+18 1.18275e+18 2.47677e+18 2.25765e+18 1.58147e+18 2.1053e+18 1.91792e+18 1.31678e+12
 2.4e+08 2.70356e+18 1.36217e+18 1.23919e+18 2.73625e+18 2.56158e+18 1.81378e+18 2.37053e+18 2.12964e+18 1.41975e+12
 2.6e+08 2.92201e+18 1.49619e+18 1.32056e+18 3.00177e+18 2.87023e+18 2.04457e+18 2.63886e+18 2.34848e+18 1.516e+12
 2.8e+08 3.11603e+18 1.64281e+18 1.40058e+18 3.30501e+18 3.19353e+18 2.29914e+18 2.93256e+18 2.58079e+18 1.59429e+12
 3e+08 3.26438e+18 1.76221e+18 1.43758e+18 3.61986e+18 3.52948e+18 2.5442e+18 3.23118e+18 2.8006e+18 1.6571e+12
 3.2e+08 3.40099e+18 1.89593e+18 1.45471e+18 3.9184e+18 3.87421e+18 2.79031e+18 3.52764e+18 3.0168e+18 1.73215e+12
 3.4e+08 3.48818e+18 2.04275e+18 1.47534e+18 4.14017e+18 4.18169e+18 3.07125e+18 3.7977e+18 3.21279e+18 1.83913e+12
 3.6e+08 3.56629e+18 2.17564e+18 1.52683e+18 4.31414e+18 4.45965e+18 3.34674e+18 4.04018e+18 3.39327e+18 1.92338e+12
 3.8e+08 3.56707e+18 2.36032e+18 1.56414e+18 4.47183e+18 4.68106e+18 3.6522e+18 4.26836e+18 3.55989e+18 1.98475e+12
 4e+08 3.56871e+18 2.57397e+18 1.56815e+18 4.68195e+18 4.86411e+18 3.97287e+18 4.50631e+18 3.7319e+18 2.10668e+12
 4e+08 3.95183e+18 1.76326e+18 1.90409e+18 4.53433e+18 8.3407e+18 3.33058e+18 5.40187e+18 4.25701e+18 1.85881e+12
 8e+08 8.5445e+18 5.62175e+18 3.89202e+18 5.92521e+18 1.2044e+19 9.1797e+18 9.04962e+18 7.83754e+18 3.61905e+12
 1.2e+09 7.90675e+18 1.09437e+19 3.33347e+18 9.59474e+17 6.77386e+18 8.99205e+18 5.57513e+18 6.30293e+18 5.97968e+12
 1.6e+09 3.55511e+18 1.33364e+19 4.64965e+18 2.21847e+18 2.14287e+19 2.21812e+18 8.62175e+18 8.04521e+18 4.63422e+12
 2e+09 5.31695e+17 9.36117e+18 5.4309e+18 2.63313e+18 3.08576e+19 1.76488e+15 1.11642e+19 8.74167e+18 4.31162e+12
