# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 11916.7 -0.487101 1999.98 0.99939
200000 11916.7 0.995502 1999.73 1.0002
300000 11916.7 -0.203933 1999.93 0.999481
400000 11916.7 -0.442452 1999.97 0.999384
500000 11916.7 -0.438422 1999.97 0.999456
600000 11916.7 -0.332585 1999.95 0.999483
700000 11916.7 -0.0598647 1999.91 0.999638
800000 11916.7 0.644676 1999.79 0.999975
900000 11916.7 -0.379599 1999.96 0.999391
1000000 11916.7 0.287896 1999.85 0.999838
1100000 11916.7 -0.44278 1999.97 0.999417
1200000 11916.7 0.276424 1999.85 0.999959
1300000 11916.7 -0.382632 1999.96 0.999412
1400000 11916.7 -0.506362 1999.98 0.999373
1500000 11916.7 -0.228119 1999.94 0.99953
1600000 11916.7 -0.424789 1999.97 0.99935
1700000 11916.7 -0.34226 1999.95 0.999332
1800000 11916.7 -0.374371 1999.96 0.999435
1900000 11916.7 -0.319712 1999.95 0.99949
2000000 11916.7 -0.276643 1999.94 0.999352
2100000 11916.7 -0.563654 1999.99 0.999333
2200000 11916.7 0.687767 1999.78 0.999958
2300000 11916.7 -0.554972 1999.99 0.999392
2400000 11916.7 -0.252483 1999.94 0.999419
2500000 11916.7 -0.288959 1999.95 0.99936
2600000 11916.7 -0.371874 1999.96 0.999343
2700000 11916.7 0.444779 1999.82 0.999953
2800000 11916.7 0.112078 1999.88 0.999675
2900000 11916.7 0.381752 1999.83 0.99983
3000000 11916.7 -0.555419 1999.99 0.99937
3100000 11916.7 0.187426 1999.87 0.999688
3200000 11916.7 -0.402179 1999.96 0.99949
3300000 11916.7 0.0628422 1999.89 0.999879
3400000 11916.7 -0.254872 1999.94 0.999399
3500000 11916.7 1.19623 1999.7 1.00028
3600000 11916.7 -0.168764 1999.93 0.999601
3700000 11916.7 0.656886 1999.79 0.999917
3800000 11916.7 -0.330257 1999.95 0.99932
3900000 11916.7 -0.234806 1999.94 0.999464
4000000 11916.7 -0.30069 1999.95 0.999556
4100000 11916.7 -0.408887 1999.97 0.99933
4200000 11916.7 -0.529293 1999.99 0.999499
4300000 11916.7 -0.59247 2000 0.999339
4400000 11916.7 -0.295129 1999.95 0.999489
