Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 2.35644e+12 2.38093e+12 2.33131e+12 2.54552e+12 2.34259e+12 2.45617e+12 2.44809e+12 2.41134e+12 8.71055e+08
 100000 9.22074e+12 9.3219e+12 9.12005e+12 9.97483e+12 9.16431e+12 9.62375e+12 9.58763e+12 9.44093e+12 2.51727e+11
 150000 2.03229e+13 2.05551e+13 2.00959e+13 2.2017e+13 2.01965e+13 2.12414e+13 2.11516e+13 2.08208e+13 2.5282e+11
 200000 3.54056e+13 3.58268e+13 3.5003e+13 3.84113e+13 3.5185e+13 3.70662e+13 3.68875e+13 3.62972e+13 2.53905e+11
 250000 5.42249e+13 5.48997e+13 5.36014e+13 5.89142e+13 5.3893e+13 5.68714e+13 5.65595e+13 5.56325e+13 2.54973e+11
 300000 7.65527e+13 7.75457e+13 7.5664e+13 8.32933e+13 7.60962e+13 8.04408e+13 7.99434e+13 7.8601e+13 2.56036e+11
 350000 1.02174e+14 1.03548e+14 1.00975e+14 1.11327e+14 1.01573e+14 1.07572e+14 1.06824e+14 1.04987e+14 2.56707e+11
 400000 1.30889e+14 1.32704e+14 1.29327e+14 1.42808e+14 1.30115e+14 1.3807e+14 1.36998e+14 1.34588e+14 2.57756e+11
 450000 1.62512e+14 1.64819e+14 1.60527e+14 1.77548e+14 1.61528e+14 1.71747e+14 1.70274e+14 1.67212e+14 2.58728e+11
 500000 1.96868e+14 1.99713e+14 1.94392e+14 2.15364e+14 1.95632e+14 2.08419e+14 2.06472e+14 2.02679e+14 2.59784e+11
 550000 2.33789e+14 2.37212e+14 2.3075e+14 2.56082e+14 2.3226e+14 2.47919e+14 2.4542e+14 2.40819e+14 2.60813e+11
 600000 2.73119e+14 2.77151e+14 2.69442e+14 2.99534e+14 2.71252e+14 2.90085e+14 2.86957e+14 2.81469e+14 2.61762e+11
 650000 3.14713e+14 3.19374e+14 3.10322e+14 3.45555e+14 3.12463e+14 3.34766e+14 3.30928e+14 3.24478e+14 2.62789e+11
 700000 3.58444e+14 3.63741e+14 3.53258e+14 3.93991e+14 3.55754e+14 3.81822e+14 3.77189e+14 3.69706e+14 2.63804e+11
 750000 4.04192e+14 4.1012e+14 3.98123e+14 4.44696e+14 4.00993e+14 4.31125e+14 4.25605e+14 4.17021e+14 2.64821e+11
 800000 4.51846e+14 4.58389e+14 4.44805e+14 4.97531e+14 4.48056e+14 4.82555e+14 4.76047e+14 4.663e+14 2.65735e+11
 850000 5.01302e+14 5.08432e+14 4.93194e+14 5.52369e+14 4.96828e+14 5.36002e+14 5.28399e+14 5.1743e+14 2.66553e+11
 900000 5.5247e+14 5.60135e+14 5.43189e+14 6.09092e+14 5.47194e+14 5.91358e+14 5.82548e+14 5.70301e+14 2.67366e+11
 950000 6.0526e+14 6.1339e+14 5.9469e+14 6.6759e+14 5.99036e+14 6.4852e+14 6.38382e+14 6.24808e+14 2.68376e+11
 1e+06 6.59579e+14 6.68096e+14 6.47604e+14 7.27761e+14 6.52242e+14 7.07386e+14 6.95796e+14 6.80848e+14 2.69185e+11
 1e+06 6.49648e+14 6.696e+14 6.46029e+14 7.22246e+14 6.60053e+14 7.07958e+14 6.96752e+14 6.80088e+14 1.76226e+10
 2e+06 1.9647e+15 1.97024e+15 1.90846e+15 2.16656e+15 1.88532e+15 2.12352e+15 2.05847e+15 2.0142e+15 3.64493e+10
 3e+06 3.44571e+15 3.43532e+15 3.37199e+15 3.81456e+15 3.18924e+15 3.77037e+15 3.59139e+15 3.5219e+15 5.50186e+10
 4e+06 4.92126e+15 4.91247e+15 4.92984e+15 5.47932e+15 4.47201e+15 5.5123e+15 5.15454e+15 5.0612e+15 7.44762e+10
 5e+06 6.37843e+15 6.34194e+15 6.52075e+15 7.11214e+15 5.72531e+15 7.32654e+15 6.72133e+15 6.59828e+15 9.57615e+10
 6e+06 7.85893e+15 7.78515e+15 8.16219e+15 8.71153e+15 6.98197e+15 9.19548e+15 8.29632e+15 8.15196e+15 1.15126e+11
 7e+06 9.39609e+15 9.29627e+15 9.85245e+15 1.0309e+16 8.24799e+15 1.11033e+16 9.88676e+15 9.73803e+15 1.34196e+11
 8e+06 1.09426e+16 1.0858e+16 1.15481e+16 1.19477e+16 9.54836e+15 1.29948e+16 1.14969e+16 1.13447e+16 1.51955e+11
 9e+06 1.24539e+16 1.24219e+16 1.32407e+16 1.36403e+16 1.08533e+16 1.48344e+16 1.31093e+16 1.29478e+16 1.69918e+11
 1e+07 1.38886e+16 1.39918e+16 1.49448e+16 1.53352e+16 1.20774e+16 1.66315e+16 1.46814e+16 1.45189e+16 1.88638e+11
 1.1e+07 1.52633e+16 1.55841e+16 1.66976e+16 1.70505e+16 1.33075e+16 1.84139e+16 1.62573e+16 1.60937e+16 2.07481e+11
 1.2e+07 1.66125e+16 1.71965e+16 1.84532e+16 1.87614e+16 1.45537e+16 2.02163e+16 1.78438e+16 1.76746e+16 2.28262e+11
 1.3e+07 1.79352e+16 1.88077e+16 2.02084e+16 2.04566e+16 1.5824e+16 2.19986e+16 1.94264e+16 1.92493e+16 2.50637e+11
