# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 2995.84 -2.93799 503.266 1.005 0.000973538
200000 2931.72 -2.02617 492.352 0.967398 0.000958077
300000 3018.31 -2.31573 506.932 1.02898 0.000988866
400000 3004.03 -1.59065 504.415 1.00214 0.000967511
500000 2957.03 -1.64044 496.534 0.990866 0.00097144
600000 2974.14 -1.47386 499.379 1.00583 0.000980127
700000 2976.69 -2.05318 499.903 0.990721 0.000966863
800000 2950.72 -2.12081 495.556 0.982331 0.000966745
900000 2972.69 -2.28867 499.271 1.00079 0.000976977
1000000 2987.87 -1.4726 501.682 1.00344 0.00097443
1100000 2964.45 -1.65083 497.781 0.994972 0.000974387
1200000 2965.26 -1.87947 497.956 0.999616 0.000978358
1300000 2999.01 -1.48383 503.553 1.00737 0.000973992
1400000 2931.92 -1.43575 492.286 0.97348 0.000961861
1500000 2987.08 -2.12063 501.659 0.997437 0.000968837
1600000 2963.44 -2.13786 497.694 1.00267 0.000981655
1700000 2947.18 -2.02899 494.946 0.997649 0.000981203
1800000 2975.54 -1.95149 499.693 0.998548 0.000973268
1900000 2977.36 -2.01007 500.009 1.00189 0.00097557
2000000 3000.1 -1.85704 503.8 1.00759 0.000974285
2100000 2962.17 -2.27346 497.503 0.994245 0.000973562
2200000 2995.72 -1.79845 503.054 1.01044 0.000978628
2300000 2964.46 -2.05679 497.852 0.995426 0.000975023
2400000 2979.53 -2.05814 500.38 1.00991 0.000983325
2500000 2961.2 -1.79054 497.26 0.996277 0.000976766
2600000 2975.61 -1.57376 499.642 1.00441 0.000978299
2700000 2972.36 -2.01664 499.171 0.989252 0.000965243
2800000 2973.82 -1.84561 499.386 0.997266 0.000973293
2900000 2947.41 -1.54442 494.905 0.987461 0.000972412
3000000 2951.39 -1.68393 495.595 0.993048 0.000976225
3100000 2966.47 -1.90428 498.164 0.987145 0.000965606
3200000 2943.51 -1.71336 494.277 0.984954 0.000970313
3300000 2968.14 -1.37017 498.354 0.98824 0.000966149
3400000 2945.55 -1.49768 494.584 0.990022 0.000974216
3500000 2973.86 -1.70111 499.369 1.0067 0.000983089
3600000 2978.8 -1.89938 500.232 0.997516 0.000972337
3700000 2964.37 -1.41833 497.729 0.993786 0.000971307
3800000 2989.78 -1.56862 502.018 1.00449 0.000975106
3900000 2964.06 -1.73622 497.731 0.981871 0.000961886
4000000 2990.3 -2.2048 502.213 0.996271 0.000966301
4100000 2937.38 -2.25426 493.34 0.988575 0.000975182
4200000 3005.86 -1.81974 504.76 1.00556 0.000970887
4300000 2970.74 -2.1029 498.913 0.986503 0.000963551
4400000 2990.45 -1.15101 502.061 1.02399 0.000991272
4500000 3011.99 -1.86237 505.796 1.00611 0.000968881
4600000 2966.18 -1.61178 498.066 0.99401 0.000971776
4700000 2987.38 -2.08653 501.703 1.0068 0.000978664
4800000 2965.64 -1.81396 498.008 0.99826 0.000975539
4900000 3001 -2.10149 503.99 1.00489 0.000971015
5000000 2945.72 -1.98749 494.695 0.978842 0.000964619
5100000 2970.83 -1.94148 498.901 0.988924 0.00096631
5200000 2958.24 -1.17803 496.659 0.99691 0.000975435
5300000 3024.79 -2.02311 507.97 1.01893 0.000975332
5400000 2996.32 -1.18053 503.051 1.0126 0.0009792
5500000 3001.08 -1.61533 503.924 1.0083 0.000973829
5600000 2947.7 -1.42401 494.932 0.980826 0.000964755
5700000 2973.97 -1.85351 499.413 0.993379 0.000968713
5800000 2978.56 -1.68768 500.156 0.996001 0.000970273
5900000 2964.88 -2.08049 497.925 1.01529 0.00099213
6000000 2956.46 -1.75443 496.458 1.00609 0.000986219
6100000 2976.38 -0.954702 499.668 1.00077 0.000974113
6200000 2966.86 -1.57173 498.173 0.994224 0.000972786
6300000 2975.49 -1.60569 499.628 0.995202 0.000970931
6400000 3000.81 -1.49308 503.857 1.00198 0.000968277
6500000 2994.96 -1.8729 502.94 0.996462 0.000965868
6600000 2993.27 -1.49431 502.593 1.00862 0.00097809
6700000 2959.58 -1.88581 497.003 0.992215 0.000973344
6800000 2994.09 -1.95545 502.806 1.00757 0.000976629
6900000 2967.61 -1.67382 498.315 0.984175 0.000962438
7000000 2978.37 -2.42192 500.246 1.00338 0.000977946
7100000 2967.54 -1.82426 498.33 0.999763 0.000976733
7200000 2993.28 -2.13104 502.7 1.00707 0.00097642
7300000 2963.64 -1.87919 497.684 1.00853 0.000986749
7400000 2944.2 -2.09154 494.457 0.970916 0.000956879
7500000 3007.67 -1.58006 505.023 1.0195 0.000983396
7600000 2970.12 -1.61892 498.728 0.992931 0.00096955
7700000 3012.17 -2.13777 505.871 1.0058 0.000969238
7800000 2968.16 -1.99487 498.462 1.00981 0.00098721
7900000 2955.04 -1.97374 496.257 0.983183 0.000965474
8000000 2966.11 -1.30983 498.004 0.985998 0.000964138
8100000 2968.4 -2.1792 498.533 1.01208 0.000989946
8200000 2981.92 -2.43431 500.845 1.0129 0.000986068
8300000 2968.96 -1.86479 498.575 0.996889 0.000974202
8400000 2964.51 -2.52038 497.938 1.00417 0.000983395
8500000 3032.93 -1.27429 509.21 1.01049 0.00096578
8600000 2971.7 -1.90998 499.042 0.994946 0.000971237
8700000 2967.38 -1.24411 498.204 0.98458 0.000962124
8800000 2988.29 -1.93417 501.829 1.01165 0.000982345
8900000 2994.77 -1.77713 502.892 1.00048 0.000968672
9000000 2978.3 -1.41544 500.067 0.985074 0.000959377
9100000 2968.16 -1.64637 498.403 0.994182 0.000970422
9200000 2974.31 -1.56212 499.421 1.00096 0.000975893
9300000 2966.96 -1.80341 498.229 0.994608 0.000973389
9400000 2992.68 -1.87674 502.558 1.02214 0.000990453
9500000 2960.08 -1.1791 496.969 1.00236 0.000981659
9600000 2950.29 -1.62323 495.4 0.991792 0.000975529
9700000 2964.19 -2.21726 497.833 0.982605 0.000961918
9800000 2973.84 -2.05324 499.425 1.00853 0.000984416
9900000 2969.65 -2.19699 498.746 1.00199 0.000979312
10000000 2952.9 -1.651 495.843 0.984903 0.000967684
