# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 2944.84 -0.750606 494.339 0.990086
200000 2958.17 -1.57035 496.714 0.991845
300000 2967.72 -1.70691 498.339 0.997069
400000 3000.95 -1.50482 503.883 1.00671
500000 2963.84 -1.67539 497.683 0.993689
600000 2955.2 -2.12235 496.308 0.991603
700000 2970.26 -1.54692 498.739 0.997159
800000 2969.74 -1.1554 498.587 0.997747
900000 2951.96 -1.50644 495.662 0.990562
1000000 2941.22 -1.01352 493.776 0.988925
1100000 2961.67 -1.24999 497.247 0.995196
1200000 2942.48 -2.22736 494.191 0.987352
1300000 2966.78 -2.37639 498.294 0.994742
1400000 2994.62 -2.20187 502.937 1.00455
1500000 2926.99 -2.12373 491.574 0.981972
1600000 2976.55 -2.17939 499.901 0.998473
1700000 2944.78 -1.53866 494.461 0.989033
1800000 2981.9 -1.85412 500.744 1.00039
1900000 2968.76 -1.2479 498.437 0.996611
2000000 2993.07 -2.06294 502.654 1.00453
2100000 2999.29 -1.73881 503.644 1.00614
2200000 3003.1 -1.87811 504.305 1.00751
2300000 3016.51 -1.80167 506.543 1.01284
2400000 3015.45 -1.22454 506.269 1.01274
2500000 2966.41 -1.63367 498.108 0.99558
2600000 2976.9 -1.39731 499.829 0.999253
2700000 2977.62 -1.71047 500.001 0.998691
2800000 2982.99 -1.61443 500.888 1.00043
2900000 2987.49 -1.66654 501.65 1.00198
3000000 2942.31 -2.18305 494.155 0.987223
3100000 2992.58 -1.67412 502.506 1.00493
3200000 2970.05 -1.47678 498.692 0.998043
3300000 2964.51 -2.45171 497.926 0.993799
3400000 2962.65 -1.58769 497.469 0.993705
3500000 2976.49 -1.9247 499.849 0.998249
3600000 2998.68 -1.42416 503.489 1.0069
3700000 3013.34 -1.79972 506.012 1.01036
3800000 2988.63 -1.9971 501.898 1.0035
3900000 2992.51 -1.36937 502.443 1.00393
4000000 2938.3 -1.56585 493.379 0.985551
4100000 3013.36 -1.75543 506.008 1.01155
4200000 2991.1 -2.54986 502.404 1.00299
4300000 3005.71 -2.16054 504.792 1.00845
4400000 2935.98 -2.20314 493.096 0.985582
4500000 2965.98 -2.53278 498.186 0.994973
4600000 3011.96 -1.53599 505.736 1.01056
4700000 2960.1 -1.90898 497.094 0.99275
4800000 2984.18 -1.59145 501.082 1.00122
4900000 2985.01 -2.18016 501.321 1.00091
5000000 2965.1 -2.15736 497.975 0.995184
5100000 3012.11 -1.78223 505.801 1.01214
5200000 2995.89 -2.42605 503.188 1.00524
5300000 2946.55 -2.02342 494.84 0.988333
5400000 3002.01 -2.32338 504.198 1.00746
5500000 2984 -1.97639 501.116 1.00188
5600000 3000.47 -2.47858 503.966 1.00647
5700000 2941.32 -2.25326 494 0.987199
5800000 2987.47 -2.06702 501.714 1.00291
5900000 2969.98 -1.80724 498.735 0.99686
6000000 2959.56 -2.08292 497.033 0.993089
6100000 2976.7 -1.17317 499.758 0.999998
6200000 2944.28 -1.50315 494.373 0.988598
6300000 3002.37 -1.84699 504.178 1.00667
6400000 2975.65 -1.853 499.694 0.998004
6500000 2990.08 -1.86634 502.119 1.0055
6600000 2934.62 -1.53221 492.755 0.984765
6700000 2984.3 -1.53095 501.092 1.00158
6800000 2956.52 -1.82903 496.481 0.992044
6900000 2991.12 -1.41578 502.218 1.00611
7000000 2964.37 -1.50728 497.744 0.995374
7100000 2954.48 -2.16357 496.195 0.99071
7200000 2976.69 -1.12463 499.747 1.00127
7300000 2971.85 -1.98081 499.078 0.997509
7400000 2978.13 -1.32864 500.024 1.00249
7500000 2993.38 -1.62268 502.633 1.00704
7600000 2984 -1.64058 501.062 1.0019
7700000 3017.23 -1.86791 506.676 1.01274
7800000 2956.46 -1.89782 496.482 0.992102
7900000 2950.55 -1.98547 495.506 0.990152
8000000 2982.28 -1.67278 500.777 1.00128
8100000 2996.58 -1.78598 503.196 1.00628
8200000 2951.23 -1.48315 495.535 0.990633
8300000 2971.52 -2.1375 499.05 0.996811
8400000 2948.28 -1.68827 495.075 0.989618
8500000 2979.69 -1.48128 500.311 1.00003
8600000 2927.5 -1.60144 491.572 0.981956
8700000 2992.47 -1.14337 502.398 1.0045
8800000 3040.39 -1.46954 510.495 1.02114
8900000 2977.83 -1.68323 500.033 0.998882
9000000 3008.11 -1.77951 505.13 1.00961
9100000 2988.78 -1.49098 501.838 1.00288
9200000 2986.5 -1.51576 501.46 1.00125
9300000 2973.11 -1.40496 499.193 0.997958
9400000 2993.8 -0.665718 502.543 1.00733
9500000 3058.72 -1.63462 513.6 1.02651
9600000 3006.3 -1.56499 504.791 1.00906
9700000 2992.28 -1.73194 502.466 1.00408
9800000 2961.65 -1.47093 497.282 0.994691
9900000 3002.33 -1.62251 504.134 1.00733
10000000 2980.36 -1.21559 500.379 1.00077
