# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 2966.46 -2.50194 498.262 1.00236 0.000980953
200000 2970.51 -2.04948 498.866 1.00827 0.000983525
300000 2969.01 -2.45765 498.682 1.0006 0.00097854
400000 3063.84 -2.1433 514.544 1.01683 0.00096338
500000 2985.6 -1.36638 501.283 1.01728 0.000988397
600000 3012.12 -2.07234 505.852 1.0293 0.000992108
700000 2956 -1.8532 496.398 0.987211 0.000968324
800000 2969.7 -1.88251 498.702 0.978943 0.000956716
900000 2997.78 -2.17422 503.463 1.0103 0.000977397
1000000 2990.6 -1.89349 502.21 1.00972 0.000979182
1100000 2939.8 -1.81995 493.673 0.973517 0.000961522
1200000 2964.55 -2.15685 497.883 1.01806 0.000996789
1300000 2984.71 -2.01674 501.243 0.994853 0.000966501
1400000 2945.38 -1.97283 494.636 0.994097 0.000979622
1500000 2979.91 -2.32706 500.49 0.985745 0.000959526
1600000 2994.92 -1.44209 502.861 1.00558 0.000973594
1700000 3007.17 -1.28501 504.889 1.00777 0.000971153
1800000 2997.18 -1.65489 503.276 1.01314 0.000980268
1900000 2971.16 -1.34841 498.856 1.01201 0.000988096
2000000 2972.55 -1.90863 499.184 0.990419 0.000967449
2100000 3003.67 -1.94499 504.413 1.00253 0.000968655
2200000 2940.69 -1.93132 493.842 0.995638 0.000982127
2300000 2953.97 -2.0403 496.089 0.993125 0.000975815
2400000 2987.18 -1.4177 501.557 1.00707 0.000979061
2500000 2982.67 -1.74196 500.855 1.00292 0.00097602
2600000 2958.53 -1.54712 496.771 0.990504 0.000970136
2700000 2982.53 -1.96461 500.869 1.00323 0.000975191
2800000 2978.31 -1.74859 500.124 1.00244 0.000976358
2900000 2941.87 -1.96699 494.045 0.999548 0.000985287
3000000 2937.9 -1.49783 493.3 0.994392 0.000981527
3100000 2957.35 -1.79699 496.615 0.992819 0.000973966
3200000 2975.34 -1.98438 499.665 1.00119 0.000976547
3300000 2992.79 -1.78635 502.56 1.01469 0.000982818
3400000 2985.78 -1.6653 501.363 1.00722 0.000978569
3500000 2966.35 -1.19856 498.024 1.00412 0.000981031
3600000 2988.86 -1.45354 501.845 1.00943 0.000979097
3700000 3004.06 -1.0702 504.331 0.992017 0.000956274
3800000 2945.37 -1.33952 494.528 0.988716 0.00097283
3900000 3017.94 -1.70134 506.767 1.01818 0.000978581
4000000 2950.41 -2.17191 495.512 0.984841 0.000968855
4100000 2971.51 -1.95407 499.017 0.996273 0.000972322
4200000 3018.72 -2.59421 507.048 1.01191 0.000972766
4300000 2980.44 -1.52589 500.444 1.0112 0.000983778
4400000 2988.63 -2.00894 501.9 0.999404 0.000970164
4500000 2965.99 -1.71427 498.05 1.00291 0.000980344
4600000 2968.08 -1.67492 498.396 0.990602 0.000968463
4700000 2947.42 -1.27194 494.859 0.988022 0.000971607
4800000 2974.83 -1.77979 499.546 1.00294 0.00097886
4900000 3014.75 -1.88794 506.263 1.01479 0.000976624
5000000 2966.01 -1.18987 497.965 0.987237 0.000965477
5100000 2973.38 -1.86113 499.316 0.996885 0.000972602
5200000 2955.29 -1.6053 496.237 1.00254 0.000984159
5300000 2962.5 -1.80944 497.481 0.985663 0.000965253
5400000 2991.99 -1.78486 502.426 0.994102 0.000963472
5500000 3002.43 -1.69802 504.163 0.99398 0.000960527
5600000 3015.95 -1.98423 506.481 1.0086 0.000970058
5700000 2963.48 -1.70862 497.628 1.0054 0.000983718
5800000 2984.79 -1.5403 501.177 0.989974 0.000961822
5900000 2960.99 -2.19062 497.292 0.990371 0.000970893
6000000 2985.12 -1.77385 501.271 0.996586 0.000967877
6100000 2951.8 -2.17406 495.746 1.01411 0.000996313
6200000 2964.95 -1.16278 497.784 0.994954 0.000973217
6300000 2964.72 -1.8414 497.859 0.996058 0.000974435
6400000 2976.04 -2.16066 499.812 1.00183 0.000977908
6500000 3000.05 -2.03481 503.82 1.01262 0.000980287
6600000 3006.7 -2.0197 504.934 0.996931 0.000961266
6700000 2952.01 -2.37178 495.814 0.994469 0.000977116
6800000 3002.65 -1.82304 504.221 1.01653 0.000981039
6900000 3006.51 -1.76518 504.859 1.01039 0.000975373
7000000 2966.04 -1.3711 498.001 1.00669 0.000984131
7100000 2948.99 -1.8551 495.221 0.982332 0.000966416
7200000 2979.71 -1.46539 500.311 0.987318 0.000960987
7300000 2983.59 -1.04055 500.892 0.995424 0.000965001
7400000 2991.92 -1.9706 502.446 0.995472 0.00096558
7500000 2969.63 -1.69093 498.658 1.00141 0.000978521
7600000 2967.66 -2.01802 498.381 0.987537 0.000966355
7700000 3007.21 -2.14431 505.041 1.02528 0.000989082
7800000 2975.63 -1.20889 499.584 0.991021 0.000965301
7900000 2970.37 -1.43063 498.739 1.00148 0.000977501
8000000 2984.65 -0.255632 500.937 0.996519 0.000964844
8100000 2976.04 -0.999253 499.617 0.995624 0.00096958
8200000 2994.77 -1.09547 502.776 1.00517 0.000973192
8300000 2960.59 -1.56129 497.119 1.0139 0.00099264
8400000 2975.86 -1.81915 499.725 1.00918 0.000981935
8500000 3027.79 -1.65725 508.412 0.991211 0.000949823
8600000 2974.57 -1.63607 499.478 0.97648 0.000952105
8700000 3014.05 -2.3722 506.227 0.99987 0.000962998
8800000 2962.59 -1.1287 497.382 0.998081 0.000976194
8900000 2926.01 -1.33536 491.277 0.985324 0.00097663
9000000 3009.84 -1.10902 505.308 1.01747 0.000979992
9100000 2952.22 -1.7279 495.741 0.994413 0.000976756
9200000 2910.73 -1.91928 488.81 0.978373 0.000974628
9300000 3000.24 -1.21727 503.715 1.00347 0.000969162
9400000 2982.27 -1.91083 500.815 1.00457 0.000977372
9500000 3003.09 -1.88398 504.305 1.01011 0.000975006
9600000 2979.47 -1.93701 500.351 1.0067 0.000979707
9700000 2955.06 -1.90072 496.248 0.997365 0.000978275
9800000 3015.74 -1.87987 506.428 1.00965 0.000971132
9900000 2945.67 -1.50595 494.605 0.994266 0.000978403
10000000 2967.97 -1.92856 498.418 0.999849 0.000977358
