# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 3015.29 -1.79418 506.337 1.01209
200000 2953.15 -1.69993 495.893 0.990159
300000 3009.44 -1.70202 505.34 1.01005
400000 2937.51 -1.77451 493.28 0.985438
500000 2976.05 -1.14484 499.644 1.0011
600000 2986.54 -1.41074 501.448 1.0035
700000 2957.92 -1.70253 496.694 0.993166
800000 3026.35 -2.04427 508.236 1.01525
900000 2972.69 -1.49904 499.14 0.997432
1000000 2970.34 -1.90076 498.811 0.997038
