Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 15657.7 14579.8 14950 15062.5
 100000 62132.1 57822.6 59298.5 59751
 150000 138749 129058 132369 133392
 200000 244843 227630 233500 235324
 250000 379763 352900 362042 364902
 300000 542868 504243 517370 521494
 350000 733527 681052 698874 704484
 400000 951127 882728 905952 913269
 450000 1.19507e+06 1.10869e+06 1.13802e+06 1.14726e+06
 500000 1.46479e+06 1.35837e+06 1.39452e+06 1.40589e+06
 500000 1.46369e+06 1.3585e+06 1.39532e+06 1.40584e+06
 1e+06 5.45947e+06 5.03985e+06 5.18822e+06 5.22918e+06
 1.5e+06 1.14794e+07 1.05412e+07 1.08797e+07 1.09668e+07
 2e+06 1.91118e+07 1.7456e+07 1.80585e+07 1.82088e+07
 2.5e+06 2.80449e+07 2.54525e+07 2.63956e+07 2.6631e+07
 3e+06 3.80397e+07 3.42706e+07 3.56631e+07 3.59911e+07
 3.5e+06 4.88972e+07 4.37162e+07 4.56686e+07 4.6094e+07
 4e+06 6.04556e+07 5.36285e+07 5.6255e+07 5.67797e+07
 4.5e+06 7.25878e+07 6.38865e+07 6.73047e+07 6.79264e+07
 5e+06 8.51894e+07 7.44061e+07 7.871e+07 7.94352e+07
 5e+06 8.35715e+07 7.51125e+07 8.01109e+07 7.95983e+07
 1e+07 2.22348e+08 1.87704e+08 2.00064e+08 2.03372e+08
 1.5e+07 3.68546e+08 3.04325e+08 3.21625e+08 3.31499e+08
 2e+07 5.08784e+08 4.20719e+08 4.39654e+08 4.56386e+08
 2.5e+07 6.35456e+08 5.36516e+08 5.60364e+08 5.77445e+08
 3e+07 7.5063e+08 6.48111e+08 6.82668e+08 6.93803e+08
 3.5e+07 8.60988e+08 7.55555e+08 7.85549e+08 8.00697e+08
 4e+07 9.72348e+08 8.66882e+08 8.81333e+08 9.06854e+08
 4.5e+07 1.07616e+09 9.78311e+08 9.67299e+08 1.00726e+09
 5e+07 1.18481e+09 1.0899e+09 1.04407e+09 1.10626e+09
 5e+07 1.09809e+09 1.09113e+09 1.33541e+09 1.17488e+09
 1e+08 2.10708e+09 2.2243e+09 2.20886e+09 2.18008e+09
 1.5e+08 2.8531e+09 2.99475e+09 2.46697e+09 2.77161e+09
 2e+08 4.63227e+09 3.68811e+09 3.29942e+09 3.87327e+09
 2.5e+08 6.56231e+09 3.88516e+09 4.5554e+09 5.00096e+09
 3e+08 8.29299e+09 4.18099e+09 5.25623e+09 5.91007e+09
 3.5e+08 1.05162e+10 4.63646e+09 6.75761e+09 7.30341e+09
 4e+08 1.35182e+10 4.20815e+09 8.61555e+09 8.78062e+09
 4.5e+08 1.65568e+10 3.17398e+09 9.8508e+09 9.86051e+09
 5e+08 1.95699e+10 2.49328e+09 1.09823e+10 1.10151e+10
 5e+08 1.98636e+10 5.38804e+09 1.05168e+10 1.19228e+10
 1e+09 5.58492e+10 1.5868e+10 3.58264e+10 3.58479e+10
 1.5e+09 5.34669e+10 1.68145e+10 6.74476e+10 4.59097e+10
 2e+09 8.72245e+10 2.64187e+10 8.9728e+10 6.77904e+10
