# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 24177.6 -0.181385 4057.6 1.0177 0.000122198
200000 23914.7 0.901412 4013.29 1.00298 0.000121679
300000 23626.5 0.43782 3965 0.99206 0.000121813
400000 23841.5 -0.219992 4001.2 0.982977 0.000119649
500000 24202.7 0.173845 4061.75 1.00974 0.000121109
600000 23610.4 -0.106341 3962.39 1.00541 0.000123578
700000 23959.9 -0.16493 4021.06 1.01434 0.000122862
800000 23646.8 -0.150574 3968.51 1.0001 0.000122742
900000 23877.2 -0.049663 4007.16 0.98782 0.000120067
1000000 23883.2 0.119438 4008.14 0.997846 0.000121238
1100000 23987.6 -0.109072 4025.7 1.01072 0.000122283
1200000 24222.5 -0.155002 4065.13 1.01497 0.000121592
1300000 24220 -0.154048 4064.72 0.998797 0.000119659
1400000 23834.1 -0.308058 3999.98 0.993766 0.000120984
1500000 23991.4 0.388295 4026.26 1.00506 0.000121575
1600000 23843.4 -0.0334807 4001.49 0.998792 0.000121548
1700000 23430.1 0.15507 3932.1 0.984976 0.000121956
1800000 23604.4 0.435227 3961.3 0.990351 0.000121768
1900000 24056.3 -0.0353443 4037.22 1.00491 0.000121217
2000000 23708.9 -0.167735 3978.94 1.00012 0.000122421
2100000 23753.3 0.00943172 3986.37 0.988706 0.000120796
2200000 23930.1 0.233557 4016 1.00883 0.000122345
2300000 23500.5 -0.0381495 3943.94 0.988422 0.000122083
2400000 24162.8 1.43505 4054.85 0.999592 0.000119998
2500000 23847.5 -0.101613 4002.18 0.99551 0.000121139
2600000 23747 -0.139498 3985.32 0.998983 0.000122099
2700000 24038 -0.116734 4034.16 1.00856 0.000121771
2800000 23681.4 0.267378 3974.24 0.988348 0.000121114
2900000 23862.5 -0.130129 4004.72 1.01278 0.000123211
3000000 23822.1 -0.188021 3997.94 1.00703 0.000122663
3100000 23984.9 -0.0471462 4025.23 0.999905 0.000121015
3200000 24011.7 -0.19324 4029.76 1.0194 0.00012323
3300000 23905.6 0.423119 4011.86 0.996369 0.000120964
3400000 23655.7 0.0425913 3969.98 0.999589 0.00012264
3500000 24035.4 -0.127473 4033.72 0.991701 0.000119743
3600000 24014.3 -0.215744 4030.2 1.01462 0.000122631
3700000 24060.8 -0.0951932 4037.99 0.998775 0.000120472
3800000 23696 0.883877 3976.6 0.986345 0.000120797
3900000 23675.4 -0.254336 3973.34 0.990444 0.000121417
4000000 23947.1 1.07249 4018.71 1.0014 0.000121346
4100000 23409.2 -0.283674 3928.66 0.976928 0.000121121
4200000 23733.4 -0.201811 3983.05 0.99757 0.000121973
4300000 23981.6 0.0301295 4024.66 1.00562 0.000121703
4400000 23741.7 -0.152787 3984.44 0.997108 0.000121909
4500000 23689.4 -0.0540564 3975.65 0.97935 0.000119986
4600000 23799.7 -0.157239 3994.18 1.00773 0.000122877
4700000 23984.1 -0.160601 4025.13 1.01583 0.000122959
4800000 23657.4 -0.126285 3970.29 1.02025 0.00012514
4900000 24047.9 3.85976 4035.16 1.0075 0.000121532
5000000 23788.4 -0.207255 3992.3 1.00176 0.000122206
5100000 23805.8 0.582059 3995.07 0.999873 0.000121876
5200000 23808.9 -0.177013 3995.72 1.00092 0.000122015
5300000 23852.8 -0.175514 4003.08 1.00382 0.000122134
5400000 23771.1 1.01816 3989.19 1.01575 0.000123963
5500000 24043.5 -0.121782 4035.08 1.00903 0.000121787
5600000 23993.8 -0.139604 4026.75 1.01439 0.000122672
5700000 23897.8 -0.230909 4010.65 0.988983 0.000120121
5800000 23841.5 -0.195041 4001.2 0.994652 0.000121084
5900000 23805 -0.112654 3995.06 0.985944 0.000120215
6000000 23877.5 -0.0292766 4007.22 1.00186 0.000121764
6100000 23816.3 -0.105878 3996.95 0.998057 0.000121612
6200000 24071.6 -0.102093 4039.79 1.00381 0.00012102
6300000 23621.6 2.36347 3963.87 0.978413 0.000120136
6400000 24043 0.0570925 4034.98 0.993673 0.00011995
6500000 23936.9 1.65274 4016.9 0.999113 0.000121141
6600000 23544.7 -0.07919 3951.37 0.988459 0.000121849
6700000 23603.9 -0.035925 3961.29 1.00557 0.00012362
6800000 23748.1 0.122123 3985.48 1.00369 0.000122653
6900000 23972.1 -0.176387 4023.11 1.00358 0.000121497
7000000 24053.5 -0.144858 4036.77 1.00569 0.000121345
7100000 23745.1 0.482909 3984.91 0.994218 0.000121491
7200000 23805.8 -0.0614255 3995.18 0.995211 0.000121284
7300000 23909.4 0.311454 4012.52 1.00645 0.000122158
7400000 24134.9 -0.0362231 4050.41 1.01065 0.000121578
7500000 23925.6 1.36236 4015.05 1.02114 0.000123831
7600000 24065.9 -0.0172695 4038.83 1.01122 0.000121908
7700000 23645.5 0.310169 3968.22 1.00331 0.000123122
7800000 23801.2 -0.279156 3994.45 0.996213 0.000121466
7900000 24017.2 -0.0843749 4030.66 1.00591 0.000121558
8000000 23820.3 1.30992 3997.38 0.997659 0.000121544
8100000 23971.2 -0.184875 4022.96 0.994653 0.000120463
8200000 24008.7 -0.153243 4029.24 0.998673 0.000120717
8300000 23377.8 -0.170225 3923.38 0.97346 0.000120869
8400000 23825.1 -0.0763531 3998.42 0.984884 0.000119991
