# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 24072.3 -0.139812 4039.92 0.992502 0.000119657
200000 24156.4 -0.179892 4054.04 1.00162 0.000120345
300000 23629.6 -0.0962482 3965.62 0.988838 0.000121477
400000 23854.8 0.0370249 4003.39 1.00045 0.000121718
500000 24098.7 0.0958978 4044.31 1.01868 0.000122698
600000 23537.1 -0.160505 3950.11 0.984942 0.000121454
700000 23643.4 0.476779 3967.85 0.985681 0.000120958
800000 23714.5 3.33474 3979.29 0.988264 0.000120894
900000 23452.3 -0.131792 3935.87 0.987394 0.00012215
1000000 23984.9 -0.175822 4025.27 1.02056 0.000123493
1100000 24087 -0.0735225 4042.37 1.01477 0.000122265
1200000 23745.7 -0.0925605 3985.11 1.00611 0.000122936
1300000 23965.6 0.259193 4021.95 1.00567 0.000121764
1400000 24030.3 0.282998 4032.8 1.00875 0.000121794
1500000 23718.9 0.0492921 3980.58 0.991582 0.00012127
1600000 23908.5 -0.21691 4012.45 1.01205 0.000122874
1700000 23637.2 0.263839 3966.84 0.966216 0.000118602
1800000 24259.8 -0.160523 4071.4 1.02704 0.000122818
1900000 23260.4 -0.142915 3903.66 0.971248 0.00012121
2000000 23634.5 -0.277439 3966.47 0.997347 0.000122464
2100000 23612.8 -0.17697 3962.82 0.983482 0.000120953
2200000 23681.9 -0.133807 3974.41 0.98294 0.00012047
2300000 24130 -0.0738885 4049.6 1.00728 0.000121154
2400000 23902.3 0.309587 4011.32 0.999095 0.000121301
2500000 23667 0.423626 3971.82 1.00528 0.000123266
2600000 23891.9 1.6674 4009.35 1.00361 0.000121881
2700000 23845 1.99791 4001.42 1.00745 0.000122553
2800000 23653.2 2.23067 3969.19 0.981905 0.00012042
2900000 23651.4 -0.130839 3969.28 0.990472 0.000121552
3000000 23839 0.176319 4000.72 1.00376 0.000122192
3100000 23712.5 -0.161854 3979.55 0.993737 0.00012164
3200000 24212.8 -0.1109 4063.49 1.02134 0.000122427
3300000 23829.1 -0.164056 3999.12 1.01182 0.000123207
3400000 23797.6 0.426063 3993.72 0.987272 0.000120461
3500000 24311.2 -0.190585 4080.02 1.01661 0.000121402
3600000 24095.7 -0.164827 4043.85 1.00759 0.000121377
3700000 23940.9 0.23166 4017.81 0.997543 0.000120943
3800000 23959.3 -0.193996 4020.97 1.00629 0.000121855
3900000 23775.6 -0.096316 3990.12 1.00674 0.000122899
4000000 23601.4 -0.100053 3960.88 0.990411 0.000121781
4100000 23812.9 -0.146234 3996.4 0.980981 0.000119582
4200000 23633.7 0.0279328 3966.28 0.993439 0.000121986
4300000 23812.5 -0.146328 3996.32 0.993715 0.000121105
4400000 23706.4 0.0104793 3978.49 0.995145 0.00012183
4500000 23744.3 -0.0914151 3984.87 0.986435 0.000120558
4600000 23907.5 2.51674 4011.81 1.00786 0.000122294
4700000 24269 -0.0483414 4072.92 1.02091 0.000122094
4800000 24034.3 -0.0528307 4033.53 1.00672 0.000121547
4900000 23545 -0.246083 3951.44 0.991146 0.000122172
5000000 23722.1 2.20326 3980.75 1.00768 0.000123256
5100000 23900.5 0.256751 4011.03 0.999078 0.00012134
5200000 23511.6 -0.0657729 3945.81 0.999859 0.000123434
5300000 23735.2 -0.117363 3983.35 0.994368 0.000121641
5400000 23474.2 -0.118407 3939.54 0.976131 0.000120696
5500000 24369.9 -0.0716441 4089.86 1.02744 0.000122366
5600000 23768.3 -0.222262 3988.92 0.993579 0.000121339
5700000 23690.2 -0.021225 3975.77 0.994582 0.000121854
5800000 23503.2 -0.246687 3944.44 0.988481 0.000122121
5900000 23842 -0.0417344 4001.26 0.973771 0.000118539
6000000 24156.3 -0.0815679 4054.02 1.02137 0.000122699
6100000 23956.8 0.340392 4020.46 0.998851 0.000120967
6200000 23793.7 0.540812 3993.04 1.00187 0.000122189
6300000 23780.9 -0.0814765 3991.01 0.999391 0.000121966
6400000 23954.2 -0.0935904 4020.09 1.00555 0.000121816
6500000 24205.4 0.856702 4062.1 1.02058 0.000122337
6600000 23773.2 0.071442 3989.69 0.99987 0.000122012
6700000 24110.5 -0.0995889 4046.32 1.00866 0.000121419
6800000 23736.2 -0.210375 3983.53 0.990102 0.000121061
6900000 23718.5 -0.157725 3980.56 1.0054 0.00012304
7000000 23913.7 -0.217559 4013.31 1.00526 0.000122019
7100000 23829.4 -0.141859 3999.16 1.01307 0.000123369
7200000 23688.1 -0.086426 3975.43 1.00545 0.000123179
7300000 23916.3 -0.130033 4013.74 1.016 0.000123336
7400000 23849.6 -0.179475 4002.55 0.989429 0.000120399
7500000 23830.4 0.680534 3999.19 1.00088 0.000121872
7600000 23985.8 -0.123377 4025.41 0.999915 0.00012101
7700000 23728.1 -0.0940721 3982.15 0.989868 0.000121078
7800000 23865.6 0.108771 4005.19 1.00174 0.000121813
7900000 24146.9 0.707179 4052.3 1.02114 0.000122723
8000000 23742.8 1.81047 3984.3 0.984052 0.000120242
8100000 23916.3 -0.0801691 4013.72 1.00334 0.000121746
8200000 24049.4 -0.0713302 4036.06 1.01451 0.000122409
8300000 23783.6 1.43007 3991.22 0.993074 0.00012111
8400000 24139.8 1.28033 4051.02 1.01014 0.000121425
8500000 23998.8 0.381881 4027.49 1.01349 0.000122536
8600000 23763.9 1.28275 3987.93 0.984373 0.000120219
8700000 23830.5 1.49527 3999.07 1.0128 0.000123375
8800000 23808.8 0.200494 3995.65 0.995088 0.000121273
8900000 23663.5 -0.048505 3971.3 0.995989 0.000122126
9000000 24208.4 -0.0908638 4062.76 1.02115 0.000122442
9100000 24057.2 0.211735 4037.33 1.00756 0.000121548
9200000 23891.7 0.132151 4009.57 1.0147 0.000123254
9300000 23825.1 -0.208066 3998.45 1.00454 0.000122362
9400000 23831.2 -0.0716185 3999.44 1.00332 0.000122201
9500000 24047.5 0.840706 4035.59 1.01004 0.000121869
9600000 23402.9 -0.176542 3927.59 0.976318 0.000121074
9700000 24193.1 -0.170811 4060.2 1.01621 0.000121888
9800000 23588 0.605719 3958.52 0.984565 0.0001211
9900000 23551.5 -0.119644 3952.52 0.977919 0.000120514
