Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 14756.1 14594.1 15252.2 14867.5
 100000 58522.8 57871.6 60509.9 58968.1
 150000 130627 129168 135094 131630
 200000 230415 227834 238337 232195
 250000 357249 353241 369591 360027
 300000 510502 504776 528222 514500
 350000 689576 681833 713614 695008
 400000 893895 883827 925160 900961
 450000 1.1229e+06 1.11018e+06 1.16226e+06 1.13178e+06
 500000 1.37604e+06 1.36033e+06 1.42433e+06 1.3869e+06
 500000 1.37621e+06 1.36024e+06 1.42377e+06 1.38674e+06
 1e+06 5.12579e+06 5.05536e+06 5.30056e+06 5.16057e+06
 1.5e+06 1.07813e+07 1.0603e+07 1.11348e+07 1.08397e+07
 2e+06 1.79685e+07 1.76035e+07 1.85505e+07 1.80408e+07
 2.5e+06 2.63886e+07 2.57248e+07 2.72521e+07 2.64552e+07
 3e+06 3.58055e+07 3.47105e+07 3.70002e+07 3.58387e+07
 3.5e+06 4.60206e+07 4.4361e+07 4.76032e+07 4.5995e+07
 4e+06 5.68839e+07 5.45095e+07 5.88685e+07 5.6754e+07
 4.5e+06 6.82787e+07 6.50298e+07 7.06233e+07 6.79773e+07
 5e+06 8.00874e+07 7.58183e+07 8.27244e+07 7.95434e+07
 5e+06 8.1019e+07 7.6046e+07 8.06062e+07 7.92237e+07
 1e+07 2.08921e+08 1.84613e+08 2.05781e+08 1.99772e+08
 1.5e+07 3.44161e+08 2.95855e+08 3.20941e+08 3.20319e+08
 2e+07 4.67376e+08 4.09032e+08 4.36192e+08 4.37533e+08
 2.5e+07 5.85552e+08 5.21076e+08 5.52461e+08 5.5303e+08
 3e+07 7.02136e+08 6.37283e+08 6.63325e+08 6.67581e+08
 3.5e+07 8.18796e+08 7.47065e+08 7.80377e+08 7.82079e+08
 4e+07 9.36247e+08 8.5573e+08 8.98453e+08 8.9681e+08
 4.5e+07 1.05144e+09 9.64505e+08 1.02308e+09 1.01301e+09
 5e+07 1.16596e+09 1.06301e+09 1.15865e+09 1.12921e+09
 5e+07 1.19034e+09 1.12403e+09 1.31306e+09 1.20915e+09
 1e+08 2.63401e+09 2.29264e+09 2.80702e+09 2.57789e+09
 1.5e+08 4.51162e+09 3.30345e+09 4.62064e+09 4.14524e+09
 2e+08 5.81283e+09 3.39518e+09 6.84068e+09 5.34956e+09
 2.5e+08 7.21175e+09 3.53015e+09 9.58125e+09 6.77438e+09
 3e+08 8.85876e+09 3.79017e+09 1.26431e+10 8.43069e+09
 3.5e+08 1.09244e+10 3.79662e+09 1.60457e+10 1.02556e+10
 4e+08 1.3782e+10 3.83996e+09 2.02854e+10 1.26358e+10
 4.5e+08 1.68132e+10 3.87288e+09 2.41678e+10 1.49513e+10
 5e+08 1.94759e+10 3.58629e+09 2.81205e+10 1.70609e+10
 5e+08 2.77506e+10 7.89178e+09 2.59907e+10 2.05444e+10
 1e+09 3.63218e+10 1.60478e+10 7.50102e+10 4.24599e+10
 1.5e+09 9.54993e+10 3.37977e+10 1.69748e+11 9.96818e+10
 2e+09 6.69909e+10 2.75916e+10 3.43775e+11 1.46119e+11
