Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 177640 188162 155368 173723
 100000 691227 733629 602044 675634
 150000 1.51794e+06 1.61303e+06 1.31591e+06 1.48229e+06
 200000 2.63823e+06 2.80521e+06 2.27573e+06 2.57306e+06
 250000 4.03499e+06 4.29156e+06 3.46325e+06 3.92993e+06
 300000 5.69375e+06 6.05529e+06 4.86175e+06 5.53693e+06
 350000 7.60152e+06 8.08103e+06 6.45634e+06 7.37963e+06
 400000 9.74699e+06 1.0355e+07 8.23382e+06 9.44527e+06
 450000 1.21199e+07 1.28655e+07 1.01823e+07 1.17226e+07
 500000 1.47112e+07 1.56019e+07 1.22915e+07 1.42015e+07
 500000 1.47529e+07 1.55546e+07 1.22177e+07 1.41751e+07
 1e+06 5.12782e+07 5.38138e+07 4.06644e+07 4.85855e+07
 1.5e+06 1.03953e+08 1.09388e+08 7.99857e+07 9.77756e+07
 2e+06 1.70077e+08 1.79572e+08 1.27508e+08 1.59052e+08
 2.5e+06 2.47477e+08 2.6254e+08 1.81581e+08 2.30532e+08
 3e+06 3.34788e+08 3.57432e+08 2.40548e+08 3.10923e+08
 3.5e+06 4.31842e+08 4.63678e+08 3.03064e+08 3.99528e+08
 4e+06 5.38194e+08 5.80249e+08 3.68912e+08 4.95785e+08
 4.5e+06 6.53659e+08 7.06606e+08 4.38407e+08 5.99557e+08
 5e+06 7.78171e+08 8.41971e+08 5.10901e+08 7.10348e+08
 5e+06 7.28679e+08 8.51336e+08 4.97989e+08 6.92668e+08
 1e+07 2.35441e+09 2.56924e+09 1.30087e+09 2.07484e+09
 1.5e+07 4.46286e+09 4.72324e+09 2.19666e+09 3.79425e+09
 2e+07 6.6322e+09 7.22848e+09 3.07671e+09 5.6458e+09
 2.5e+07 8.75203e+09 9.8527e+09 3.99865e+09 7.53446e+09
 3e+07 1.07844e+10 1.24498e+10 5.03222e+09 9.42215e+09
 3.5e+07 1.2715e+10 1.53159e+10 6.13017e+09 1.1387e+10
 4e+07 1.46099e+10 1.85353e+10 7.2843e+09 1.34765e+10
 4.5e+07 1.63759e+10 2.19538e+10 8.57794e+09 1.56359e+10
 5e+07 1.80242e+10 2.57935e+10 9.90795e+09 1.79085e+10
 5e+07 1.09116e+10 2.99263e+10 8.98037e+09 1.66061e+10
 1e+08 2.43556e+10 7.27037e+10 2.67936e+10 4.12843e+10
 1.5e+08 3.72234e+10 9.93632e+10 3.49601e+10 5.71822e+10
 2e+08 4.42914e+10 1.12127e+11 3.65445e+10 6.4321e+10
 2.5e+08 4.28278e+10 7.83115e+10 4.77547e+10 5.6298e+10
 3e+08 3.08618e+10 2.11433e+10 5.89042e+10 3.69698e+10
 3.5e+08 1.48973e+10 1.23905e+10 4.14869e+10 2.29249e+10
 4e+08 1.74719e+10 1.39527e+10 1.57788e+10 1.57344e+10
 4.5e+08 2.70592e+10 2.07396e+10 1.23832e+10 2.00607e+10
