# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 35316.6 -0.113936 5926.97 0.996511 8.19052e-05
200000 35969.8 1.10743 6036.4 1.01444 8.18444e-05
300000 36291.1 -0.077926 6090.51 0.999656 7.99678e-05
400000 36257 2.63602 6084.34 1.02247 8.18245e-05
500000 35105.5 -0.149838 5891.55 0.985996 8.14731e-05
600000 35411.8 -0.0913809 5942.95 0.997729 8.17639e-05
700000 36121.5 -0.113935 6062.06 1.00385 8.06502e-05
800000 36047.8 -0.071708 6049.68 1.00224 8.06965e-05
900000 36667.9 -0.21046 6153.78 1.02983 8.15233e-05
1000000 35148.7 -0.0505392 5898.78 0.986388 8.14255e-05
1100000 35347.5 -0.055657 5932.15 0.994364 8.16347e-05
1200000 36499 0.414201 6125.32 1.00565 7.99633e-05
1300000 36021 0.121188 6045.15 1.01097 8.14449e-05
1400000 35713.5 -0.153451 5993.59 0.992782 8.06754e-05
1500000 35589.9 3.65606 5972.21 0.994457 8.10576e-05
1600000 35908.7 0.652868 6026.22 0.997462 8.06072e-05
1700000 36099.2 -0.0377672 6058.3 1.02072 8.20643e-05
1800000 36210.5 3.72572 6076.34 1.01774 8.1544e-05
1900000 35805.5 -0.0671318 6009.02 0.993048 8.0494e-05
2000000 35825.1 -0.105983 6012.32 1.00395 8.13439e-05
2100000 35777 -0.0255704 6004.22 1.00614 8.16316e-05
2200000 36256.6 -0.121688 6084.73 1.01216 8.10314e-05
2300000 35580.4 -0.0157479 5971.23 1.0059 8.20551e-05
2400000 35380.3 -0.0801991 5937.66 0.986396 8.09199e-05
2500000 35357.2 -0.151859 5933.8 0.987095 8.10657e-05
2600000 35958.3 0.935641 6034.5 0.991582 8.00248e-05
2700000 36195.8 0.0421761 6074.5 1.01465 8.13545e-05
2800000 36175.1 0.202552 6071.01 1.01605 8.15392e-05
2900000 35296.4 -0.029778 5923.57 0.999454 8.21772e-05
3000000 35686.3 -0.13621 5989.03 1.00375 8.16218e-05
3100000 35830.5 0.0574991 6013.19 1.00368 8.12837e-05
3200000 35856.4 1.20937 6017.35 1.006 8.14131e-05
3300000 35698.8 -0.0662708 5991.11 0.982018 7.98754e-05
3400000 35646.9 0.0106991 5982.39 0.989796 8.05717e-05
3500000 35998.9 -0.124538 6041.48 1.00025 8.06422e-05
3600000 36097.1 -0.0117359 6057.94 1.01559 8.16463e-05
3700000 35263.6 -0.207273 5918.1 0.988147 8.13259e-05
3800000 35612.9 -0.0694261 5976.7 1.01133 8.24058e-05
3900000 35461.1 0.978049 5951.04 0.991642 8.11613e-05
4000000 35132.6 -0.185915 5896.12 0.974805 8.05329e-05
4100000 35466.1 -0.0337272 5952.06 1.00328 8.20993e-05
4200000 35681.4 -0.0553653 5988.19 0.990231 8.05511e-05
4300000 35784.9 0.0273928 6005.55 0.990072 8.02603e-05
4400000 35467.8 -0.134776 5952.36 1.00114 8.19294e-05
4500000 35661 -0.122403 5984.78 0.994988 8.09782e-05
4600000 35656.1 -0.0789972 5983.95 1.00066 8.14538e-05
4700000 35640.1 -0.0470805 5981.25 0.996687 8.11653e-05
4800000 35627.3 -0.0996036 5979.11 0.982511 8.00473e-05
4900000 35419.6 -0.118578 5944.26 0.999302 8.1857e-05
5000000 35251.4 -0.0520396 5916.02 0.98772 8.13197e-05
5100000 36115.1 -0.00552437 6060.97 1.01443 8.15361e-05
5200000 35422.9 -0.058246 5944.8 1.00216 8.2105e-05
5300000 35983.4 0.556603 6038.77 1.00303 8.0892e-05
5400000 35460.7 0.518001 5951.05 0.986751 8.07627e-05
