# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 35734 0.935743 5996.85 0.999277
200000 35656.7 -0.0827393 5984.04 0.996972
300000 35941.3 5.82066 6030.82 1.00548
400000 35578.8 1.15369 5970.77 0.994992
500000 35752.7 -0.123497 6000.17 0.999658
600000 35593.9 -0.139818 5973.51 0.995234
700000 35331 -0.169132 5929.41 0.987871
800000 35273 -0.0486458 5919.65 0.986258
900000 35554.7 -0.079967 5966.93 0.994146
1000000 35862.6 -0.103095 6018.6 1.00274
1100000 36390.9 -0.0600033 6107.26 1.01755
1200000 35772.7 -0.200003 6003.53 1.00021
1300000 35774.3 0.0756216 6003.76 1.0003
1400000 35591 -0.151851 5973.03 0.995136
1500000 36131.2 -0.137593 6063.69 1.01026
1600000 35820.2 -0.0900259 6011.49 1.00155
1700000 35663.5 -0.0816133 5985.18 0.997163
1800000 35867.8 -0.0388569 6019.47 1.0029
1900000 35692 0.0382736 5989.95 0.997997
2000000 35692.7 -0.161654 5990.1 0.998015
2100000 35482.7 -0.0200064 5954.84 0.992113
2200000 35708.6 -0.0401073 5992.74 0.998426
2300000 35660.7 -0.0685383 5984.71 0.997089
2400000 36411.8 -0.0225716 6110.76 1.01809
2500000 35386.3 -0.115299 5938.67 0.989413
2600000 35283.1 -0.0808593 5921.35 0.986529
2700000 35859.1 -0.103666 6018.01 1.00264
2800000 35990.8 -0.101625 6040.12 1.00634
2900000 35986.4 -0.0600839 6039.37 1.0062
3000000 35646.4 -0.16613 5982.34 0.996691
3100000 35802.9 -0.226469 6008.61 1.00107
3200000 36327.9 0.241566 6096.64 1.01581
3300000 35843.3 -0.0801097 6015.36 1.00219
3400000 35542.4 -0.129525 5964.88 0.99379
3500000 36071.5 -0.00870047 6053.65 1.00858
3600000 35762.9 -0.0090656 6001.86 0.999948
3700000 35502.9 3.87378 5957.58 0.993102
3800000 35224.7 -0.127137 5911.56 0.984907
3900000 35684.7 -0.121086 5988.75 0.997801
4000000 35731.6 -0.0431945 5996.62 0.999104
4100000 35463.5 0.0716703 5951.6 0.991634
4200000 35629.7 -0.135694 5979.52 0.996238
4300000 35593.1 -0.158367 5973.39 0.995201
4400000 35706.3 -0.0457931 5992.36 0.998382
4500000 35157.3 -0.0700319 5900.23 0.983012
4600000 35589 0.278994 5972.63 0.995202
4700000 35342.7 0.295454 5931.29 0.98828
4800000 36175.8 -0.0434337 6071.15 1.01149
4900000 35806.4 -0.098296 6009.17 1.00116
5000000 35644.6 -0.0324513 5982 0.996638
5100000 36380.7 0.508657 6105.45 1.01733
5200000 36152.4 -0.101105 6067.25 1.01083
5300000 35860.8 -0.065454 6018.31 1.0027
5400000 36172.8 -0.0664362 6070.65 1.0114
5500000 35640.9 2.08495 5981.04 0.996811
5600000 35207.9 -0.16343 5908.73 0.984429
5700000 35802.8 -0.106054 6008.57 1.00107
5800000 35817.7 -0.0643676 6011.06 1.00149
5900000 35689.9 -0.0497742 5989.61 0.997906
6000000 35922.4 0.0720238 6028.62 1.00445
6100000 36197.5 -0.0720423 6074.81 1.0121
6200000 35876.1 -0.219489 6020.9 1.00312
6300000 35555.6 1.17938 5966.86 0.994359
6400000 35506.1 0.0932658 5958.75 0.992816
6500000 35775 -0.12188 6003.91 1.00031
6600000 35607.3 -0.0493818 5975.75 0.995595
6700000 35949 -0.0295423 6033.1 1.00515
6800000 35701.9 -0.0794117 5991.63 0.998247
6900000 35723.1 -0.110004 5995.2 0.998829
7000000 35395.1 7.66426 5938.84 0.990328
7100000 35586.3 -0.127337 5972.25 0.995013
7200000 35350.7 -0.0725021 5932.7 0.988421
7300000 35865.8 -0.0546027 6019.13 1.00282
7400000 35846.5 -0.0842128 6015.89 1.00229
7500000 35770.5 -0.11708 6003.15 1.00019
7600000 35541.5 -0.101815 5964.72 0.993767
7700000 36106.6 -0.0831375 6059.54 1.00956
7800000 35975 -0.0588953 6037.47 1.00588
7900000 35735.1 -0.217375 5997.22 0.999178
8000000 36113.9 0.0181092 6060.76 1.00979
8100000 35798.2 -0.080705 6007.8 1.00093
8200000 35456.8 1.54316 5950.24 0.991615
8300000 35539.2 -0.0837651 5964.34 0.993691
8400000 35942.3 -0.00408845 6031.96 1.00498
8500000 35593 0.113297 5973.33 0.995245
8600000 35444.4 4.30779 5947.68 0.991467
8700000 36192.4 -0.0177165 6073.94 1.01196
8800000 35131.5 -0.0886384 5895.91 0.982289
8900000 35466.1 1.3997 5951.81 0.99188
9000000 35539.6 0.0612179 5964.37 0.993748
9100000 35772 -0.103171 6003.4 1.0002
9200000 36168.5 -0.0652125 6069.94 1.0113
9300000 35806.2 -0.0426664 6009.14 1.00116
9400000 35700.8 0.262724 5991.39 0.998269
9500000 35344.2 0.185056 5931.56 0.988295
9600000 35591.9 -0.0664655 5973.17 0.995179
9700000 36190.4 1.40785 6073.36 1.01209
9800000 35356.5 -0.0415671 5933.65 0.988582
9900000 35919.4 -0.0783407 6028.14 1.00432
10000000 35847.1 -0.143378 6016.01 1.0023
