Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.40684e+13 1.55466e+13 1.51002e+13 1.40184e+13 1.57552e+13 1.58474e+13 1.5207e+13 1.50862e+13 1.61211e+09
 100000 5.42825e+13 6.02031e+13 5.84716e+13 5.39874e+13 6.09779e+13 6.13269e+13 5.87641e+13 5.83194e+13 2.7512e+11
 150000 1.18316e+14 1.31661e+14 1.27837e+14 1.17428e+14 1.33316e+14 1.3401e+14 1.28252e+14 1.27326e+14 2.76738e+11
 200000 2.04163e+14 2.27973e+14 2.21234e+14 2.0229e+14 2.30829e+14 2.31972e+14 2.21697e+14 2.20134e+14 2.78934e+11
 250000 3.10062e+14 3.47513e+14 3.36995e+14 3.06831e+14 3.51833e+14 3.53634e+14 3.37433e+14 3.35069e+14 2.81601e+11
 300000 4.34504e+14 4.88937e+14 4.73655e+14 4.29612e+14 4.94922e+14 4.97662e+14 4.74066e+14 4.70719e+14 2.83673e+11
 350000 5.76209e+14 6.51092e+14 6.29953e+14 5.69365e+14 6.58878e+14 6.62882e+14 6.30375e+14 6.25859e+14 2.85726e+11
 400000 7.34096e+14 8.32951e+14 8.0479e+14 7.25041e+14 8.4267e+14 8.48317e+14 8.05343e+14 7.9945e+14 2.87599e+11
 450000 9.07209e+14 1.03363e+15 9.9724e+14 8.9582e+14 1.04545e+15 1.05311e+15 9.98129e+14 9.90621e+14 2.89044e+11
 500000 1.09472e+15 1.25232e+15 1.20654e+15 1.08103e+15 1.26651e+15 1.27653e+15 1.20802e+15 1.19862e+15 2.90933e+11
 550000 1.29593e+15 1.48829e+15 1.43207e+15 1.28011e+15 1.50519e+15 1.51784e+15 1.43438e+15 1.4228e+15 2.93143e+11
 600000 1.51028e+15 1.74086e+15 1.67327e+15 1.49258e+15 1.76094e+15 1.7764e+15 1.67664e+15 1.66257e+15 2.955e+11
 650000 1.7373e+15 2.00938e+15 1.92968e+15 1.71806e+15 2.0333e+15 2.05167e+15 1.93434e+15 1.91745e+15 2.96961e+11
 700000 1.97656e+15 2.29316e+15 2.20084e+15 1.95615e+15 2.3218e+15 2.34317e+15 2.20704e+15 2.18696e+15 2.98559e+11
