Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 155697 152221 197727 168548
 100000 607363 593351 775012 658575
 150000 1.33598e+06 1.30434e+06 1.71272e+06 1.45101e+06
 200000 2.325e+06 2.26856e+06 2.99424e+06 2.52926e+06
 250000 3.56064e+06 3.47168e+06 4.60522e+06 3.87918e+06
 300000 5.03071e+06 4.90108e+06 6.53325e+06 5.48835e+06
 350000 6.72452e+06 6.54622e+06 8.76714e+06 7.34596e+06
 400000 8.63284e+06 8.3976e+06 1.12969e+07 9.44245e+06
 450000 1.07477e+07 1.04468e+07 1.41136e+07 1.17694e+07
 500000 1.30626e+07 1.26866e+07 1.72093e+07 1.43195e+07
 500000 1.30192e+07 1.27454e+07 1.71453e+07 1.43033e+07
 1e+06 4.5854e+07 4.43795e+07 6.21812e+07 5.08049e+07
 1.5e+06 9.36737e+07 8.98465e+07 1.30476e+08 1.04665e+08
 2e+06 1.54203e+08 1.46751e+08 2.19907e+08 1.7362e+08
 2.5e+06 2.2628e+08 2.13767e+08 3.29371e+08 2.56473e+08
 3e+06 3.08779e+08 2.89659e+08 4.57654e+08 3.52031e+08
 3.5e+06 4.00665e+08 3.73391e+08 6.0344e+08 4.59165e+08
 4e+06 5.01151e+08 4.63935e+08 7.65566e+08 5.76884e+08
 4.5e+06 6.08805e+08 5.60537e+08 9.42747e+08 7.0403e+08
 5e+06 7.22103e+08 6.62473e+08 1.13366e+09 8.39414e+08
 5e+06 7.52271e+08 6.65132e+08 1.10341e+09 8.4027e+08
 1e+07 2.14891e+09 1.8578e+09 3.54924e+09 2.51865e+09
 1.5e+07 3.76584e+09 3.13783e+09 6.62798e+09 4.51055e+09
 2e+07 5.46022e+09 4.45931e+09 1.02984e+10 6.73931e+09
 2.5e+07 7.19165e+09 5.95671e+09 1.45765e+10 9.24163e+09
 3e+07 9.07642e+09 7.64978e+09 1.92975e+10 1.20079e+10
 3.5e+07 1.1177e+10 9.46886e+09 2.45634e+10 1.50697e+10
 4e+07 1.32026e+10 1.13291e+10 3.06341e+10 1.83886e+10
 4.5e+07 1.53067e+10 1.33891e+10 3.7233e+10 2.19763e+10
 5e+07 1.75678e+10 1.57117e+10 4.37516e+10 2.5677e+10
 5e+07 2.17525e+10 1.56509e+10 4.04573e+10 2.59536e+10
 1e+08 4.61155e+10 3.47972e+10 9.68437e+10 5.92521e+10
 1.5e+08 8.75022e+10 4.89354e+10 1.28714e+11 8.8384e+10
 2e+08 1.26538e+11 7.72024e+10 1.896e+11 1.31113e+11
 2.5e+08 1.73912e+11 1.04123e+11 2.24031e+11 1.67355e+11
 3e+08 2.13935e+11 1.20171e+11 1.8065e+11 1.71585e+11
 3.5e+08 2.6073e+11 1.36889e+11 1.56915e+11 1.84844e+11
 4e+08 2.9545e+11 1.61354e+11 1.28323e+11 1.95042e+11
 4.5e+08 2.89439e+11 1.60229e+11 4.43997e+10 1.64689e+11
 5e+08 2.43151e+11 1.56315e+11 3.47582e+09 1.34314e+11
 5e+08 2.36675e+11 1.69053e+11 6.12607e+07 1.35263e+11
