# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 6788.25 575.251 13988.8 0.991755
200000 6788.23 575.731 13987.7 0.991433
300000 6788.21 585.384 13965.9 0.990796
400000 6788.18 579.311 13979.5 0.991242
500000 6788.24 557.941 14027.8 0.9922
600000 6788.21 563.272 14015.7 0.992139
700000 6788.2 557.353 14029 0.992431
800000 6788.22 565.199 14011.4 0.991976
900000 6788.19 564.755 14012.3 0.992022
1000000 6788.24 579.931 13978.3 0.991603
1100000 6788.22 571.65 13996.9 0.99187
1200000 6788.23 571.205 13997.9 0.99179
1300000 6788.24 573.845 13991.9 0.991795
1400000 6788.18 572.112 13995.7 0.991812
1500000 6788.22 558.209 14027.1 0.992402
1600000 6788.21 579.952 13978.1 0.990926
1700000 6788.23 579.324 13979.6 0.991394
1800000 6788.2 571.288 13997.6 0.991656
1900000 6788.23 561.418 14019.9 0.992355
2000000 6788.21 574.994 13989.3 0.991238
2100000 6788.25 558.304 14027 0.992522
2200000 6788.21 562.322 14017.8 0.992033
2300000 6788.23 559.537 14024.1 0.992528
2400000 6788.21 569.113 14002.5 0.991778
2500000 6788.24 553.14 14038.6 0.992589
2600000 6788.19 571.991 13996 0.991717
2700000 6788.25 571.761 13996.7 0.991734
2800000 6788.21 562.173 14018.2 0.991966
2900000 6788.21 576.98 13984.8 0.991438
3000000 6788.22 571.837 13996.4 0.991848
3100000 6788.22 558.802 14025.8 0.992224
3200000 6788.23 564.143 14013.8 0.99233
3300000 6788.19 568.22 14004.5 0.991911
3400000 6788.23 569.57 14001.6 0.992043
3500000 6788.23 560.4 14022.2 0.992415
3600000 6788.2 565.798 14010 0.992016
3700000 6788.19 577.937 13982.6 0.99125
3800000 6788.27 585.001 13966.9 0.991252
3900000 6788.2 567.071 14007.1 0.991814
4000000 6788.19 588.377 13959.1 0.990983
4100000 6788.22 562.877 14016.6 0.99221
4200000 6788.23 583.98 13969.1 0.9909
4300000 6788.23 587.361 13961.5 0.990919
4400000 6788.26 564.205 14013.7 0.992371
4500000 6788.23 565.104 14011.6 0.991918
4600000 6788.24 566.415 14008.7 0.992145
4700000 6788.22 574.377 13990.7 0.99156
4800000 6788.19 570.509 13999.3 0.991679
4900000 6788.2 577.638 13983.3 0.99146
5000000 6788.21 572.006 13996 0.991874
5100000 6788.23 570.552 13999.3 0.991619
5200000 6788.23 560.902 14021.1 0.992329
5300000 6788.2 573.872 13991.8 0.991532
5400000 6788.23 566.758 14007.9 0.991877
5500000 6788.21 567.698 14005.7 0.991994
5600000 6788.24 568.534 14003.9 0.991835
5700000 6788.25 583.594 13970 0.991042
5800000 6788.24 563.241 14015.8 0.992102
5900000 6788.22 577.686 13983.3 0.991393
6000000 6788.25 565.623 14010.5 0.992102
6100000 6788.21 566.15 14009.2 0.992005
6200000 6788.22 561.22 14020.3 0.992315
6300000 6788.2 586.554 13963.2 0.99074
6400000 6788.22 563.639 14014.9 0.992311
6500000 6788.21 571.506 13997.1 0.991851
6600000 6788.22 570.64 13999.1 0.991947
6700000 6788.24 581.266 13975.2 0.99136
6800000 6788.2 573.466 13992.7 0.991581
6900000 6788.24 565.048 14011.7 0.992207
7000000 6788.2 561.012 14020.8 0.992214
7100000 6788.25 572.732 13994.5 0.991536
7200000 6788.19 585.183 13966.3 0.991391
7300000 6788.2 567.527 14006.1 0.992107
7400000 6788.25 566.536 14008.4 0.992086
7500000 6788.21 567.063 14007.1 0.991916
7600000 6788.23 559.036 14025.3 0.992309
7700000 6788.24 569.09 14002.7 0.992216
7800000 6788.21 577.1 13984.6 0.991557
7900000 6788.22 571.71 13996.7 0.991692
8000000 6788.21 560.574 14021.8 0.992282
8100000 6788.22 567.167 14007 0.991926
8200000 6788.2 568.15 14004.7 0.992018
8300000 6788.22 559.34 14024.6 0.992441
8400000 6788.21 553.203 14038.4 0.992532
8500000 6788.21 570.522 13999.4 0.991571
8600000 6788.22 568.755 14003.4 0.992217
8700000 6788.24 560.168 14022.7 0.992553
8800000 6788.22 570.72 13999 0.991822
8900000 6788.23 560.915 14021 0.992241
9000000 6788.26 566.453 14008.6 0.992028
9100000 6788.2 569.384 14001.9 0.991686
9200000 6788.22 566.728 14007.9 0.992032
9300000 6788.21 553.206 14038.4 0.9926
9400000 6788.22 565.786 14010 0.991935
9500000 6788.2 572.137 13995.7 0.99169
9600000 6788.24 573.216 13993.4 0.991671
9700000 6788.22 571.97 13996.1 0.991913
9800000 6788.22 568.439 14004.1 0.991787
9900000 6788.21 569.074 14002.6 0.991811
10000000 6788.2 556.94 14029.9 0.992378
10100000 6788.2 570.891 13998.5 0.991745
10200000 6788.22 558.224 14027.1 0.992507
10300000 6788.21 564.39 14013.2 0.992085
10400000 6788.21 563.694 14014.7 0.992061
10500000 6788.22 572.358 13995.2 0.991815
10600000 6788.2 577.24 13984.2 0.991578
10700000 6788.22 562.197 14018.1 0.992229
10800000 6788.2 557.999 14027.5 0.992463
10900000 6788.18 566.544 14008.3 0.991939
11000000 6788.25 573.224 13993.4 0.991919
11100000 6788.22 561.954 14018.7 0.991939
11200000 6788.23 580.029 13978 0.991649
11300000 6788.2 577.346 13984 0.991422
11400000 6788.2 569.189 14002.4 0.991839
11500000 6788.22 569.082 14002.6 0.991731
11600000 6788.23 571.227 13997.8 0.991525
11700000 6788.2 567.404 14006.4 0.991869
11800000 6788.22 570.44 13999.6 0.991763
11900000 6788.25 567.457 14006.4 0.992
12000000 6788.21 561.541 14019.6 0.992289
12100000 6788.21 545.018 14056.8 0.993079
12200000 6788.2 577.229 13984.2 0.991496
12300000 6788.22 554.242 14036 0.992699
12400000 6788.23 570.465 13999.5 0.992039
12500000 6788.25 565.646 14010.4 0.99228
