Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.46475e+13 1.56323e+13 1.69459e+13 1.3592e+13 1.72449e+13 1.49425e+13 1.52598e+13 1.54526e+13 1.25519e+09
 100000 5.70171e+13 6.09611e+13 6.62023e+13 5.27105e+13 6.72666e+13 5.80948e+13 5.93573e+13 6.01718e+13 2.1271e+11
 150000 1.2528e+14 1.34165e+14 1.45887e+14 1.15385e+14 1.48007e+14 1.27437e+14 1.30276e+14 1.3221e+14 2.14389e+11
 200000 2.17878e+14 2.33685e+14 2.54365e+14 2e+14 2.57725e+14 2.21217e+14 2.26314e+14 2.29912e+14 2.16063e+11
 250000 3.33462e+14 3.58183e+14 3.90259e+14 3.05232e+14 3.94987e+14 3.37934e+14 3.46051e+14 3.51884e+14 2.17622e+11
 300000 4.70875e+14 5.06466e+14 5.52384e+14 4.2993e+14 5.58571e+14 4.76307e+14 4.88269e+14 4.96925e+14 2.19488e+11
 350000 6.29154e+14 6.77518e+14 7.39716e+14 5.73124e+14 7.4739e+14 6.35247e+14 6.51921e+14 6.64004e+14 2.21272e+11
 400000 8.0747e+14 8.70443e+14 9.51349e+14 7.33961e+14 9.60537e+14 8.13896e+14 8.36131e+14 8.52247e+14 2.22747e+11
 450000 1.00514e+15 1.08449e+15 1.18652e+15 9.11688e+14 1.19726e+15 1.01153e+15 1.04016e+15 1.06091e+15 2.24921e+11
 500000 1.22156e+15 1.31901e+15 1.44455e+15 1.10564e+15 1.45694e+15 1.22753e+15 1.26337e+15 1.28937e+15 2.26879e+11
 550000 1.45622e+15 1.5735e+15 1.72485e+15 1.3152e+15 1.73908e+15 1.46134e+15 1.50521e+15 1.53707e+15 2.28964e+11
 600000 1.70867e+15 1.84753e+15 2.02697e+15 1.53982e+15 2.0432e+15 1.71235e+15 1.76513e+15 1.8035e+15 2.30867e+11
 650000 1.9785e+15 2.14076e+15 2.35059e+15 1.77901e+15 2.36888e+15 1.98002e+15 2.04263e+15 2.08823e+15 2.32276e+11
 700000 2.26535e+15 2.45291e+15 2.6954e+15 2.03233e+15 2.71571e+15 2.26389e+15 2.33731e+15 2.39087e+15 2.34003e+11
 750000 2.56884e+15 2.78368e+15 3.06116e+15 2.29944e+15 3.08334e+15 2.56355e+15 2.64877e+15 2.71109e+15 2.35587e+11
 800000 2.88861e+15 3.1328e+15 3.44767e+15 2.57999e+15 3.47137e+15 2.87866e+15 2.97667e+15 3.04855e+15 2.37104e+11
 850000 3.22434e+15 3.50003e+15 3.85475e+15 2.87366e+15 3.87944e+15 3.20891e+15 3.32067e+15 3.40295e+15 2.38338e+11
 900000 3.57574e+15 3.88516e+15 4.28218e+15 3.1801e+15 4.30715e+15 3.55407e+15 3.68044e+15 3.77401e+15 2.39868e+11
 950000 3.94256e+15 4.28796e+15 4.72978e+15 3.49899e+15 4.75403e+15 3.91389e+15 4.05564e+15 4.16142e+15 2.4151e+11
 1e+06 4.3245e+15 4.70826e+15 5.19741e+15 3.83005e+15 5.21964e+15 4.28814e+15 4.44594e+15 4.56492e+15 2.44267e+11
 1e+06 4.31822e+15 4.70569e+15 5.15807e+15 3.81295e+15 5.2595e+15 4.25689e+15 4.44311e+15 4.5568e+15 2.9704e+10
