# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 53619.1 -0.0226557 8998.56 0.999293
200000 54469.6 0.0277855 9141.28 1.01516
300000 53098 0.134191 8911.08 0.989618
400000 53296.8 -0.0265736 8944.46 0.993285
500000 53475.2 0.171534 8974.37 0.996653
600000 53101.1 -0.112373 8911.64 0.989638
700000 53359.2 -0.00450451 8954.92 0.994449
800000 53436.4 -0.11825 8967.91 0.995888
900000 53188.8 -0.0960867 8926.34 0.991289
1000000 54123.1 0.45776 9083.06 1.00874
1100000 53671.8 -0.0739113 9007.41 1.00027
1200000 53574.7 0.152023 8991.06 0.998493
1300000 53635 -0.160958 9001.25 0.999597
1400000 53381.6 -0.175339 8958.72 0.994866
1500000 53358.2 0.545978 8954.68 0.994495
1600000 53898.7 -0.0842161 9045.49 1.0045
1700000 54295 0.0485676 9111.97 1.01192
1800000 53283.6 0.669889 8942.13 0.993114
1900000 54258 -0.0867583 9105.78 1.0112
2000000 52947.5 -0.0184872 8885.84 0.986776
2100000 53799.5 0.299298 9028.77 1.0027
2200000 53400.4 -0.147024 8961.87 0.995234
2300000 53650.6 -0.0635081 9003.85 0.999882
2400000 52803.3 -0.0588423 8861.65 0.984093
2500000 53712.1 -0.00540787 9014.16 1.00103
2600000 54521.4 -0.0825677 9149.98 1.01611
2700000 54704.4 -0.0569181 9180.7 1.01952
2800000 53512.5 -0.0905062 8980.67 0.997313
2900000 53456.6 0.0205263 8971.28 0.996281
3000000 53773.9 -0.0190431 9024.53 1.00218
3100000 53655.6 -0.0761621 9004.68 0.999971
3200000 53596.5 -0.00578817 8994.76 0.998872
3300000 54277.6 -0.0763657 9109.07 1.01156
3400000 53897.3 -0.112886 9045.26 1.00448
3500000 53415.7 0.0474978 8964.41 0.995525
3600000 53614.1 0.105901 8997.69 0.999238
3700000 53298.8 -0.154488 8944.82 0.993322
3800000 54312.5 -0.066477 9114.92 1.01222
3900000 53706.1 0.159937 9013.12 1.00094
4000000 53994.9 0.00880092 9061.61 1.00631
4100000 53516.2 -0.0637874 8981.29 0.997374
4200000 53554.8 -0.0565611 8987.76 0.998094
4300000 53180.2 -0.00335571 8924.9 0.991114
4400000 53230.4 -0.146783 8933.35 0.992046
4500000 53281.9 -0.0537165 8941.96 0.993007
4600000 53576 0.415802 8991.24 0.99855
4700000 53176.5 -0.0968706 8924.28 0.991042
4800000 53841.8 -0.0427782 9035.93 1.00344
4900000 53346.6 -0.0561569 8952.82 0.994212
5000000 53627.9 -0.133475 9000.05 0.999456
5100000 53962 -0.0555328 9056.11 1.00569
5200000 52791.1 0.0169838 8859.58 0.983877
5300000 54048.6 -0.038606 9070.64 1.0073
5400000 53565 -0.0878947 8989.48 0.998295
5500000 52833 5.13704 8865.76 0.984995
5600000 53681 -0.117647 9008.96 1.00045
5700000 53309.2 0.114082 8946.52 0.993543
5800000 53721.2 -0.00558028 9015.68 1.00121
5900000 53255.8 -0.026308 8937.58 0.992521
6000000 53530.5 -0.0718574 8983.69 0.997645
6100000 52304.9 4.06312 8777.32 0.975074
6200000 53652.2 -0.102441 9004.12 0.999907
6300000 53934.6 1.81382 9051.2 1.00534
6400000 54241.6 -0.0230972 9103.02 1.01089
6500000 54515.2 0.163172 9148.91 1.01603
6600000 53872.8 0.153414 9041.09 1.00405
6700000 54061.5 0.19122 9072.77 1.00757
6800000 52994 -0.0870526 8893.65 0.98764
6900000 53688.7 0.903478 9010.08 1.00068
7000000 53477.7 -0.0498942 8974.83 0.996656
7100000 52985.8 -0.0426242 8892.27 0.987489
7200000 55137.8 -0.0613863 9253.44 1.0276
7300000 53628.2 -0.0304373 9000.09 0.999462
7400000 53601.2 0.583772 8995.44 0.999023
7500000 53192.8 -0.10993 8927.03 0.991347
7600000 53797.9 -0.0944264 9028.57 1.00263
7700000 53665.9 -0.230733 9006.44 1.00017
7800000 53677.2 -0.0315168 9008.31 1.00037
7900000 53218.7 -0.0189186 8931.35 0.99183
8000000 53274.4 -0.105291 8940.72 0.99287
8100000 53878.3 3.37972 9041.47 1.00436
8200000 54065 3.26493 9072.84 1.00783
8300000 53641.4 -0.143157 9002.31 0.999709
8400000 53428 -0.151696 8966.51 0.995732
8500000 53668.9 -0.0143193 9006.91 1.00022
8600000 53447.2 -0.00180457 8969.7 0.99609
8700000 53214.4 0.743191 8930.51 0.991833
8800000 53928.6 -0.176598 9050.53 1.00505
8900000 53569.5 2.96087 8989.73 0.99858
9000000 53569.1 -0.119121 8990.17 0.998361
9100000 53291.6 -0.0587628 8943.6 0.993188
9200000 52881.1 -0.0245201 8874.7 0.985538
9300000 53935.6 -0.00505696 9051.66 1.00519
9400000 53685.3 -0.110955 9009.68 1.00054
9500000 53883.2 -0.124701 9042.89 1.00422
9600000 53416.9 -0.0731649 8964.63 0.995531
9700000 54405.5 -0.0601304 9130.53 1.01395
9800000 53859.5 0.529587 9038.8 1.00384
9900000 53699.7 -0.00235619 9012.08 1.0008
10000000 54190.1 -0.0521919 9094.38 1.00993
