# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 54017.7 -0.0296587 9065.45 0.986326 5.29839e-05
200000 53094.1 -0.0862659 8910.46 0.986211 5.39092e-05
300000 53327.7 -0.037782 8949.66 1.00134 5.44936e-05
400000 54679.2 -0.0274251 9176.46 1.02043 5.41673e-05
500000 53170.2 -0.0710747 8923.23 0.984341 5.3729e-05
600000 53700.4 -0.0553701 9012.21 0.994492 5.37507e-05
700000 53290.8 -0.0126947 8943.45 1.00836 5.49197e-05
800000 53175.9 -0.0150082 8924.17 0.997152 5.44201e-05
900000 52596.8 -0.0659841 8827 0.982595 5.42103e-05
1000000 53436.1 -0.0153727 8967.84 1.00259 5.44568e-05
1100000 53763.5 -0.0311433 9022.79 1.00509 5.42656e-05
1200000 53527.6 -0.059833 8983.2 0.999062 5.4173e-05
1300000 53068.5 0.109673 8906.13 0.978544 5.35077e-05
1400000 53730.6 -0.0965773 9017.27 0.982997 5.31181e-05
1500000 54129.4 -0.0887263 9084.2 1.0034 5.38112e-05
1600000 53493.1 -0.151251 8977.43 0.997821 5.41381e-05
1700000 53373.6 -0.0502016 8957.36 0.986539 5.36454e-05
1800000 54148.6 -0.111367 9087.42 1.00749 5.39842e-05
1900000 54040.8 -0.0507067 9069.33 1.00844 5.4168e-05
2000000 53683.8 -0.0619659 9009.42 1.01368 5.47958e-05
2100000 52467.7 -0.0601136 8805.33 0.974595 5.39029e-05
2200000 53657.6 5.04817 9004.17 0.995024 5.38015e-05
2300000 53374.7 -0.0771345 8957.54 0.999877 5.4397e-05
2400000 53462.6 -0.0191017 8972.29 0.986786 5.35522e-05
2500000 53178.6 -0.00610595 8924.62 0.979335 5.34455e-05
2600000 53992.3 -0.0224679 9061.18 0.996178 5.35462e-05
2700000 53512.1 -0.0756765 8980.61 1.01368 5.49808e-05
2800000 53929.9 -0.0140842 9050.71 1.00562 5.41103e-05
2900000 53863.6 -0.000402037 9039.58 1.01294 5.45856e-05
3000000 53145 -0.0136798 8918.99 0.995954 5.43911e-05
3100000 53645.2 0.0224037 9002.93 1.01997 5.5172e-05
3200000 52841.3 -0.118175 8868.04 0.985508 5.41101e-05
3300000 53625.7 -0.0464587 8999.66 1.0108 5.46992e-05
3400000 53713.4 -0.182234 9014.4 0.992751 5.36409e-05
3500000 53617 -0.193739 8998.22 0.985921 5.33671e-05
3600000 53008.3 -0.118736 8896.06 0.990182 5.42158e-05
3700000 53516.9 -0.0518906 8981.41 1.02622 5.56435e-05
3800000 53530 -0.0327433 8983.6 0.990213 5.36927e-05
3900000 53925.5 -0.111105 9049.99 0.992107 5.33944e-05
4000000 53393.2 1.60209 8960.37 0.997261 5.41994e-05
