Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 5.34269e+12 4.91402e+12 5.19285e+12 4.9209e+12 4.5051e+12 5.06949e+12 4.83183e+12 4.95904e+12 3.85245e+08
 100000 2.11242e+13 1.94038e+13 2.05213e+13 1.94387e+13 1.77746e+13 2.00271e+13 1.90801e+13 1.9588e+13 2.50606e+11
 150000 4.70134e+13 4.31299e+13 4.56469e+13 4.32258e+13 3.94815e+13 4.45378e+13 4.2415e+13 4.35544e+13 2.51079e+11
 200000 8.26921e+13 7.5763e+13 8.02411e+13 7.5964e+13 6.93156e+13 7.82788e+13 7.45195e+13 7.65379e+13 2.51548e+11
 250000 1.27854e+14 1.16984e+14 1.2399e+14 1.17345e+14 1.06974e+14 1.20936e+14 1.15085e+14 1.18228e+14 2.52015e+11
 300000 1.82207e+14 1.66483e+14 1.76592e+14 1.67074e+14 1.52163e+14 1.72202e+14 1.63813e+14 1.68325e+14 2.52476e+11
 350000 2.45468e+14 2.23968e+14 2.37757e+14 2.24861e+14 2.04594e+14 2.31787e+14 2.20414e+14 2.26541e+14 2.52856e+11
 400000 3.17361e+14 2.89158e+14 3.07205e+14 2.90425e+14 2.63984e+14 2.99408e+14 2.84606e+14 2.92593e+14 2.53322e+11
 450000 3.97621e+14 3.61785e+14 3.84671e+14 3.63493e+14 3.30055e+14 3.74795e+14 3.56114e+14 3.66212e+14 2.53774e+11
 500000 4.85989e+14 4.41592e+14 4.69896e+14 4.43803e+14 4.02539e+14 4.57683e+14 4.34675e+14 4.47135e+14 2.54226e+11
 550000 5.82216e+14 5.28334e+14 5.62631e+14 5.31106e+14 4.81177e+14 5.47814e+14 5.20033e+14 5.3511e+14 2.54677e+11
 600000 6.86058e+14 6.21765e+14 6.62635e+14 6.25168e+14 5.65718e+14 6.44938e+14 6.11942e+14 6.29893e+14 2.55147e+11
 650000 7.97274e+14 7.21648e+14 7.69678e+14 7.25761e+14 6.55918e+14 7.48814e+14 7.10164e+14 7.31245e+14 2.55618e+11
 700000 9.15626e+14 8.27752e+14 8.83535e+14 8.32668e+14 7.51546e+14 8.59208e+14 8.14474e+14 8.3894e+14 2.56093e+11
 750000 1.04088e+15 9.39848e+14 1.00399e+15 9.45676e+14 8.52381e+14 9.75898e+14 9.24652e+14 9.52754e+14 2.56567e+11
 800000 1.17281e+15 1.05771e+15 1.13082e+15 1.06458e+15 9.58207e+14 1.09867e+15 1.04048e+15 1.07247e+15 2.57029e+11
 850000 1.31119e+15 1.18114e+15 1.26383e+15 1.18917e+15 1.06882e+15 1.22732e+15 1.16177e+15 1.19788e+15 2.5749e+11
 900000 1.45581e+15 1.30992e+15 1.4028e+15 1.31927e+15 1.18401e+15 1.36165e+15 1.28831e+15 1.32879e+15 2.57519e+11
 950000 1.60644e+15 1.44384e+15 1.54754e+15 1.4547e+15 1.30358e+15 1.50149e+15 1.41992e+15 1.465e+15 2.5798e+11
 1e+06 1.76288e+15 1.58271e+15 1.69785e+15 1.59527e+15 1.42736e+15 1.64664e+15 1.55642e+15 1.60631e+15 2.58444e+11
 1e+06 1.75828e+15 1.58211e+15 1.69789e+15 1.60138e+15 1.4239e+15 1.65394e+15 1.55974e+15 1.60761e+15 8.18005e+09
 2e+06 5.85723e+15 5.1498e+15 5.62305e+15 5.2791e+15 4.56354e+15 5.43799e+15 5.09354e+15 5.27347e+15 1.66236e+10
 3e+06 1.11481e+16 9.62769e+15 1.06397e+16 1.00709e+16 8.46196e+15 1.03851e+16 9.6393e+15 9.97232e+15 2.5438e+10
 4e+06 1.71021e+16 1.44687e+16 1.62104e+16 1.54605e+16 1.27073e+16 1.59531e+16 1.4707e+16 1.5195e+16 3.46625e+10
 5e+06 2.35056e+16 1.94745e+16 2.21584e+16 2.12328e+16 1.71603e+16 2.18254e+16 2.00728e+16 2.07288e+16 4.39577e+10
 6e+06 3.02061e+16 2.45914e+16 2.83611e+16 2.73382e+16 2.17143e+16 2.7704e+16 2.55855e+16 2.64391e+16 5.28598e+10
 7e+06 3.70309e+16 2.9866e+16 3.46928e+16 3.37217e+16 2.62676e+16 3.34555e+16 3.11483e+16 3.22342e+16 6.19402e+10
 8e+06 4.38905e+16 3.53499e+16 4.10908e+16 4.03161e+16 3.07202e+16 3.91133e+16 3.67165e+16 3.80741e+16 7.12491e+10
 9e+06 5.08158e+16 4.11196e+16 4.75095e+16 4.70664e+16 3.50304e+16 4.47271e+16 4.22746e+16 4.39574e+16 8.13817e+10
 1e+07 5.78052e+16 4.72367e+16 5.38695e+16 5.39092e+16 3.9266e+16 5.02454e+16 4.78069e+16 4.98723e+16 9.17057e+10
 1.1e+07 6.48847e+16 5.37124e+16 6.01057e+16 6.07475e+16 4.35036e+16 5.57022e+16 5.33178e+16 5.58177e+16 1.01739e+11
 1.2e+07 7.21287e+16 6.04227e+16 6.62118e+16 6.7469e+16 4.77203e+16 6.10962e+16 5.87619e+16 6.17589e+16 1.12495e+11
 1.3e+07 7.96258e+16 6.72996e+16 7.21941e+16 7.39965e+16 5.18758e+16 6.63737e+16 6.4082e+16 6.76651e+16 1.23025e+11
