# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 4466.98 -1.05953 749.843 0.999657 0.000649499
200000 4482.08 -1.20552 752.4 0.9985 0.000646581
300000 4444.65 -1.52084 746.172 0.988293 0.000645003
400000 4437.31 -1.17126 744.881 0.991665 0.000648057
500000 4438.65 -0.974436 745.073 0.991915 0.000648387
600000 4422.34 -0.895012 742.323 0.985403 0.00064625
700000 4481.78 -1.28426 752.364 1.00259 0.000649631
800000 4435.53 -0.659455 744.497 0.988094 0.000646373
900000 4502.02 -0.989103 755.71 1.01743 0.000655991
1000000 4459.86 -0.682875 748.584 0.98973 0.00064346
1100000 4468.61 -0.606747 750.04 0.997729 0.000647577
1200000 4532.05 -1.02344 760.756 0.994628 0.000636195
1300000 4440.93 -1.13539 745.484 0.989242 0.000646497
1400000 4475.74 -0.943148 751.292 1.01038 0.000655033
1500000 4427.58 -0.0401791 743.058 0.995329 0.000651337
1600000 4496.4 -1.2657 754.815 1.01491 0.000654914
1700000 4483.38 -1.06969 752.597 0.993518 0.000642595
1800000 4583.04 -1.53273 769.399 1.02311 0.00064788
1900000 4464.9 -1.21718 749.52 1.00692 0.000654498
2000000 4511.47 -1.25169 757.341 1.02603 0.000660147
2100000 4393.49 -1.14524 737.523 0.987456 0.000651834
2200000 4474.44 -0.998847 751.083 0.998428 0.000647699
2300000 4487.34 -1.10933 753.268 1.00547 0.000650149
2400000 4465.76 -0.799231 749.593 0.996799 0.000647469
2500000 4443.56 -0.624621 745.838 0.984453 0.000641953
2600000 4419.42 -0.999733 741.85 0.990244 0.000650504
2700000 4424.91 -1.00706 742.774 0.996208 0.000653408
2800000 4491.66 -1.23923 754.014 1.01129 0.000653067
2900000 4424.34 -1.28922 742.724 0.982529 0.000644408
3000000 4513.91 -1.34344 757.766 1.00891 0.000648511
3100000 4481.71 -1.46387 752.382 0.985087 0.000637811
3200000 4465.14 -1.13977 749.547 1.01267 0.000657665
3300000 4443.77 -1.34187 745.994 0.987378 0.000644676
3400000 4452.72 -1.12687 747.46 1.0028 0.000653825
3500000 4502.72 -1.23867 755.869 1.0053 0.000648157
3600000 4500.84 -0.790257 755.48 1.00953 0.00065105
3700000 4429.97 -1.114 743.64 0.989157 0.000647993
3800000 4451.7 -0.684322 747.215 1.01139 0.00065867
3900000 4482.38 -1.19877 752.45 1.0187 0.000659245
4000000 4413.72 -1.11516 740.913 0.988469 0.00065019
4100000 4452.49 -0.994279 747.399 0.989267 0.000644568
4200000 4419.15 -0.982995 741.803 0.980924 0.000643865
4300000 4472.72 -1.07777 750.808 0.992738 0.000644257
4400000 4505.67 -0.911783 756.311 0.993122 0.000639619
4500000 4475.57 -1.12028 751.294 1.00651 0.000652677
4600000 4506.69 -0.963027 756.491 1.00811 0.000648915
4700000 4489.65 -0.137314 753.492 1.01009 0.000651853
4800000 4465.78 -1.11849 749.65 0.990033 0.000643548
4900000 4441.34 -0.845034 745.503 0.986661 0.000644626
5000000 4438.91 -0.71691 745.074 0.992634 0.000648806
5100000 4465.95 -1.17812 749.689 0.993409 0.000645287
5200000 4448.27 -1.21851 746.728 0.992107 0.000647367
5300000 4462.32 -1.05418 749.06 1.01484 0.00066034
5400000 4523.15 -1.33367 759.316 1.0045 0.000644525
5500000 4466.77 -1.27378 749.843 0.996648 0.000647357
5600000 4499.65 -0.626177 755.252 1.00224 0.000645882
5700000 4536.34 -0.208844 761.34 1.01424 0.000647666
5800000 4411.22 -1.48528 740.555 0.983265 0.000646967
5900000 4446.42 -0.912917 746.367 0.99884 0.000652011
6000000 4512.78 -0.671011 757.463 1.01062 0.000649851
6100000 4417.61 -1.26283 741.59 0.979616 0.000643679
6200000 4480.55 -0.922894 752.096 1.01677 0.000658258
6300000 4462.34 -0.778269 749.016 0.99168 0.000644677
6400000 4394.96 -0.360222 737.638 0.989368 0.000652589
6500000 4416.41 -1.1663 741.373 0.977947 0.000642775
6600000 4469.64 -0.856213 750.255 1.00256 0.000650648
6700000 4538.11 -0.115553 761.622 1.01432 0.000647673
6800000 4478.36 -0.10348 751.591 1.00746 0.000651801
6900000 4486.45 -0.438823 753.006 1.00436 0.000648472
7000000 4509.13 -1.08831 756.921 1.00759 0.000648046
7100000 4468.15 -1.19146 750.061 0.995855 0.000646788
7200000 4437.24 -1.46038 744.919 0.994785 0.000650236
7300000 4483.76 -0.285015 752.528 1.0072 0.000650927
7400000 4451.47 -0.679549 747.176 0.998438 0.000650385
7500000 4466.24 -1.10741 749.726 0.969634 0.000630166
7600000 4459.65 -1.32091 748.656 0.999565 0.000650435
7700000 4464.85 -0.495402 749.389 1.00165 0.000650341
7800000 4484.66 -0.42124 752.702 0.993363 0.000641715
7900000 4367.18 -1.09907 733.1 0.975145 0.000647764
8000000 4504.47 -0.839979 756.097 1.00628 0.000647354
8100000 4499.3 -1.07726 755.269 1.01808 0.000656131
8200000 4425.18 -0.483819 742.73 0.99361 0.000650412
8300000 4438.87 -0.466113 745.025 0.987388 0.000644958
8400000 4486.45 -1.14631 753.124 0.994969 0.000643632
8500000 4457.98 -0.771787 748.283 1.00356 0.000652821
8600000 4419.28 -0.643489 741.767 0.987916 0.000648657
8700000 4521.39 -1.39368 759.03 1.00708 0.000646442
8800000 4506.88 -1.40328 756.596 1.0233 0.000658695
8900000 4447.98 -1.51967 746.73 1.00398 0.000654807
9000000 4462.34 -1.13213 749.075 0.992814 0.000645802
9100000 4513.74 -0.876287 757.66 0.999 0.000642355
9200000 4428.52 -1.60188 743.479 0.970913 0.000636194
9300000 4488.69 -0.874296 753.454 0.999283 0.000645237
9400000 4454.31 -1.23493 747.745 0.992377 0.000645837
9500000 4507.42 -0.900163 756.603 1.00783 0.000647902
9600000 4481.85 -1.2201 752.364 0.998416 0.000646075
9700000 4448.83 -0.948507 746.778 0.999724 0.000652292
9800000 4449.02 -0.523876 746.738 1.00347 0.000653742
9900000 4496.75 -0.824098 754.799 1.00898 0.000650514
10000000 4526.52 -1.22443 759.863 1.00451 0.000643921
