Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.62578e+13 1.43998e+13 1.61649e+13 1.7309e+13 1.50489e+13 1.4074e+13 1.54773e+13 1.55294e+13 1.478e+09
 100000 6.30383e+13 5.56015e+13 6.26698e+13 6.71445e+13 5.81464e+13 5.41919e+13 5.98276e+13 6.00712e+13 2.93825e+11
 150000 1.38007e+14 1.21199e+14 1.37217e+14 1.47045e+14 1.26859e+14 1.17855e+14 1.30586e+14 1.31208e+14 2.9587e+11
 200000 2.3924e+14 2.09184e+14 2.37974e+14 2.54998e+14 2.19148e+14 2.03047e+14 2.25731e+14 2.26958e+14 2.9769e+11
 250000 3.65201e+14 3.17937e+14 3.6346e+14 3.89344e+14 3.33334e+14 3.08142e+14 3.43607e+14 3.45711e+14 2.99299e+11
 300000 5.14595e+14 4.46137e+14 5.12427e+14 5.48681e+14 4.68048e+14 4.31749e+14 4.82826e+14 4.86117e+14 3.01274e+11
 350000 6.86294e+14 5.9273e+14 6.83787e+14 7.31885e+14 6.22171e+14 5.72636e+14 6.42231e+14 6.47047e+14 3.03087e+11
 400000 8.79312e+14 7.5681e+14 8.7652e+14 9.37991e+14 7.94668e+14 7.29773e+14 8.20811e+14 8.27505e+14 3.04241e+11
 450000 1.09278e+15 9.37593e+14 1.08975e+15 1.16613e+15 9.84646e+14 9.02335e+14 1.01771e+15 1.02664e+15 3.05872e+11
 500000 1.32592e+15 1.13438e+15 1.3227e+15 1.41549e+15 1.19128e+15 1.08964e+15 1.23214e+15 1.24368e+15 3.0757e+11
 550000 1.57809e+15 1.34656e+15 1.57468e+15 1.6854e+15 1.41388e+15 1.2911e+15 1.46346e+15 1.47799e+15 3.09892e+11
 600000 1.84876e+15 1.57365e+15 1.84506e+15 1.97531e+15 1.65191e+15 1.50624e+15 1.71115e+15 1.72902e+15 3.11983e+11
 650000 2.13748e+15 1.81515e+15 2.13334e+15 2.28473e+15 1.90489e+15 1.73467e+15 1.97476e+15 1.99632e+15 3.14502e+11
 700000 2.44381e+15 2.07068e+15 2.43911e+15 2.61327e+15 2.17238e+15 1.97601e+15 2.25389e+15 2.27948e+15 3.1643e+11
 750000 2.76741e+15 2.33983e+15 2.76201e+15 2.96057e+15 2.45403e+15 2.22994e+15 2.54818e+15 2.57814e+15 3.18538e+11
 800000 3.10791e+15 2.62229e+15 3.10168e+15 3.32633e+15 2.74951e+15 2.49609e+15 2.85731e+15 2.89197e+15 3.20592e+11
 850000 3.46494e+15 2.9177e+15 3.45774e+15 3.71024e+15 3.05856e+15 2.7742e+15 3.181e+15 3.22065e+15 3.22101e+11
 900000 3.8381e+15 3.22574e+15 3.82983e+15 4.11199e+15 3.38097e+15 3.06403e+15 3.519e+15 3.56389e+15 3.23487e+11
 950000 4.22704e+15 3.54611e+15 4.21764e+15 4.5314e+15 3.71647e+15 3.36537e+15 3.87108e+15 3.92142e+15 3.2492e+11
 1e+06 4.63143e+15 3.87855e+15 4.62075e+15 4.96832e+15 4.06479e+15 3.67801e+15 4.23704e+15 4.29299e+15 3.26532e+11
 1e+06 4.58512e+15 3.8549e+15 4.64649e+15 4.95126e+15 4.06607e+15 3.68614e+15 4.23449e+15 4.28556e+15 3.406e+10
 2e+06 1.55202e+16 1.27423e+16 1.56947e+16 1.70453e+16 1.34092e+16 1.19456e+16 1.41334e+16 1.4341e+16 7.34034e+10
 3e+06 3.11739e+16 2.50972e+16 3.17797e+16 3.45697e+16 2.65337e+16 2.31292e+16 2.80775e+16 2.85866e+16 1.14321e+11
 4e+06 5.09009e+16 4.03144e+16 5.21431e+16 5.6644e+16 4.25828e+16 3.62497e+16 4.51588e+16 4.62097e+16 1.55262e+11
 5e+06 7.4007e+16 5.76124e+16 7.61679e+16 8.26984e+16 6.10415e+16 5.11294e+16 6.49565e+16 6.66789e+16 2.04651e+11
 6e+06 9.98521e+16 7.62235e+16 1.03196e+17 1.1249e+17 8.15249e+16 6.77917e+16 8.72689e+16 8.95975e+16 2.5721e+11
 7e+06 1.28159e+17 9.57551e+16 1.32997e+17 1.4549e+17 1.03811e+17 8.6278e+16 1.1186e+17 1.14704e+17 3.1101e+11
 8e+06 1.58799e+17 1.15851e+17 1.64719e+17 1.81442e+17 1.2778e+17 1.06388e+17 1.38537e+17 1.41705e+17 3.64215e+11
 9e+06 1.9189e+17 1.36266e+17 1.98442e+17 2.20145e+17 1.53166e+17 1.2784e+17 1.6705e+17 1.70443e+17 4.2192e+11
 1e+07 2.27141e+17 1.56741e+17 2.33849e+17 2.613e+17 1.8e+17 1.50177e+17 1.97159e+17 2.0066e+17 4.76065e+11
 1.1e+07 2.64198e+17 1.77143e+17 2.70814e+17 3.04549e+17 2.07875e+17 1.72818e+17 2.28414e+17 2.32002e+17 5.32472e+11
 1.2e+07 3.02922e+17 1.97322e+17 3.08537e+17 3.49614e+17 2.3651e+17 1.9508e+17 2.60401e+17 2.64078e+17 5.90423e+11
 1.3e+07 3.4316e+17 2.17152e+17 3.47124e+17 3.96291e+17 2.66091e+17 2.17025e+17 2.93136e+17 2.96873e+17 6.49236e+11
 1.4e+07 3.85043e+17 2.36591e+17 3.86533e+17 4.44417e+17 2.96762e+17 2.38863e+17 3.26681e+17 3.30431e+17 7.0705e+11
 1.5e+07 4.28259e+17 2.55802e+17 4.26506e+17 4.94009e+17 3.28583e+17 2.60778e+17 3.61123e+17 3.6475e+17 7.63803e+11
 1.6e+07 4.72639e+17 2.74594e+17 4.66395e+17 5.45369e+17 3.61721e+17 2.82858e+17 3.96649e+17 3.99806e+17 8.21982e+11
 1.7e+07 5.18498e+17 2.92957e+17 5.06422e+17 5.98668e+17 3.96309e+17 3.04894e+17 4.3329e+17 4.35691e+17 8.81723e+11
 1.8e+07 5.65469e+17 3.10914e+17 5.46515e+17 6.53172e+17 4.32388e+17 3.26527e+17 4.70696e+17 4.72137e+17 9.37413e+11
 1.9e+07 6.13523e+17 3.28288e+17 5.86931e+17 7.08314e+17 4.69673e+17 3.47808e+17 5.08598e+17 5.08991e+17 9.95242e+11
 2e+07 6.63062e+17 3.44717e+17 6.27408e+17 7.63896e+17 5.08181e+17 3.68631e+17 5.46903e+17 5.46166e+17 1.04968e+12
 2e+07 6.89507e+17 2.69784e+17 6.89722e+17 8.03605e+17 4.95748e+17 3.26034e+17 5.41796e+17 5.44946e+17 8.72986e+11
 4e+07 1.84142e+18 4.38567e+17 1.56008e+18 2.04555e+18 1.52299e+18 7.5956e+17 1.4427e+18 1.37763e+18 1.34639e+12
 6e+07 3.07443e+18 6.87366e+17 2.56967e+18 3.35628e+18 2.90424e+18 1.05404e+18 2.43819e+18 2.30711e+18 1.73064e+12
 8e+07 4.67757e+18 7.93911e+17 3.75726e+18 4.47962e+18 4.59538e+18 1.40824e+18 3.49442e+18 3.32715e+18 2.28955e+12
 1e+08 6.4973e+18 1.10872e+18 5.11379e+18 5.37315e+18 6.40588e+18 1.80068e+18 4.52657e+18 4.41192e+18 2.37096e+12
 1.2e+08 9.15607e+18 1.26022e+18 6.36933e+18 6.4415e+18 8.17145e+18 2.23624e+18 5.6164e+18 5.60792e+18 2.71923e+12
 1.4e+08 1.11953e+19 1.48576e+18 7.25856e+18 7.52118e+18 9.73506e+18 2.68819e+18 6.64814e+18 6.6475e+18 2.95878e+12
 1.6e+08 1.29081e+19 1.20276e+18 8.18279e+18 7.88428e+18 1.11016e+19 3.05173e+18 7.34586e+18 7.38e+18 2.89703e+12
 1.8e+08 1.44475e+19 1.26879e+18 9.01974e+18 8.38488e+18 1.20773e+19 3.50177e+18 7.988e+18 8.09094e+18 3.18067e+12
 2e+08 1.59214e+19 1.1826e+18 9.92544e+18 8.68434e+18 1.28157e+19 4.13878e+18 8.54627e+18 8.73169e+18 3.00973e+12
 2.2e+08 1.80212e+19 1.39527e+18 1.15341e+19 8.86034e+18 1.31054e+19 5.01908e+18 8.99493e+18 9.52371e+18 2.6615e+12
 2.4e+08 1.97113e+19 1.27037e+18 1.30059e+19 9.10253e+18 1.32697e+19 6.12597e+18 9.49942e+18 1.02313e+19 2.61688e+12
 2.6e+08 2.14226e+19 1.20221e+18 1.51716e+19 9.84049e+18 1.33537e+19 7.34377e+18 1.01793e+19 1.11471e+19 2.80267e+12
 2.8e+08 2.29066e+19 1.09611e+18 1.67271e+19 1.1261e+19 1.332e+19 8.51273e+18 1.10312e+19 1.20494e+19 2.74632e+12
 3e+08 2.43178e+19 1.1763e+18 1.83081e+19 1.38225e+19 1.32727e+19 9.5151e+18 1.22034e+19 1.31624e+19 2.78606e+12
 3.2e+08 2.54096e+19 8.88201e+17 1.96038e+19 1.61398e+19 1.27229e+19 9.74353e+18 1.28687e+19 1.38415e+19 2.67515e+12
 3.4e+08 2.55675e+19 6.96382e+17 2.0633e+19 1.62514e+19 1.18595e+19 1.02176e+19 1.27761e+19 1.39186e+19 2.40921e+12
 3.6e+08 2.52932e+19 4.68842e+17 2.10725e+19 1.55974e+19 1.10614e+19 1.10016e+19 1.25535e+19 1.37767e+19 2.68596e+12
 3.8e+08 2.29775e+19 5.04333e+17 2.06136e+19 1.58679e+19 1.07184e+19 1.15077e+19 1.2698e+19 1.34982e+19 1.84158e+12
 4e+08 2.06848e+19 3.58014e+17 1.91488e+19 1.87578e+19 9.505e+18 1.13868e+19 1.32165e+19 1.32888e+19 2.04066e+12
 4e+08 1.06953e+17 3.84966e+17 8.6095e+16 2.91505e+19 1.89536e+19 1.9983e+19 2.26957e+19 1.36945e+19 2.68306e+12
