Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.49343e+13 1.60506e+13 1.5424e+13 1.49017e+13 1.45477e+13 1.56845e+13 1.50446e+13 1.52146e+13 1.58043e+09
 100000 5.77772e+13 6.22218e+13 5.97129e+13 5.75283e+13 5.61548e+13 6.06432e+13 5.81088e+13 5.88268e+13 2.89157e+11
 150000 1.26263e+14 1.36161e+14 1.30575e+14 1.2543e+14 1.22432e+14 1.32407e+14 1.26756e+14 1.28454e+14 2.91129e+11
 200000 2.18451e+14 2.35809e+14 2.2607e+14 2.16617e+14 2.11392e+14 2.28929e+14 2.18979e+14 2.22098e+14 2.92742e+11
 250000 3.32695e+14 3.59395e+14 3.4457e+14 3.29465e+14 3.21424e+14 3.48481e+14 3.33123e+14 3.38095e+14 2.94162e+11
 300000 4.6756e+14 5.05422e+14 4.84708e+14 4.62615e+14 4.51139e+14 4.89625e+14 4.67793e+14 4.75034e+14 2.95656e+11
 350000 6.21813e+14 6.72652e+14 6.45339e+14 6.14857e+14 5.99383e+14 6.51159e+14 6.218e+14 6.3172e+14 2.97414e+11
 400000 7.94356e+14 8.6006e+14 8.25446e+14 7.85132e+14 7.65181e+14 8.32073e+14 7.94128e+14 8.07125e+14 2.99029e+11
 450000 9.84255e+14 1.06679e+15 1.0241e+15 9.72584e+14 9.47641e+14 1.03154e+15 9.8392e+14 1.00037e+15 3.0043e+11
 500000 1.19071e+15 1.29214e+15 1.2405e+15 1.17649e+15 1.14594e+15 1.24884e+15 1.19042e+15 1.2107e+15 3.01417e+11
 550000 1.41305e+15 1.53549e+15 1.47398e+15 1.3962e+15 1.35939e+15 1.48338e+15 1.41299e+15 1.43746e+15 3.03727e+11
 600000 1.65073e+15 1.7963e+15 1.72403e+15 1.63105e+15 1.58748e+15 1.73455e+15 1.65103e+15 1.68009e+15 3.05751e+11
 650000 1.90337e+15 2.0741e+15 1.99021e+15 1.88043e+15 1.82974e+15 2.00185e+15 1.904e+15 1.93809e+15 3.07389e+11
 700000 2.17069e+15 2.36855e+15 2.27207e+15 2.14382e+15 2.0857e+15 2.28478e+15 2.17144e+15 2.21104e+15 3.09524e+11
 750000 2.45241e+15 2.6793e+15 2.56925e+15 2.42081e+15 2.35496e+15 2.58287e+15 2.45288e+15 2.49852e+15 3.11708e+11
 800000 2.7482e+15 3.006e+15 2.88135e+15 2.71097e+15 2.63717e+15 2.89566e+15 2.74793e+15 2.80017e+15 3.13784e+11
 850000 3.05771e+15 3.34825e+15 3.20795e+15 3.01401e+15 2.93203e+15 3.22264e+15 3.05622e+15 3.11559e+15 3.1566e+11
 900000 3.38063e+15 3.70576e+15 3.54871e+15 3.32969e+15 3.23928e+15 3.5632e+15 3.37739e+15 3.44445e+15 3.17758e+11
 950000 3.71671e+15 4.07822e+15 3.90334e+15 3.6577e+15 3.55875e+15 3.91676e+15 3.71107e+15 3.78641e+15 3.19379e+11
 1e+06 4.06573e+15 4.46539e+15 4.27152e+15 3.99779e+15 3.89031e+15 4.2828e+15 4.05697e+15 4.1412e+15 3.21996e+11
 1e+06 4.10248e+15 4.43221e+15 4.28582e+15 3.986e+15 3.83264e+15 4.23427e+15 4.01764e+15 4.11998e+15 3.60852e+10
 2e+06 1.34685e+16 1.51006e+16 1.426e+16 1.30227e+16 1.27741e+16 1.37141e+16 1.31703e+16 1.36127e+16 7.23549e+10
 3e+06 2.66779e+16 3.08609e+16 2.8281e+16 2.5585e+16 2.57339e+16 2.65599e+16 2.59596e+16 2.70184e+16 1.09202e+11
 4e+06 4.28003e+16 5.07381e+16 4.532e+16 4.03444e+16 4.17957e+16 4.17235e+16 4.12879e+16 4.32872e+16 1.49751e+11
 5e+06 6.09807e+16 7.40588e+16 6.47047e+16 5.71262e+16 6.04641e+16 5.84571e+16 5.86825e+16 6.1842e+16 1.90579e+11
 6e+06 8.0849e+16 1.00408e+17 8.57837e+16 7.57078e+16 8.13748e+16 7.63605e+16 7.78144e+16 8.2294e+16 2.31628e+11
 7e+06 1.02043e+17 1.29194e+17 1.07984e+17 9.59691e+16 1.04304e+17 9.48224e+16 9.83653e+16 1.04249e+17 2.71421e+11
 8e+06 1.24221e+17 1.59885e+17 1.31165e+17 1.17445e+17 1.2876e+17 1.13735e+17 1.1998e+17 1.27357e+17 3.08859e+11
 9e+06 1.46947e+17 1.92471e+17 1.55254e+17 1.40085e+17 1.54473e+17 1.33078e+17 1.42545e+17 1.51484e+17 3.45859e+11
 1e+07 1.70015e+17 2.2688e+17 1.79956e+17 1.6364e+17 1.81219e+17 1.52473e+17 1.65777e+17 1.7638e+17 3.88334e+11
 1.1e+07 1.92706e+17 2.62901e+17 2.04794e+17 1.87736e+17 2.0864e+17 1.71342e+17 1.89239e+17 2.01597e+17 4.30175e+11
 1.2e+07 2.14605e+17 3.00435e+17 2.296e+17 2.12459e+17 2.36569e+17 1.89886e+17 2.12971e+17 2.27068e+17 4.69046e+11
 1.3e+07 2.35452e+17 3.39581e+17 2.54266e+17 2.37189e+17 2.65309e+17 2.07889e+17 2.36796e+17 2.52651e+17 5.03725e+11
 1.4e+07 2.55348e+17 3.80114e+17 2.78968e+17 2.61734e+17 2.94836e+17 2.25028e+17 2.60533e+17 2.78244e+17 5.34704e+11
 1.5e+07 2.74953e+17 4.22142e+17 3.03779e+17 2.85755e+17 3.25064e+17 2.41091e+17 2.8397e+17 3.03832e+17 5.61608e+11
 1.6e+07 2.9453e+17 4.65399e+17 3.28672e+17 3.09114e+17 3.55874e+17 2.55957e+17 3.06982e+17 3.29336e+17 5.89095e+11
 1.7e+07 3.13992e+17 5.09655e+17 3.53423e+17 3.31592e+17 3.87135e+17 2.69529e+17 3.29419e+17 3.54594e+17 6.15323e+11
 1.8e+07 3.33682e+17 5.54537e+17 3.78115e+17 3.53429e+17 4.18881e+17 2.82065e+17 3.51458e+17 3.7972e+17 6.38066e+11
 1.9e+07 3.53398e+17 5.99902e+17 4.02844e+17 3.74483e+17 4.50736e+17 2.93466e+17 3.72895e+17 4.04556e+17 6.58997e+11
 2e+07 3.73209e+17 6.45674e+17 4.27339e+17 3.94922e+17 4.82619e+17 3.03454e+17 3.93665e+17 4.29029e+17 6.71838e+11
 2e+07 3.47206e+17 5.33993e+17 3.67004e+17 3.31165e+17 4.90751e+17 2.55055e+17 3.5899e+17 3.81821e+17 8.06666e+11
 4e+07 5.99248e+17 1.31993e+18 7.4465e+17 6.83112e+17 1.00405e+18 4.67452e+17 7.18205e+17 7.861e+17 1.41519e+12
 6e+07 6.36625e+17 1.77641e+18 1.20693e+18 9.59507e+17 1.42031e+18 5.84152e+17 9.87991e+17 1.07546e+18 1.43249e+12
 8e+07 8.93306e+17 2.03665e+18 1.52047e+18 1.31751e+18 1.87313e+18 5.17217e+17 1.23595e+18 1.33496e+18 1.96574e+12
 1e+08 9.7124e+17 2.42216e+18 1.77212e+18 1.87552e+18 2.1268e+18 5.50821e+17 1.51771e+18 1.59936e+18 2.64417e+12
 1.2e+08 1.06086e+18 2.85909e+18 2.20992e+18 2.55793e+18 2.29917e+18 5.75759e+17 1.81095e+18 1.90389e+18 3.38898e+12
 1.4e+08 1.32812e+18 3.29452e+18 2.78195e+18 3.13245e+18 2.49691e+18 5.34393e+17 2.05458e+18 2.22003e+18 4.11089e+12
 1.6e+08 1.39983e+18 4.05818e+18 3.50997e+18 3.9155e+18 2.57857e+18 5.42745e+17 2.34561e+18 2.6031e+18 4.66655e+12
 1.8e+08 1.51047e+18 4.81991e+18 4.33511e+18 5.03137e+18 2.34418e+18 6.82116e+17 2.68589e+18 3.0336e+18 5.31571e+12
 2e+08 1.55062e+18 5.48381e+18 5.28943e+18 5.94243e+18 2.29258e+18 7.90346e+17 3.00845e+18 3.44825e+18 6.68435e+12
 2.2e+08 1.42515e+18 5.68021e+18 5.92582e+18 6.57749e+18 2.45605e+18 9.19661e+17 3.31773e+18 3.72813e+18 7.62034e+12
 2.4e+08 1.70803e+18 5.8272e+18 6.61362e+18 7.5012e+18 2.85632e+18 8.69973e+17 3.7425e+18 4.13201e+18 8.67925e+12
 2.6e+08 2.35633e+18 6.16135e+18 6.84409e+18 8.72357e+18 3.18901e+18 7.92754e+17 4.23511e+18 4.58931e+18 1.00514e+13
 2.8e+08 2.74667e+18 5.94707e+18 6.87607e+18 1.01859e+19 3.40151e+18 9.86229e+17 4.85787e+18 4.9907e+18 1.10688e+13
 3e+08 3.06593e+18 5.32844e+18 7.00865e+18 1.14583e+19 3.11507e+18 1.12943e+18 5.23426e+18 5.19429e+18 1.20912e+13
 3.2e+08 3.33709e+18 5.46705e+18 7.82394e+18 1.34406e+19 2.49077e+18 1.02674e+18 5.6527e+18 5.6087e+18 1.30451e+13
 3.4e+08 3.36693e+18 5.81532e+18 9.0934e+18 1.52539e+19 1.89166e+18 5.84446e+17 5.90999e+18 5.98275e+18 1.31952e+13
 3.6e+08 3.87209e+18 5.49014e+18 1.00221e+19 1.71938e+19 1.53821e+18 7.3859e+17 6.49019e+18 6.47869e+18 1.36219e+13
 3.8e+08 4.34647e+18 4.42552e+18 9.98652e+18 1.8966e+19 8.17489e+17 9.25865e+17 6.90311e+18 6.643e+18 1.49176e+13
 4e+08 4.60147e+18 3.14537e+18 9.03511e+18 2.1063e+19 3.02305e+17 1.27879e+18 7.54803e+18 6.76641e+18 1.55546e+13
 4e+08 6.25635e+18 2.42565e+15 6.0124e+18 1.0156e+19 2.51556e+16 2.10892e+18 4.09668e+18 4.09417e+18 1.62181e+13
