Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 169712 173193 158529 167145
 100000 663355 676794 618192 652780
 150000 1.46194e+06 1.49115e+06 1.35868e+06 1.43726e+06
 200000 2.54873e+06 2.59919e+06 2.36187e+06 2.50326e+06
 250000 3.90925e+06 3.9859e+06 3.61138e+06 3.83551e+06
 300000 5.5308e+06 5.63781e+06 5.09255e+06 5.42039e+06
 350000 7.40197e+06 7.54311e+06 6.79211e+06 7.24573e+06
 400000 9.51267e+06 9.69166e+06 8.6975e+06 9.30061e+06
 450000 1.18537e+07 1.20739e+07 1.07974e+07 1.1575e+07
 500000 1.44173e+07 1.4681e+07 1.30815e+07 1.406e+07
 500000 1.44213e+07 1.46857e+07 1.3099e+07 1.40687e+07
 1e+06 5.08753e+07 5.16995e+07 4.46169e+07 4.90639e+07
 1.5e+06 1.04286e+08 1.05456e+08 8.89075e+07 9.95496e+07
 2e+06 1.71518e+08 1.73731e+08 1.43845e+08 1.63031e+08
 2.5e+06 2.51256e+08 2.55085e+08 2.08188e+08 2.38176e+08
 3e+06 3.43069e+08 3.48244e+08 2.81011e+08 3.24108e+08
 3.5e+06 4.46221e+08 4.52215e+08 3.61041e+08 4.19826e+08
 4e+06 5.60001e+08 5.6609e+08 4.46836e+08 5.24309e+08
 4.5e+06 6.83621e+08 6.89432e+08 5.37434e+08 6.36829e+08
 5e+06 8.16737e+08 8.21555e+08 6.31957e+08 7.56749e+08
 5e+06 8.18872e+08 7.84316e+08 6.39967e+08 7.47718e+08
 1e+07 2.55068e+09 2.37774e+09 1.75337e+09 2.22727e+09
 1.5e+07 4.37576e+09 4.15025e+09 2.93002e+09 3.81868e+09
 2e+07 5.86909e+09 5.99548e+09 4.08996e+09 5.31817e+09
 2.5e+07 6.94135e+09 7.89225e+09 5.3706e+09 6.73473e+09
 3e+07 7.81589e+09 9.97681e+09 6.88784e+09 8.22684e+09
 3.5e+07 8.46152e+09 1.22676e+10 8.42894e+09 9.71934e+09
 4e+07 8.68379e+09 1.44698e+10 9.92483e+09 1.10261e+10
 4.5e+07 8.54315e+09 1.67037e+10 1.14648e+10 1.22372e+10
 5e+07 8.62008e+09 1.91225e+10 1.3239e+10 1.36605e+10
 5e+07 5.85406e+09 1.8411e+10 1.64741e+10 1.35797e+10
 1e+08 2.12027e+10 2.72098e+10 3.63546e+10 2.82557e+10
 1.5e+08 4.04008e+10 2.41119e+10 4.97112e+10 3.80746e+10
 2e+08 6.1158e+10 3.37083e+10 7.06186e+10 5.51616e+10
 2.5e+08 9.34212e+10 4.31954e+10 7.83251e+10 7.16473e+10
 3e+08 1.26607e+11 6.96281e+10 9.78682e+10 9.80345e+10
 3.5e+08 1.53392e+11 5.62059e+10 1.22671e+11 1.10756e+11
 4e+08 1.95854e+11 4.71114e+10 1.47131e+11 1.30032e+11
 4.5e+08 2.64599e+11 1.16615e+11 1.34166e+11 1.71793e+11
 5e+08 3.17164e+11 1.5233e+11 7.26844e+10 1.80726e+11
 5e+08 3.17164e+11 1.5233e+11 7.26844e+10 1.80726e+11
