# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 5934.4 -1.19883 996.133 0.995262
200000 5994.77 -0.740401 1006.19 1.00627
300000 5845.93 -0.467128 981.163 0.981032
400000 5856.4 -0.667051 982.954 0.982317
500000 5908.48 -0.730687 991.704 0.991074
600000 5958.57 -1.01151 1000.16 0.999496
700000 6029.24 -0.638443 1011.96 1.01175
800000 5995.35 -1.03048 1006.33 1.00546
900000 5939.31 -0.616529 996.86 0.996564
1000000 5965.41 -0.800503 1001.27 1.00082
1100000 6031.64 -0.977718 1012.42 1.01177
1200000 6035.54 -0.797766 1013.04 1.01246
1300000 6027.8 -0.621332 1011.71 1.01141
1400000 5963.61 -0.831147 1000.97 1.00016
1500000 5915.58 -0.759947 992.901 0.99222
1600000 5981.24 -1.03906 1003.97 1.00307
1700000 5957.9 -1.01054 1000.05 0.999412
1800000 5964.88 -0.277346 1001.09 1.00111
1900000 5835.74 -0.631443 979.481 0.979225
2000000 5892.25 -0.809423 988.995 0.988576
2100000 5973.48 -0.664993 1002.6 1.00243
2200000 5958.39 -0.914024 1000.11 0.999549
2300000 5991.05 0.195557 1005.41 1.00615
2400000 6000.98 -1.14288 1007.3 1.00645
2500000 5856.58 -0.096217 982.888 0.983289
2600000 5976.63 -1.11491 1003.21 1.00241
2700000 5938.8 -0.823061 996.808 0.996286
2800000 5961.66 -0.854278 1000.65 1.00031
2900000 5996.57 -0.815072 1006.5 1.00582
3000000 5927.47 -0.104051 994.787 0.995008
3100000 5931.41 -0.0943571 995.447 0.995715
3200000 5968.46 -0.898619 1001.8 1.00091
3300000 5897.83 -0.30203 989.845 0.989945
3400000 6013.03 -0.600956 1009.23 1.00873
3500000 6062.5 -0.988425 1017.6 1.01674
3600000 5985.95 -0.739764 1004.71 1.00397
3700000 5917.74 -0.729257 993.258 0.992819
3800000 5995.19 -0.671502 1006.25 1.0056
3900000 5949.36 -1.1043 998.628 0.997849
4000000 5953.1 -0.758519 999.197 0.99884
4100000 5989.77 -0.669278 1005.34 1.00458
4200000 5959.88 -0.542241 1000.3 0.999803
4300000 6062.11 -0.807298 1017.5 1.01657
4400000 5983.23 0.135169 1004.1 1.00477
4500000 5960.43 -0.452555 1000.38 1.00012
4600000 5933.5 -0.74086 995.905 0.995239
4700000 6027.79 -0.669767 1011.72 1.01154
4800000 5933.86 -0.683294 995.956 0.995247
4900000 5895.81 -0.781098 989.587 0.989141
5000000 6017.53 -0.83774 1010.02 1.00944
5100000 5906.81 -0.956798 991.462 0.990562
5200000 5951.88 -0.982413 999.03 0.998104
5300000 5949.03 -0.874759 998.535 0.997921
5400000 5952.04 -0.34202 998.949 0.998953
5500000 5905.26 -0.827666 991.18 0.990552
5600000 5988.37 -0.90141 1005.14 1.00426
5700000 5961.71 -1.04339 1000.69 0.999987
5800000 5933.97 -0.502023 995.943 0.996113
5900000 6014.82 -1.00088 1009.6 1.00908
6000000 5962.36 -0.642301 1000.73 0.999918
6100000 5921.44 -0.684021 993.872 0.99323
6200000 5874.53 -1.21933 986.089 0.985264
6300000 5965.18 -0.972033 1001.26 1.00035
6400000 5965.02 -0.779478 1001.2 1.0005
6500000 5960.03 -1.01045 1000.4 0.999392
6600000 5936.12 -0.880142 996.369 0.995676
6700000 5912.51 0.804548 992.124 0.993774
6800000 5988 -0.704632 1005.05 1.00426
6900000 6009.18 -0.874836 1008.63 1.00774
7000000 5986.1 -0.712485 1004.73 1.00384
7100000 6077.09 -0.729993 1020 1.01917
7200000 5972.46 -0.126936 1002.34 1.00246
7300000 5997.99 -0.961897 1006.77 1.00595
7400000 5943.61 -0.512329 997.564 0.997238
7500000 5949.12 -0.834269 998.542 0.997791
7600000 5972.99 -1.14584 1002.6 1.00212
7700000 6001.8 -0.692046 1007.36 1.00678
7800000 5875.17 -0.846345 986.134 0.985314
7900000 5873.41 -1.15564 985.89 0.985091
8000000 5982.28 -0.782253 1004.1 1.00343
8100000 5947.42 -0.382176 998.181 0.998024
8200000 6065.97 -0.352562 1018.07 1.01806
8300000 6023.87 -0.850804 1011.09 1.01056
8400000 5938.76 -0.674724 996.777 0.996608
8500000 5948.32 -0.924878 998.424 0.997892
8600000 5964.73 -0.2668 1001.07 1.00154
8700000 5985.67 -0.635129 1004.64 1.00413
8800000 5941.52 -0.875704 997.274 0.996581
8900000 5900.66 -0.860584 990.414 0.989831
9000000 6021.71 0.540805 1010.49 1.01132
9100000 5908.3 -0.77474 991.683 0.990953
9200000 5942.76 0.0599275 997.325 0.997548
9300000 5886.21 -0.931448 988 0.987259
9400000 5996.64 -0.928769 1006.53 1.00556
9500000 5847.21 -0.240293 981.34 0.981509
9600000 6015.25 0.00848122 1009.5 1.0098
9700000 5978.22 0.655229 1003.18 1.0048
9800000 5986.16 0.0492732 1004.61 1.00545
9900000 5875.36 -0.945934 986.182 0.985611
10000000 6013.09 -0.603601 1009.24 1.00871
