# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 6007.04 -0.952658 1008.28 1.00285 0.000484409
200000 5960.37 -0.69751 1000.41 0.996798 0.000485308
300000 6014.71 -0.697484 1009.53 1.00377 0.000484307
400000 5950.92 -0.303492 998.755 0.988103 0.000481576
500000 5983.53 -0.813943 1004.31 1.01086 0.000490265
600000 6006.58 -1.05698 1008.22 1.01375 0.000489743
700000 5917.17 -0.8228 993.179 0.981033 0.000481221
800000 6006.01 -0.856224 1008.09 1.00596 0.000485974
900000 6021.75 -0.811751 1010.73 1.00646 0.000484663
1000000 6038.25 -0.818176 1013.5 1.01831 0.000489306
1100000 5997.77 -0.363321 1006.63 0.999218 0.000483235
1200000 5916.43 -1.2633 993.129 0.997692 0.00048919
1300000 5967.27 -0.0260234 1001.45 1.01056 0.000491175
1400000 5982.57 -0.669644 1004.13 0.998713 0.00048456
1500000 5891.08 -1.02816 988.834 1.0018 0.000493316
1600000 5986.25 -0.49105 1004.72 0.998095 0.000483719
1700000 5985.96 -0.600875 1004.69 1.00683 0.000487984
1800000 6010.55 -0.6714 1008.82 0.997859 0.000481906
1900000 6012.99 -1.18061 1009.32 1.02025 0.000492303
2000000 6018.38 -0.98289 1010.19 1.00345 0.000483756
2100000 5942.14 -0.326864 997.286 0.987447 0.000481876
2200000 5957.65 -1.00777 1000 1.00683 0.000490629
2300000 5935.98 -0.8431 996.339 0.991084 0.000484495
2400000 5938.84 -0.919135 996.831 0.983305 0.000480531
2500000 5988.4 -0.891681 1005.14 0.988025 0.00047888
2600000 6051.63 -0.45201 1015.68 1.00796 0.000483096
2700000 5982.24 0.0611117 1003.95 0.987954 0.000478973
2800000 5940.29 -0.550739 997.013 1.00054 0.000488617
2900000 5978.76 -0.716805 1003.5 0.998535 0.000484642
3000000 5899.15 -1.14957 990.209 0.983464 0.000483941
3100000 6018.07 -0.958627 1010.13 1.01176 0.000487833
3200000 5986.82 -0.843547 1004.87 1.01054 0.000489681
3300000 5938.84 -0.920715 996.832 0.992212 0.00048473
3400000 5939.21 -0.8981 996.89 1.00083 0.000488906
3500000 5985.74 -0.46915 1004.63 0.998794 0.000483768
3600000 5949.26 -0.709689 998.545 0.99052 0.000483102
3700000 6019.46 -0.689959 1010.32 1.00056 0.000482302
3800000 5925.99 -0.93296 994.677 0.990057 0.000484525
3900000 5964.8 -1.1012 1001.22 0.997038 0.000485047
4000000 6055.51 -0.62577 1016.36 1.02254 0.000490083
4100000 6008.55 -1.115 1008.56 1.0209 0.000493018
4200000 6006.79 -1.18033 1008.28 0.989869 0.000478146
4300000 6015.85 -1.08285 1009.78 1.00375 0.000484225
4400000 5966.87 -1.00097 1001.55 1.00422 0.000488467
4500000 5929.75 -0.94965 995.312 1.00515 0.000491965
4600000 5929.86 -1.38456 995.403 0.986377 0.000482862
4700000 5977.63 -0.778455 1003.32 1.00763 0.000488937
4800000 5939.89 -0.797495 996.987 0.988251 0.000482833
4900000 6021.17 -0.396231 1010.56 1.00043 0.000482071
5000000 6005.01 0.258831 1007.74 0.999378 0.000482506
5100000 5946.73 -0.094524 998.017 0.996404 0.000485587
5200000 5918.21 -0.783526 993.346 0.999145 0.000490082
5300000 5921.16 -0.610585 993.812 0.982852 0.000481342
5400000 5973.6 -0.787019 1002.64 0.995506 0.000483339
5500000 6066.54 -0.838722 1018.25 1.02207 0.000489015
5600000 5935.59 -0.647997 996.241 0.997761 0.000487789
5700000 5927.1 -0.9096 994.86 0.996987 0.000488124
5800000 5975.26 -0.969694 1002.95 1.00414 0.000487595
5900000 6043.36 -0.844652 1014.36 1.01287 0.0004864
6000000 5930.09 -0.92263 995.364 0.997353 0.000487994
6100000 5976.4 -1.05115 1003.16 1.00784 0.000489206
6200000 5988.63 -0.616525 1005.14 1.00901 0.000488923
6300000 5953.63 -0.627825 999.265 0.99738 0.00048604
6400000 5935.45 -0.832087 996.249 1.00318 0.000490355
6500000 5929.61 -0.800529 995.263 0.991975 0.000485293
6600000 5883.11 -0.374395 987.387 0.991133 0.000488771
6700000 5947.4 -0.847428 998.257 1.00116 0.000488373
6800000 5916.01 -0.846985 992.987 0.98716 0.00048412
6900000 5904.85 -0.782452 991.104 0.996401 0.000489325
7000000 5972.5 -0.563539 1002.42 1.0077 0.000489547
7100000 5969.41 -0.90932 1001.96 0.990802 0.000481639
7200000 6017.75 -0.680403 1010.03 1.02409 0.000493523
7300000 6000.45 -1.19191 1007.22 1.01176 0.000489314
7400000 6006.39 -0.84488 1008.16 1.00495 0.000485572
7500000 5908.9 -0.745602 991.778 0.996374 0.000489454
7600000 6005.52 -0.771424 1008 1.02039 0.000493009
7700000 5981.01 -0.739523 1003.88 1.00602 0.000488173
7800000 5987.45 0.211824 1004.8 1.00003 0.000483938
7900000 5940.94 -0.444391 997.104 1.01816 0.000496954
8000000 6009.05 -0.989153 1008.63 1.00517 0.000485725
8100000 6031.16 -0.560061 1012.26 1.01958 0.000490382
8200000 5946.2 -0.479434 997.993 0.991076 0.000483547
8300000 6019.97 -0.953959 1010.45 0.997571 0.000480981
8400000 5906.93 -0.406436 991.39 0.991166 0.000486549
8500000 6120.09 -0.309678 1027.15 1.03415 0.000490042
8600000 5927.12 -0.92337 994.865 0.984199 0.000481924
8700000 5969.77 -0.360135 1001.93 0.994203 0.000483301
8800000 5971.93 -0.657452 1002.34 1.01033 0.000491032
