Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.55203e+13 1.63507e+13 1.49492e+13 1.56012e+13 1.62509e+13 1.51532e+13 1.56684e+13 1.56437e+13 1.0141e+09
 100000 6.0901e+13 6.42332e+13 5.86092e+13 6.1178e+13 6.37463e+13 5.93845e+13 6.14363e+13 6.13609e+13 1.46143e+11
 150000 1.34706e+14 1.42237e+14 1.29526e+14 1.35232e+14 1.40944e+14 1.31195e+14 1.3579e+14 1.3567e+14 1.47004e+11
 200000 2.35662e+14 2.4911e+14 2.26423e+14 2.3645e+14 2.46526e+14 2.29278e+14 2.37418e+14 2.37277e+14 1.48159e+11
 250000 3.62631e+14 3.83753e+14 3.48191e+14 3.63665e+14 3.79333e+14 3.52483e+14 3.6516e+14 3.6504e+14 1.49331e+11
 300000 5.14608e+14 5.45203e+14 4.93839e+14 5.15856e+14 5.38342e+14 4.99774e+14 5.17991e+14 5.17948e+14 1.50471e+11
 350000 6.90699e+14 7.32579e+14 6.62459e+14 6.92134e+14 7.22661e+14 6.70212e+14 6.95002e+14 6.951e+14 1.51679e+11
 400000 8.901e+14 9.45097e+14 8.53224e+14 8.9171e+14 9.31496e+14 8.63e+14 8.95402e+14 8.95697e+14 1.52927e+11
 450000 1.11209e+15 1.18207e+15 1.06542e+15 1.11387e+15 1.16416e+15 1.07744e+15 1.11849e+15 1.11904e+15 1.54258e+11
 500000 1.356e+15 1.44287e+15 1.29837e+15 1.35801e+15 1.42004e+15 1.31293e+15 1.36366e+15 1.36449e+15 1.55745e+11
 550000 1.62122e+15 1.72692e+15 1.55144e+15 1.62356e+15 1.69857e+15 1.56891e+15 1.63035e+15 1.63149e+15 1.57297e+11
 600000 1.9072e+15 2.03365e+15 1.82406e+15 1.91004e+15 1.99925e+15 1.84491e+15 1.91807e+15 1.91949e+15 1.58667e+11
 650000 2.21343e+15 2.3626e+15 2.11571e+15 2.21695e+15 2.32162e+15 2.14049e+15 2.22635e+15 2.22804e+15 1.60002e+11
 700000 2.53946e+15 2.71332e+15 2.42593e+15 2.54384e+15 2.6652e+15 2.45526e+15 2.55477e+15 2.55669e+15 1.61369e+11
 750000 2.88485e+15 3.0854e+15 2.75433e+15 2.89029e+15 3.02958e+15 2.78891e+15 2.90293e+15 2.90503e+15 1.62531e+11
 800000 3.2492e+15 3.47843e+15 3.10054e+15 3.25597e+15 3.41438e+15 3.14113e+15 3.27049e+15 3.27272e+15 1.63592e+11
 850000 3.6321e+15 3.89203e+15 3.46425e+15 3.64054e+15 3.81929e+15 3.51164e+15 3.65716e+15 3.65941e+15 1.64857e+11
 900000 4.03322e+15 4.32584e+15 3.84511e+15 4.04371e+15 4.244e+15 3.90013e+15 4.06261e+15 4.06479e+15 1.66207e+11
 950000 4.45219e+15 4.77952e+15 4.24282e+15 4.46521e+15 4.68824e+15 4.3063e+15 4.48658e+15 4.48855e+15 1.67598e+11
 1e+06 4.88864e+15 5.25271e+15 4.657e+15 4.90476e+15 5.15174e+15 4.72988e+15 4.92879e+15 4.93039e+15 1.68875e+11
 1e+06 4.89843e+15 5.26745e+15 4.64374e+15 4.89319e+15 5.13588e+15 4.70068e+15 4.90992e+15 4.92057e+15 2.50691e+10
 2e+06 1.69607e+16 1.83018e+16 1.59978e+16 1.70324e+16 1.81783e+16 1.64641e+16 1.72249e+16 1.71696e+16 5.30605e+10
 3e+06 3.4469e+16 3.67419e+16 3.21968e+16 3.45134e+16 3.75128e+16 3.3371e+16 3.51324e+16 3.48671e+16 8.35827e+10
 4e+06 5.64044e+16 5.89156e+16 5.20393e+16 5.62625e+16 6.21568e+16 5.44846e+16 5.76346e+16 5.68954e+16 1.15665e+11
 5e+06 8.16038e+16 8.3545e+16 7.4385e+16 8.15043e+16 9.12529e+16 7.90378e+16 8.39317e+16 8.22968e+16 1.46555e+11
 6e+06 1.09424e+17 1.09927e+17 9.84593e+16 1.09743e+17 1.24023e+17 1.06357e+17 1.13374e+17 1.10399e+17 1.78557e+11
 7e+06 1.39369e+17 1.37664e+17 1.23593e+17 1.40521e+17 1.59879e+17 1.36006e+17 1.45469e+17 1.40698e+17 2.09539e+11
 8e+06 1.71024e+17 1.66795e+17 1.49513e+17 1.73264e+17 1.98597e+17 1.67609e+17 1.79823e+17 1.72872e+17 2.40555e+11
 9e+06 2.03693e+17 1.97319e+17 1.76055e+17 2.07425e+17 2.3986e+17 2.00958e+17 2.16081e+17 2.06591e+17 2.71157e+11
 1e+07 2.36858e+17 2.28907e+17 2.02993e+17 2.42586e+17 2.83552e+17 2.36045e+17 2.54061e+17 2.41605e+17 3.02972e+11
 1.1e+07 2.70293e+17 2.61216e+17 2.30103e+17 2.78666e+17 3.29445e+17 2.72714e+17 2.93608e+17 2.77713e+17 3.35984e+11
 1.2e+07 3.03607e+17 2.93919e+17 2.56968e+17 3.15449e+17 3.77259e+17 3.10612e+17 3.3444e+17 3.14597e+17 3.70169e+11
 1.3e+07 3.36747e+17 3.2656e+17 2.83391e+17 3.52708e+17 4.26642e+17 3.49236e+17 3.76195e+17 3.51943e+17 4.05192e+11
 1.4e+07 3.70125e+17 3.58992e+17 3.09578e+17 3.90341e+17 4.77339e+17 3.88481e+17 4.1872e+17 3.89725e+17 4.43301e+11
 1.5e+07 4.04129e+17 3.91328e+17 3.35751e+17 4.28285e+17 5.29104e+17 4.28342e+17 4.6191e+17 4.27974e+17 4.81194e+11
 1.6e+07 4.38989e+17 4.23595e+17 3.62046e+17 4.66407e+17 5.8175e+17 4.68582e+17 5.0558e+17 4.66632e+17 5.18458e+11
 1.7e+07 4.74571e+17 4.55954e+17 3.88714e+17 5.04957e+17 6.3499e+17 5.09208e+17 5.49718e+17 5.0573e+17 5.56735e+11
 1.8e+07 5.10812e+17 4.88382e+17 4.15873e+17 5.4393e+17 6.88373e+17 5.49913e+17 5.94072e+17 5.45119e+17 5.93642e+11
 1.9e+07 5.47746e+17 5.20807e+17 4.43648e+17 5.83342e+17 7.41571e+17 5.90479e+17 6.38464e+17 5.84705e+17 6.3022e+11
 2e+07 5.85352e+17 5.53058e+17 4.71961e+17 6.23041e+17 7.94278e+17 6.31069e+17 6.82796e+17 6.24394e+17 6.6617e+11
 2e+07 5.65323e+17 6.14884e+17 5.00533e+17 6.22452e+17 8.08008e+17 6.06393e+17 6.78951e+17 6.31469e+17 5.2113e+11
 4e+07 1.44165e+18 1.25707e+18 1.14688e+18 1.36325e+18 1.74118e+18 1.20162e+18 1.43535e+18 1.37396e+18 1.25199e+12
 6e+07 2.35118e+18 1.87527e+18 1.84141e+18 2.12648e+18 2.55795e+18 1.64552e+18 2.10999e+18 2.07504e+18 2.18132e+12
 8e+07 3.39847e+18 2.30857e+18 2.36954e+18 2.95239e+18 3.77267e+18 2.1715e+18 2.96552e+18 2.85619e+18 2.87005e+12
 1e+08 4.5712e+18 2.71608e+18 3.15289e+18 3.76285e+18 5.13071e+18 2.67205e+18 3.8552e+18 3.70514e+18 3.49434e+12
 1.2e+08 5.96904e+18 3.38121e+18 4.10503e+18 4.36884e+18 5.96738e+18 2.88827e+18 4.40816e+18 4.43893e+18 3.65002e+12
 1.4e+08 7.33302e+18 4.37861e+18 5.26344e+18 4.85073e+18 7.07111e+18 2.85512e+18 4.92565e+18 5.21873e+18 3.80015e+12
 1.6e+08 8.81489e+18 5.20298e+18 6.33633e+18 5.26397e+18 8.59744e+18 2.70905e+18 5.52348e+18 6.02798e+18 3.85623e+12
 1.8e+08 1.06412e+19 6.09212e+18 7.46e+18 5.19676e+18 1.04495e+19 2.31537e+18 5.98719e+18 6.81809e+18 3.87434e+12
 2e+08 1.24439e+19 6.62304e+18 8.8753e+18 5.15061e+18 1.2463e+19 2.42183e+18 6.67847e+18 7.73272e+18 3.63319e+12
 2.2e+08 1.41422e+19 7.03697e+18 1.05881e+19 4.59332e+18 1.47399e+19 2.49554e+18 7.27624e+18 8.60138e+18 3.4898e+12
 2.4e+08 1.58195e+19 7.62162e+18 1.2713e+19 4.03896e+18 1.69697e+19 2.55647e+18 7.85506e+18 9.53359e+18 3.33192e+12
 2.6e+08 1.73883e+19 8.23885e+18 1.48812e+19 3.81128e+18 1.97787e+19 2.66342e+18 8.75113e+18 1.06518e+19 3.17952e+12
 2.8e+08 1.89074e+19 8.75354e+18 1.71029e+19 4.07668e+18 2.22958e+19 3.03887e+18 9.8038e+18 1.18508e+19 3.19641e+12
 3e+08 2.03819e+19 9.04453e+18 1.90615e+19 4.25862e+18 2.46338e+19 3.05957e+18 1.06507e+19 1.28554e+19 3.40531e+12
 3.2e+08 2.20183e+19 9.28727e+18 2.10752e+19 4.26954e+18 2.75797e+19 2.6978e+18 1.15157e+19 1.38935e+19 3.55733e+12
 3.4e+08 2.32637e+19 9.23366e+18 2.27814e+19 4.71158e+18 3.0723e+19 2.70193e+18 1.27122e+19 1.49978e+19 3.56193e+12
 3.6e+08 2.4241e+19 9.16087e+18 2.49502e+19 5.24335e+18 3.33027e+19 3.00502e+18 1.38503e+19 1.60905e+19 3.74632e+12
 3.8e+08 2.5467e+19 8.73539e+18 2.65413e+19 5.44604e+18 3.64537e+19 3.33987e+18 1.50799e+19 1.71471e+19 3.79311e+12
 4e+08 2.64636e+19 8.65408e+18 2.76234e+19 5.73271e+18 4.06546e+19 3.62162e+18 1.66696e+19 1.83673e+19 3.63214e+12
 4e+08 5.49595e+18 1.31897e+19 2.4511e+19 1.09002e+19 3.39206e+19 2.91107e+18 1.59106e+19 1.53059e+19 5.67823e+12
 8e+08 2.17872e+19 3.34275e+18 4.2198e+19 3.2394e+19 1.25229e+20 5.59232e+18 5.4405e+19 4.162e+19 3.29986e+12
