# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 11873.5 -0.321823 1992.7 0.993513 0.000242812
200000 11966.7 -0.303836 2008.34 1.00405 0.000243505
300000 11924.4 -0.387576 2001.26 0.993593 0.000241846
400000 11949.8 -0.453281 2005.53 1.01373 0.00024614
500000 11972.9 1.0093 2009.16 0.999268 0.000242021
600000 11956 -0.349778 2006.56 1.00348 0.000243613
700000 11862 -0.657324 1990.84 1.00012 0.000244631
800000 11864.5 1.68984 1990.86 0.988185 0.000241485
900000 11953 -0.486316 2006.07 1.00726 0.000244582
1000000 11843.9 -0.494416 1987.76 1.01544 0.000248831
1100000 11927.8 -0.38036 2001.83 0.987757 0.000240356
1200000 11885.4 -0.442736 1994.73 0.99352 0.000242603
1300000 11929.8 -0.15103 2002.12 0.999812 0.000243234
1400000 11820.9 -0.325709 1983.88 0.987536 0.000242373
1500000 11992 -0.615657 2012.65 1.00472 0.000243127
1600000 11988.1 -0.47322 2011.97 1.01013 0.000244456
1700000 11785.6 -0.580146 1978 0.998631 0.000245874
1800000 11970.6 -0.527408 2009.04 1.01784 0.000246771
1900000 11954.4 0.504441 2006.14 1.0029 0.000243393
2000000 11922 -0.404779 2000.86 0.995719 0.000242354
2100000 12009.8 -0.365041 2015.58 1.00492 0.000242809
2200000 11792 -0.497248 1979.07 0.988407 0.000243247
2300000 11857.1 -0.331792 1989.96 0.992218 0.000242868
2400000 12042.8 -0.543712 2021.15 0.98992 0.000238638
2500000 12032.1 -0.0237857 2019.28 1.02232 0.000246497
2600000 11803.7 0.668488 1980.83 0.985933 0.000242321
2700000 12091.8 -0.442233 2029.37 1.01054 0.000242549
2800000 11932 -0.338839 2002.53 0.996684 0.000242438
2900000 11787.5 0.233544 1978.18 0.988094 0.000243182
3000000 11951 0.184265 2005.63 1.0049 0.000243871
3100000 12022.4 -0.415312 2017.71 1.00149 0.000241713
3200000 11900.3 -0.348632 1997.2 0.98984 0.000241446
3300000 11961.8 -0.31327 2007.53 1.00031 0.000242664
3400000 11726.8 -0.399311 1968.11 0.988225 0.000244558
3500000 11790.9 -0.570159 1978.89 0.992606 0.000244353
3600000 11913.4 -0.346604 1999.41 0.990453 0.000241248
3700000 11979.3 -0.302698 2010.46 1.01274 0.0002454
3800000 12025 -0.156835 2018.1 1.00114 0.000241489
3900000 11998.6 -0.604642 2013.75 1.01329 0.00024504
4000000 12088.7 -0.112358 2028.79 1.02253 0.000245444
4100000 11969.4 -0.340899 2008.81 0.985882 0.000239053
4200000 11993.8 -0.046765 2012.84 1.0062 0.000243378
4300000 11757.6 -0.321967 1973.25 0.973776 0.000240304
4400000 11884 -0.318927 1994.47 0.982538 0.00023983
4500000 11929.2 -0.166063 2002.03 1.0043 0.000244263
4600000 11847.1 -0.243476 1988.27 0.983838 0.000240985
4700000 12022.3 -0.523192 2017.71 1.01658 0.000245508
4800000 11940.1 -0.533116 2003.92 0.997484 0.000242476
4900000 12022.3 -0.54044 2017.71 1.00786 0.000243308
5000000 11835.2 -0.506928 1986.32 1.00017 0.000245231
5100000 11889.7 0.909772 1995.22 0.993157 0.000242231
5200000 11985.1 -0.294222 2011.44 1.00107 0.000242402
5300000 12120.2 -0.429986 2034.13 1.02011 0.000244325
5400000 11908.9 1.64854 1998.32 1.01047 0.000245988
5500000 11956 0.121893 2006.47 1.00067 0.000242817
5600000 12071 0.0482638 2025.78 1.02397 0.000246061
5700000 11994.5 -0.121541 2012.98 0.995152 0.000240777
5800000 11741.6 0.447695 1970.44 0.994467 0.000245751
5900000 11825.5 0.0510493 1984.59 0.985919 0.000241915
6000000 11997.5 0.129757 2013.44 1.0061 0.000243245
6100000 11805.1 -0.486778 1981.25 0.99163 0.000243812
6200000 11878.3 -0.580493 1993.56 1.00501 0.000245509
6300000 11865.6 -0.298173 1991.37 1.00759 0.000246457
