Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 3770.54 3941.29 3847.53 3853.12
 100000 14871.1 15556 15181.8 15203
 150000 33020.1 34571.6 33730.8 33774.1
 200000 57942.2 60723.3 59236 59300.5
 250000 89370.1 93755.4 91452 91525.8
 300000 127049 133421 130142 130204
 350000 170735 179484 175076 175098
 400000 220193 231716 226033 225981
 450000 275199 289903 282805 282635
 500000 335547 353836 345189 344857
 500000 334588 354245 345201 344678
 1e+06 1.18927e+06 1.27024e+06 1.23826e+06 1.23259e+06
 1.5e+06 2.39099e+06 2.5781e+06 2.52655e+06 2.49855e+06
 2e+06 3.81556e+06 4.14537e+06 4.11595e+06 4.02563e+06
 2.5e+06 5.38552e+06 5.88263e+06 5.9378e+06 5.73532e+06
 3e+06 7.05232e+06 7.73742e+06 7.93905e+06 7.57626e+06
 3.5e+06 8.78286e+06 9.67499e+06 1.0075e+07 9.51094e+06
 4e+06 1.05589e+07 1.16683e+07 1.23153e+07 1.15142e+07
 4.5e+06 1.23746e+07 1.36939e+07 1.46354e+07 1.3568e+07
 5e+06 1.42198e+07 1.57362e+07 1.70147e+07 1.56569e+07
 5e+06 1.43683e+07 1.53035e+07 1.66064e+07 1.54261e+07
 1e+07 3.41389e+07 3.66554e+07 4.16135e+07 3.74693e+07
 1.5e+07 5.82533e+07 5.75269e+07 6.70309e+07 6.0937e+07
 2e+07 8.2261e+07 8.16727e+07 9.22252e+07 8.53863e+07
 2.5e+07 1.06183e+08 1.05968e+08 1.14815e+08 1.08989e+08
 3e+07 1.28838e+08 1.28072e+08 1.3766e+08 1.31523e+08
 3.5e+07 1.50679e+08 1.4768e+08 1.65948e+08 1.54769e+08
 4e+07 1.69475e+08 1.66158e+08 1.97919e+08 1.77851e+08
 4.5e+07 1.85701e+08 1.82231e+08 2.31905e+08 1.99946e+08
 5e+07 1.98622e+08 2.01909e+08 2.67722e+08 2.22751e+08
 5e+07 1.41341e+08 2.08585e+08 2.1544e+08 1.88455e+08
 1e+08 3.62756e+08 3.2744e+08 5.16483e+08 4.02226e+08
 1.5e+08 6.49276e+08 3.89837e+08 6.19833e+08 5.52982e+08
 2e+08 8.83688e+08 5.17615e+08 7.62512e+08 7.21272e+08
 2.5e+08 9.49676e+08 7.70829e+08 9.30329e+08 8.83612e+08
 3e+08 9.05938e+08 9.03884e+08 1.0689e+09 9.59575e+08
 3.5e+08 7.34244e+08 9.66282e+08 1.09737e+09 9.32633e+08
 4e+08 5.92312e+08 1.18387e+09 1.0639e+09 9.46692e+08
 4.5e+08 5.56517e+08 1.34115e+09 1.15651e+09 1.01806e+09
 5e+08 6.36254e+08 1.28279e+09 1.20251e+09 1.04052e+09
 5e+08 8.11837e+08 3.45401e+08 6.80293e+08 6.1251e+08
 1e+09 1.62241e+09 4.6928e+08 3.87676e+06 6.98522e+08
