# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 35494.8 -0.0413642 5956.87 1.00445 8.21083e-05
200000 35463.7 -0.116692 5951.66 0.99545 8.14641e-05
300000 35262.3 -0.164982 5917.87 0.982226 8.08388e-05
400000 35937.1 -0.114409 6031.11 1.00392 8.10665e-05
500000 35802.7 -0.0450896 6008.54 0.999509 8.1027e-05
600000 36168.1 -0.0665011 6069.87 1.00991 8.1057e-05
700000 35679.9 -0.0966891 5987.94 0.996564 8.1046e-05
800000 36066.4 -0.0387802 6052.79 1.00568 8.09186e-05
900000 35825 1.13879 6012.08 0.998384 8.08607e-05
1000000 35670.2 -0.148282 5986.33 0.997287 8.11452e-05
1100000 35874.8 -0.050163 6020.65 1.02081 8.25892e-05
1200000 35818.5 -0.165351 6011.22 1.00545 8.14736e-05
1300000 35749.9 0.217681 5999.63 1.01277 8.22134e-05
1400000 35589.4 -0.190411 5972.77 1.01087 8.24395e-05
1500000 35847.5 -0.160337 6016.08 1.00441 8.13117e-05
1600000 35561.9 -0.114599 5968.14 0.993677 8.11194e-05
1700000 36002.6 -0.171247 6042.11 1.01637 8.19265e-05
1800000 35545.4 -0.0542811 5965.37 0.997324 8.14229e-05
1900000 35274.7 0.0211457 5919.93 0.989419 8.14158e-05
2000000 35797 -0.0543577 6007.59 0.996693 8.08074e-05
2100000 35643 -0.105285 5981.75 0.990277 8.06262e-05
2200000 36108.3 -0.133185 6059.84 0.997146 8.01516e-05
2300000 36102.3 -0.177299 6058.85 1.00653 8.09089e-05
2400000 35893.8 0.0904449 6023.82 0.989732 8.00245e-05
2500000 35076.5 5.23932 5885.78 0.984901 8.14523e-05
2600000 35675.9 -0.0832208 5987.27 0.982708 7.9925e-05
2700000 35156.6 -0.0901351 5900.11 1.00034 8.25594e-05
2800000 35857.4 -0.0344889 6017.71 1.00154 8.10595e-05
2900000 35292.3 0.0337464 5922.87 0.997499 8.20402e-05
3000000 35656.6 -0.0604251 5984.04 0.992409 8.07898e-05
3100000 35682.3 -0.0908849 5988.35 1.00363 8.16344e-05
3200000 36001.8 -0.215213 6041.99 1.01881 8.21113e-05
3300000 35315.7 6.26946 5925.75 0.97786 8.03183e-05
3400000 36269.2 -0.0887135 6086.84 1.0264 8.21463e-05
3500000 35802.8 -0.0321323 6008.56 1.00352 8.13407e-05
3600000 36139.6 -0.0368849 6065.08 1.02295 8.21507e-05
3700000 35679.1 -0.0562247 5987.8 0.977074 7.94798e-05
3800000 35662 -0.0256734 5984.93 1.01578 8.26762e-05
3900000 36065.3 0.473296 6052.54 1.01501 8.16394e-05
4000000 35625.6 1.14269 5978.63 0.99995 8.14411e-05
4100000 35953.8 -0.256968 6033.93 0.99983 8.07111e-05
4200000 35828.7 -0.0333688 6012.91 1.00538 8.14369e-05
4300000 35487.5 0.405513 5955.58 0.991647 8.10884e-05
4400000 36004.8 -0.0507393 6042.46 1.0037 8.09304e-05
4500000 35652.4 0.77426 5983.18 1.01271 8.24527e-05
4600000 36296 0.465141 6091.24 1.01885 8.14397e-05
4700000 35766.1 -0.110142 6002.42 0.994169 8.06499e-05
4800000 35775.9 -0.189817 6004.06 0.987726 8.01041e-05
4900000 35721.2 -0.130195 5994.88 0.992728 8.06627e-05
5000000 35914.9 -0.0892723 6027.38 0.987326 7.97876e-05
5100000 36087.5 0.620584 6056.23 1.01468 8.16051e-05
5200000 35357.7 -0.144492 5933.88 0.988682 8.11528e-05
5300000 35610.1 -0.0242441 5976.22 0.97905 7.97886e-05
5400000 35967.9 -0.151351 6036.29 1.01279 8.17189e-05
5500000 35610.2 0.387994 5976.17 0.986875 8.04187e-05
5600000 35705 0.398087 5992.07 0.99157 8.05692e-05
5700000 35973.1 -0.0918202 6037.15 1.01654 8.20004e-05
5800000 35801.1 -0.11482 6008.28 1.00331 8.13326e-05
5900000 35909.5 -0.00306531 6026.46 1.02124 8.25397e-05
6000000 35739.8 -0.0412582 5997.99 1.00047 8.12381e-05
6100000 35463.9 1.54569 5951.42 0.98134 8.02881e-05
6200000 35426.2 1.3444 5945.13 0.983398 8.05807e-05
6300000 35911.1 0.312667 6026.68 1.00683 8.13759e-05
6400000 35909.3 -0.161019 6026.45 1.00976 8.15991e-05
6500000 35273.9 -0.0263428 5919.8 0.999187 8.22078e-05
6600000 36017.6 0.104068 6044.58 1.00359 8.08756e-05
6700000 36266 0.660738 6086.17 1.0068 8.05699e-05
6800000 36200.7 -0.132907 6075.36 1.01544 8.14027e-05
6900000 35591.7 -0.0574343 5973.13 0.99377 8.10641e-05
7000000 35567 -0.0221557 5968.99 0.989086 8.07136e-05
7100000 36026.5 3.57049 6045.5 1.00994 8.13276e-05
7200000 36124.4 0.952758 6062.36 1.00757 8.09551e-05
7300000 35926.9 3.11812 6028.86 0.99873 8.06362e-05
7400000 35850.7 0.150465 6016.56 1.00543 8.13933e-05
7500000 35686 -0.110831 5988.98 1.0081 8.19647e-05
7600000 35565.7 -0.156941 5968.79 0.993266 8.1051e-05
7700000 35641.8 -0.115257 5981.55 0.997468 8.12275e-05
7800000 35842.9 0.185258 6015.26 1.00159 8.10943e-05
7900000 36110.1 1.12903 6059.93 1.02472 8.23197e-05
8000000 35612.7 -0.0500158 5976.65 0.991658 8.08272e-05
8100000 36048.6 -0.0601523 6049.82 1.01975 8.21112e-05
8200000 35320.3 -0.117664 5927.6 0.988025 8.11939e-05
8300000 35797.8 0.429963 6007.65 1.00676 8.15933e-05
