# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 35836.2 -0.133765 6014.18 1.00175
200000 35822.4 -0.0574581 6011.85 1.00138
300000 35841.8 -0.0604225 6015.11 1.00191
400000 35585.4 -0.0686008 5972.09 0.994775
500000 35485.2 0.79393 5955.11 0.992073
600000 35494.3 0.145781 5956.76 0.992245
700000 35607.8 -0.147755 5975.86 0.995366
800000 35819.9 0.980562 6011.25 1.00145
900000 35605.1 -0.0750417 5975.38 0.995287
1000000 35519.3 -0.105986 5961 0.992892
1100000 35755 -0.146698 6000.56 0.99949
1200000 35572.2 0.110905 5969.83 0.994413
1300000 36013 -0.0802744 6043.84 1.00669
1400000 35955.7 -0.0277068 6034.22 1.00512
1500000 36268.7 -0.0514471 6086.74 1.01384
1600000 36133.7 -0.113173 6064.1 1.01007
1700000 35500.8 -0.00988106 5957.87 0.992378
1800000 35987.2 0.636333 6039.39 1.00608
1900000 35388.4 0.501323 5938.93 0.989326
2000000 35945.6 -0.0793686 6032.54 1.00481
2100000 36050.1 -0.221046 6050.09 1.00773
2200000 35911.9 -0.0191152 6026.86 1.00387
2300000 35599.6 2.8595 5973.98 0.995487
2400000 35320.4 -0.109232 5927.62 0.987337
2500000 35932.8 -0.0715097 6030.39 1.00445
2600000 35983.4 0.315502 6038.81 1.00595
2700000 36065.6 -0.0776044 6052.68 1.00817
2800000 36196.7 -0.134404 6074.67 1.01183
2900000 35735.7 -0.0799271 5997.31 0.998939
3000000 36178 -0.0577181 6071.53 1.01132
3100000 36010.1 -0.0610158 6043.36 1.00661
3200000 35564.9 -0.043106 5968.64 0.99418
3300000 36227.8 -0.221424 6079.92 1.0127
3400000 35830.8 -0.120269 6013.27 1.0016
3500000 35577.6 7.95022 5969.43 0.995225
3600000 35889.7 -0.0881938 6023.15 1.00328
3700000 35668.5 -0.0962389 5986.03 0.997063
3800000 35783.9 -0.077891 6005.39 1.00029
3900000 35540.3 -0.0628585 5964.51 0.9935
4000000 35599.5 -0.103012 5974.45 0.995133
4100000 35929.5 -0.0846031 6029.83 1.00438
4200000 35998.4 -0.170431 6041.4 1.0063
4300000 36021.7 3.86088 6044.64 1.00742
4400000 35973.5 -0.0746475 6037.2 1.00559
4500000 35842.1 0.129078 6015.13 1.00198
4600000 35405.8 1.08845 5941.74 0.98988
4700000 35117.6 -0.0381419 5893.57 0.981701
4800000 36128.7 0.0588906 6063.24 1.00997
4900000 35548.2 -0.160028 5965.85 0.993698
5000000 35652.5 0.0431375 5983.33 0.996647
5100000 35276.7 -0.0117738 5920.26 0.986114
5200000 35781.4 -0.0260906 6004.97 1.00025
5300000 36019.9 -0.0691792 6045 1.00689
5400000 35057.9 -0.105863 5883.56 0.979993
5500000 35984.1 3.12909 6038.46 1.00622
5600000 35584.5 -0.0988166 5971.94 0.994718
5700000 35484.6 -0.11693 5955.17 0.991933
5800000 36141.7 -0.043768 6065.44 1.01029
5900000 35540.1 0.729361 5964.35 0.993597
6000000 35386 -0.100564 5938.63 0.989174
6100000 35888.4 0.300284 6022.87 1.0033
6200000 35985.5 0.122636 6039.2 1.00598
6300000 35517.2 0.31968 5960.58 0.992924
6400000 35655.5 3.30096 5983.29 0.997051
6500000 35648.2 -0.0905905 5982.61 0.996493
6600000 35848.1 -0.129231 6016.17 1.00208
6700000 35646.2 -0.10573 5982.3 0.996467
6800000 36016.1 0.0444945 6044.35 1.00684
6900000 36069.9 1.90086 6053.06 1.00853
7000000 35647 -0.0424029 5982.41 0.996492
7100000 35691.3 -0.0735804 5989.85 0.997707
7200000 35667.4 -0.137056 5985.85 0.997033
7300000 35670.1 2.61401 5985.84 0.997399
7400000 35611.9 -0.0775905 5976.54 0.995481
7500000 35606.5 1.37757 5975.37 0.995513
7600000 35592.7 -0.105996 5973.31 0.994945
7700000 35786.6 -0.114381 6005.85 1.00036
7800000 35785.6 -0.117248 6005.68 1.00033
7900000 35661.5 -0.0167413 5984.84 0.99687
8000000 36035.8 0.0403789 6047.65 1.00737
8100000 35337.8 -0.0341456 5930.53 0.987821
8200000 35793.5 -0.120169 6007.02 1.00056
8300000 36406.8 -0.0387134 6109.92 1.0177
8400000 35787.5 -0.0536606 6005.99 1.00039
8500000 36116.1 -0.136966 6061.16 1.00958
8600000 35774.7 0.174329 6003.81 1.00011
8700000 35316.2 -0.0888722 5926.9 0.987217
8800000 36057.2 -0.122592 6051.27 1.00793
8900000 35902.1 -0.0245623 6025.22 1.00359
9000000 36374.9 1.79545 6104.26 1.01703
9100000 35586.5 -0.0664625 5972.27 0.994772
9200000 35643.8 0.493722 5981.79 0.996485
9300000 35753.5 -0.0408235 6000.29 0.999442
9400000 35957.2 -0.0605321 6034.48 1.00514
9500000 35938.9 0.384994 6031.32 1.00471
9600000 35404.9 -0.0713834 5941.78 0.989716
9700000 35724.3 -0.014199 5995.37 0.998625
9800000 35704.6 -0.130466 5992.1 0.99808
9900000 35894.5 0.0647834 6023.93 1.00344
10000000 35444.5 1.97628 5948.09 0.991052
