Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 7.24124e+12 7.00353e+12 7.70727e+12 6.88123e+12 7.34178e+12 8.00647e+12 7.40983e+12 7.37284e+12 2.97301e+08
 100000 2.86852e+13 2.77329e+13 3.05469e+13 2.72423e+13 2.90888e+13 3.17455e+13 2.93589e+13 2.92106e+13 3.75541e+11
 150000 6.39573e+13 6.18115e+13 6.81403e+13 6.06977e+13 6.48672e+13 7.08344e+13 6.54664e+13 6.51344e+13 3.75919e+11
 200000 1.12694e+14 1.0887e+14 1.20119e+14 1.06871e+14 1.14317e+14 1.24899e+14 1.15363e+14 1.14775e+14 3.76231e+11
 250000 1.7454e+14 1.68544e+14 1.86118e+14 1.65397e+14 1.77096e+14 1.9357e+14 1.78688e+14 1.77773e+14 3.76621e+11
 300000 2.49149e+14 2.40481e+14 2.65778e+14 2.35918e+14 2.52873e+14 2.76482e+14 2.55091e+14 2.53775e+14 3.77008e+11
 350000 3.36178e+14 3.24338e+14 3.5874e+14 3.18084e+14 3.41329e+14 3.73275e+14 3.44229e+14 3.42438e+14 3.77397e+11
 400000 4.35295e+14 4.19778e+14 4.64654e+14 4.11549e+14 4.42153e+14 4.83596e+14 4.45766e+14 4.43423e+14 3.77785e+11
 450000 5.4617e+14 5.26473e+14 5.83177e+14 5.15981e+14 5.55044e+14 6.07099e+14 5.59375e+14 5.56401e+14 3.7818e+11
 500000 6.68486e+14 6.441e+14 7.1398e+14 6.31066e+14 6.79702e+14 7.43446e+14 6.84738e+14 6.81052e+14 3.78574e+11
 550000 8.01927e+14 7.7235e+14 8.56747e+14 7.56499e+14 8.15838e+14 8.92307e+14 8.21548e+14 8.17065e+14 3.78201e+11
 600000 9.46186e+14 9.10928e+14 1.01117e+15 8.91974e+14 9.63168e+14 1.05336e+15 9.695e+14 9.64138e+14 3.78592e+11
 650000 1.10097e+15 1.05955e+15 1.17695e+15 1.0372e+15 1.12143e+15 1.22629e+15 1.12831e+15 1.12198e+15 3.78985e+11
 700000 1.26599e+15 1.21793e+15 1.35379e+15 1.1919e+15 1.29035e+15 1.4108e+15 1.29768e+15 1.29031e+15 3.79382e+11
 750000 1.44099e+15 1.38582e+15 1.54143e+15 1.3558e+15 1.46968e+15 1.60658e+15 1.47735e+15 1.46884e+15 3.79776e+11
 800000 1.62568e+15 1.56294e+15 1.73958e+15 1.52864e+15 1.65916e+15 1.81335e+15 1.66705e+15 1.65732e+15 3.80175e+11
 850000 1.81984e+15 1.74905e+15 1.94799e+15 1.71017e+15 1.85855e+15 2.0308e+15 1.86651e+15 1.85549e+15 3.80573e+11
 900000 2.02319e+15 1.94392e+15 2.1664e+15 1.90014e+15 2.06762e+15 2.25868e+15 2.07548e+15 2.06309e+15 3.80902e+11
 950000 2.23551e+15 2.14728e+15 2.39456e+15 2.0983e+15 2.28613e+15 2.4967e+15 2.29371e+15 2.27987e+15 3.81303e+11
