Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 33791.5 38072.9 34118.2 35327.5
 100000 134307 151433 135615 140451
 150000 300387 338927 303328 314214
 200000 530891 599408 536109 555469
 250000 824709 931740 832833 863094
 300000 1.18076e+06 1.33479e+06 1.1924e+06 1.23598e+06
 350000 1.59799e+06 1.80743e+06 1.6137e+06 1.67304e+06
 400000 2.07534e+06 2.34856e+06 2.09566e+06 2.17319e+06
 450000 2.61177e+06 2.95708e+06 2.63724e+06 2.73536e+06
 500000 3.20628e+06 3.6319e+06 3.23738e+06 3.35852e+06
 500000 3.20788e+06 3.6296e+06 3.23793e+06 3.35847e+06
 1e+06 1.21407e+07 1.37976e+07 1.22443e+07 1.27275e+07
 1.5e+06 2.58961e+07 2.95226e+07 2.60845e+07 2.71677e+07
 2e+06 4.37183e+07 4.99601e+07 4.39554e+07 4.58779e+07
 2.5e+06 6.49899e+07 7.43464e+07 6.51841e+07 6.81735e+07
 3e+06 8.92112e+07 1.02063e+08 8.92095e+07 9.34947e+07
 3.5e+06 1.15959e+08 1.32591e+08 1.1554e+08 1.21363e+08
 4e+06 1.44816e+08 1.65458e+08 1.43786e+08 1.51353e+08
 4.5e+06 1.75421e+08 2.00226e+08 1.73677e+08 1.83108e+08
 5e+06 2.07451e+08 2.3651e+08 2.04997e+08 2.16319e+08
 5e+06 2.08737e+08 2.39134e+08 2.05685e+08 2.17852e+08
 1e+07 5.66817e+08 6.47364e+08 5.65379e+08 5.93187e+08
 1.5e+07 9.50885e+08 1.07336e+09 9.72714e+08 9.98987e+08
 2e+07 1.3155e+09 1.53957e+09 1.40855e+09 1.42121e+09
 2.5e+07 1.65691e+09 2.03708e+09 1.85106e+09 1.84835e+09
 3e+07 2.00637e+09 2.54959e+09 2.29682e+09 2.28426e+09
 3.5e+07 2.373e+09 3.09259e+09 2.73137e+09 2.73232e+09
 4e+07 2.75542e+09 3.72788e+09 3.20337e+09 3.22889e+09
 4.5e+07 3.13729e+09 4.39831e+09 3.70596e+09 3.74719e+09
 5e+07 3.50803e+09 5.09781e+09 4.21469e+09 4.27351e+09
 5e+07 3.35372e+09 4.93785e+09 3.41596e+09 3.90251e+09
 1e+08 5.98151e+09 1.24007e+10 8.16483e+09 8.84902e+09
 1.5e+08 7.97187e+09 1.98769e+10 1.21959e+10 1.33482e+10
 2e+08 9.64348e+09 2.99607e+10 1.63488e+10 1.8651e+10
 2.5e+08 1.17333e+10 4.19051e+10 1.88541e+10 2.41641e+10
 3e+08 1.43401e+10 5.51328e+10 2.10809e+10 3.01846e+10
 3.5e+08 1.7213e+10 7.044e+10 2.38753e+10 3.71761e+10
 4e+08 1.88313e+10 8.35881e+10 2.65751e+10 4.29982e+10
 4.5e+08 2.08343e+10 9.74721e+10 2.99247e+10 4.94104e+10
 5e+08 2.08335e+10 1.16594e+11 3.44567e+10 5.72946e+10
 5e+08 1.69573e+10 1.23041e+11 1.40357e+10 5.13446e+10
 1e+09 7.07672e+09 3.83134e+11 4.61712e+10 1.45461e+11
 1.5e+09 2.66485e+10 6.21209e+11 8.82557e+10 2.45371e+11
 2e+09 2.97296e+08 6.78446e+11 1.52705e+11 2.77149e+11
