Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.05998e+13 9.7471e+12 9.22533e+12 1.07455e+13 9.91445e+12 1.03843e+13 1.03481e+13 1.01518e+13 2.35134e+08
 100000 4.20912e+13 3.86831e+13 3.65974e+13 4.26783e+13 3.93535e+13 4.12278e+13 4.10865e+13 4.03015e+13 4.99974e+11
 150000 9.40535e+13 8.63941e+13 8.17029e+13 9.53902e+13 8.79046e+13 9.21112e+13 9.1802e+13 9.00346e+13 4.99146e+11
 200000 1.66073e+14 1.52477e+14 1.44139e+14 1.6848e+14 1.55166e+14 1.62626e+14 1.62091e+14 1.58946e+14 4.9945e+11
 250000 2.57749e+14 2.36538e+14 2.23508e+14 2.61555e+14 2.40741e+14 2.52375e+14 2.51557e+14 2.4664e+14 4.99747e+11
 300000 3.68691e+14 3.38192e+14 3.19424e+14 3.74232e+14 3.44236e+14 3.60973e+14 3.59814e+14 3.52729e+14 5.0004e+11
 350000 4.98513e+14 4.57064e+14 4.31515e+14 5.06131e+14 4.65275e+14 4.88047e+14 4.86484e+14 4.76836e+14 5.00335e+11
 400000 6.4684e+14 5.92787e+14 5.59418e+14 6.56877e+14 6.03491e+14 6.33229e+14 6.31199e+14 6.18592e+14 5.00633e+11
 450000 8.13304e+14 7.45003e+14 7.02778e+14 8.26096e+14 7.58522e+14 7.9616e+14 7.93593e+14 7.77634e+14 5.00932e+11
 500000 9.97547e+14 9.13363e+14 8.61249e+14 1.01343e+15 9.30013e+14 9.76493e+14 9.7331e+14 9.53607e+14 5.01225e+11
 550000 1.19922e+15 1.09753e+15 1.0345e+15 1.21851e+15 1.11762e+15 1.17389e+15 1.17001e+15 1.14617e+15 5.01435e+11
 600000 1.41799e+15 1.29716e+15 1.2222e+15 1.44099e+15 1.321e+15 1.38803e+15 1.38334e+15 1.35498e+15 5.01652e+11
 650000 1.65351e+15 1.51195e+15 1.42403e+15 1.68052e+15 1.53983e+15 1.61857e+15 1.61297e+15 1.57972e+15 5.01948e+11
 700000 1.90546e+15 1.74156e+15 1.63968e+15 1.93677e+15 1.77378e+15 1.8652e+15 1.85858e+15 1.82004e+15 5.02248e+11
 750000 2.17351e+15 1.98568e+15 1.86884e+15 2.2094e+15 2.02254e+15 2.1276e+15 2.11984e+15 2.07564e+15 5.02546e+11
 800000 2.45735e+15 2.24399e+15 2.11121e+15 2.49806e+15 2.28579e+15 2.40545e+15 2.39644e+15 2.3462e+15 5.02824e+11
 850000 2.75666e+15 2.51619e+15 2.3665e+15 2.80246e+15 2.56324e+15 2.69844e+15 2.68805e+15 2.63141e+15 5.03113e+11
 900000 3.07115e+15 2.80196e+15 2.63443e+15 3.12228e+15 2.85459e+15 3.00625e+15 2.99437e+15 2.93096e+15 5.03406e+11
 950000 3.4005e+15 3.101e+15 2.91474e+15 3.45722e+15 3.15957e+15 3.32859e+15 3.31513e+15 3.24457e+15 5.03698e+11
 1e+06 3.74442e+15 3.41302e+15 3.20716e+15 3.80699e+15 3.47788e+15 3.66516e+15 3.65001e+15 3.57195e+15 5.0399e+11
 1e+06 3.74608e+15 3.41093e+15 3.20819e+15 3.81075e+15 3.48822e+15 3.66074e+15 3.65324e+15 3.57397e+15 5.12255e+09
 2e+06 1.32904e+16 1.19731e+16 1.12527e+16 1.35178e+16 1.2287e+16 1.29668e+16 1.29239e+16 1.26231e+16 9.96974e+09
 3e+06 2.67072e+16 2.38712e+16 2.25037e+16 2.723e+16 2.47072e+16 2.5993e+16 2.59767e+16 2.53303e+16 1.50538e+10
 4e+06 4.26258e+16 3.79776e+16 3.58871e+16 4.36749e+16 3.96473e+16 4.14593e+16 4.15938e+16 4.04884e+16 2.04872e+10
 5e+06 6.02125e+16 5.36159e+16 5.0752e+16 6.1947e+16 5.63202e+16 5.85183e+16 5.89285e+16 5.73011e+16 2.6126e+10
 6e+06 7.87843e+16 7.03409e+16 6.67132e+16 8.14286e+16 7.42562e+16 7.64854e+16 7.739e+16 7.52125e+16 3.16585e+10
 7e+06 9.77761e+16 8.77562e+16 8.34548e+16 1.01564e+17 9.31352e+16 9.48291e+16 9.65095e+16 9.37706e+16 3.6944e+10
 8e+06 1.16718e+17 1.05477e+17 1.00701e+17 1.22031e+17 1.12697e+17 1.13304e+17 1.16011e+17 1.12659e+17 4.21717e+10
 9e+06 1.35243e+17 1.23234e+17 1.18179e+17 1.42638e+17 1.32913e+17 1.31864e+17 1.35805e+17 1.31704e+17 4.75279e+10
 1e+07 1.53301e+17 1.40979e+17 1.35782e+17 1.63324e+17 1.5382e+17 1.50429e+17 1.55858e+17 1.50856e+17 5.27866e+10
 1.1e+07 1.7096e+17 1.58806e+17 1.53539e+17 1.84073e+17 1.7531e+17 1.68888e+17 1.7609e+17 1.70095e+17 5.82489e+10
 1.2e+07 1.88346e+17 1.76763e+17 1.71459e+17 2.0485e+17 1.97285e+17 1.87042e+17 1.96392e+17 1.89378e+17 6.35201e+10
 1.3e+07 2.05602e+17 1.94833e+17 1.89516e+17 2.25594e+17 2.19669e+17 2.04706e+17 2.16656e+17 2.08654e+17 6.92276e+10
 1.4e+07 2.2292e+17 2.1306e+17 2.07874e+17 2.4627e+17 2.42418e+17 2.2178e+17 2.36823e+17 2.27941e+17 7.47407e+10
 1.5e+07 2.40408e+17 2.31462e+17 2.26613e+17 2.6687e+17 2.65399e+17 2.38235e+17 2.56835e+17 2.47232e+17 8.00425e+10
 1.6e+07 2.57948e+17 2.49935e+17 2.45811e+17 2.87304e+17 2.88524e+17 2.54065e+17 2.76631e+17 2.66471e+17 8.52615e+10
 1.7e+07 2.75432e+17 2.68229e+17 2.65466e+17 3.07486e+17 3.11802e+17 2.69269e+17 2.96186e+17 2.85595e+17 9.08053e+10
 1.8e+07 2.92779e+17 2.86105e+17 2.85689e+17 3.27349e+17 3.3523e+17 2.8394e+17 3.15506e+17 3.0458e+17 9.60139e+10
