# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 47818.3 -0.0853111 8025.05 1.01044 6.13327e-05
200000 48263.7 -0.0640602 8099.79 1.01375 6.09567e-05
300000 47873.8 0.849571 8034.21 0.990114 6.00224e-05
400000 47295.7 -0.0304168 7937.34 1.01105 6.20468e-05
500000 47798.9 -0.024577 8021.78 1.01474 6.15949e-05
600000 47718.2 -0.134317 8008.27 0.985743 5.99455e-05
700000 47570.7 -0.118865 7983.51 1.00598 6.13807e-05
800000 47374.7 -0.014636 7950.59 1.00632 6.16477e-05
900000 47571.5 -0.0291548 7983.62 0.999098 6.09739e-05
1000000 47494.6 -0.0667294 7970.72 0.988338 6.0398e-05
1100000 47391.3 -0.0267596 7953.38 1.00443 6.15213e-05
1200000 47625.2 -0.0440338 7992.64 1.00625 6.1334e-05
1300000 48138.6 -0.133769 8078.81 1.01448 6.11572e-05
1400000 47841.9 -0.0640518 8029.01 1.00316 6.08725e-05
1500000 47368 -0.0903161 7949.47 0.987231 6.04979e-05
1600000 47366.5 -0.0323168 7949.22 1.00203 6.14005e-05
1700000 47837.3 -0.0493168 8028.24 1.0068 6.1095e-05
1800000 47950.6 -0.0733378 8047.25 0.988061 5.98009e-05
1900000 47934.9 0.283576 8044.56 1.00493 6.0838e-05
2000000 47976.4 -0.107246 8051.58 1.00451 6.07812e-05
2100000 47100.4 -0.0197137 7904.55 0.975369 6.00916e-05
2200000 47056.5 -0.00717593 7897.19 0.981562 6.05656e-05
2300000 48227.8 -0.0565433 8093.78 1.01488 6.10816e-05
2400000 47334.8 -0.0711285 7943.91 0.993263 6.08998e-05
2500000 48018.3 -0.0702523 8058.61 0.999736 6.04232e-05
2600000 46791.8 -0.0789116 7852.78 0.970699 6.02147e-05
2700000 47386.4 -0.00181684 7952.56 1.01498 6.21705e-05
2800000 48125.4 -0.0256525 8076.59 1.02284 6.16687e-05
2900000 47624.4 -0.0537494 7992.51 1.00076 6.09744e-05
3000000 47699 -0.0497352 8005.02 0.998604 6.07598e-05
3100000 47565.9 -0.0572586 7982.69 0.991597 6.05412e-05
3200000 47814 -0.0714272 8024.33 1.00187 6.08013e-05
3300000 47810.8 -0.120418 8023.8 0.98956 6.00729e-05
3400000 47354.8 4.84794 7946.43 0.994731 6.09413e-05
3500000 47107.3 -0.0307964 7905.72 0.990854 6.09983e-05
3600000 48007.4 -0.0080388 8056.77 1.01931 6.16068e-05
3700000 47748.7 -0.0658254 8013.37 1.00805 6.12627e-05
3800000 47659.1 0.116026 7998.3 0.994804 6.05714e-05
3900000 48214 0.212005 8091.41 1.02347 6.16142e-05
4000000 47326.3 -0.0637276 7942.48 0.985959 6.04721e-05
4100000 47335.8 -0.0543746 7944.08 0.978358 5.99931e-05
4200000 47171.2 -0.00985556 7916.44 0.994892 6.12091e-05
4300000 47463 0.0248463 7965.4 0.994956 6.08359e-05
4400000 47491.4 0.569462 7970.08 0.989614 6.04721e-05
4500000 48018.5 1.43728 8058.39 1.012 6.11676e-05
4600000 47746 0.111216 8012.88 1.00004 6.07824e-05
4700000 47356.2 0.0431946 7947.47 0.995722 6.10324e-05
4800000 47953.4 0.0304002 8047.7 0.998667 6.04429e-05
4900000 47748.7 -0.0697646 8013.37 1.00005 6.07935e-05
5000000 47505 -0.0626117 7972.48 0.988044 6.03632e-05
5100000 47885.4 0.0901128 8036.28 1.02152 6.19275e-05
5200000 48401.1 0.461736 8122.77 1.0193 6.11169e-05
5300000 48102.9 -0.00584994 8072.8 1.00511 6.06361e-05
5400000 48375.8 -0.00432781 8118.59 1.01995 6.11991e-05
5500000 47256 -0.0531098 7930.68 0.993702 6.10278e-05
5600000 47638.5 -0.0761178 7994.87 1.00824 6.14292e-05
5700000 47786 -0.0594306 8019.63 1.00454 6.1017e-05
5800000 47506.8 -0.0891204 7972.77 1.00068 6.11086e-05
5900000 46987.3 -0.157458 7885.6 0.970697 5.99691e-05
6000000 48092.9 -0.0101857 8071.11 1.02641 6.19257e-05
6100000 47712.1 -0.0980047 8007.22 0.992481 6.03647e-05
6200000 48263.8 -0.0589196 8099.8 1.01084 6.07889e-05
6300000 47401.4 -0.0180679 7955.07 0.99031 6.06336e-05
6400000 47886 0.518204 8036.31 1.00317 6.07897e-05
6500000 47855.5 -0.0786681 8031.3 1.00093 6.07086e-05
6600000 48337 0.0737095 8112.08 1.01554 6.09738e-05
6700000 47755.4 -0.00419741 8014.49 1.00272 6.092e-05
6800000 47824.7 -0.0781378 8026.12 1.01781 6.17785e-05
6900000 47698.1 4.15367 8004.17 1.00108 6.08852e-05
7000000 47569.9 -0.0765696 7983.37 1.00179 6.11173e-05
