Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 533.375 459.619 529.903 507.633
 100000 2077.84 1783.46 2064.54 1975.28
 150000 4562.17 3901.79 4532.47 4332.14
 200000 7920.77 6752.31 7866.38 7513.15
 250000 12091.9 10278.4 12002.4 11457.6
 300000 17017.4 14427.8 16880.9 16108.7
 350000 22642 19153 22447.1 21414
 400000 28914.9 24410.3 28650.6 27325.3
 450000 35789.2 30159.2 35445.9 33798.1
 500000 43222.3 36362.3 42791.9 40792.2
 500000 43188.2 36371.3 42659 40739.5
 1e+06 140837 116889 138928 132218
 1.5e+06 264455 216867 259716 247013
 2e+06 399714 325471 391521 372235
 2.5e+06 538683 439359 529046 502363
 3e+06 678152 557709 670368 635410
 3.5e+06 818113 680753 815576 771481
 4e+06 959168 808895 964252 910772
 4.5e+06 1.10121e+06 941116 1.11377e+06 1.05203e+06
 5e+06 1.24265e+06 1.07714e+06 1.26274e+06 1.19418e+06
 5e+06 1.30155e+06 1.04864e+06 1.28667e+06 1.21229e+06
 1e+07 2.65685e+06 2.52785e+06 2.63341e+06 2.60604e+06
 1.5e+07 3.96703e+06 4.13333e+06 3.97059e+06 4.02365e+06
 2e+07 5.04594e+06 6.0489e+06 5.40581e+06 5.50022e+06
 2.5e+07 6.40026e+06 7.86075e+06 6.76425e+06 7.00842e+06
 3e+07 7.55262e+06 9.62045e+06 7.84181e+06 8.33829e+06
 3.5e+07 8.4428e+06 1.12827e+07 8.80272e+06 9.5094e+06
 4e+07 9.244e+06 1.30769e+07 9.72533e+06 1.06821e+07
 4.5e+07 1.05598e+07 1.48496e+07 1.06337e+07 1.20144e+07
 5e+07 1.16376e+07 1.64374e+07 1.14676e+07 1.31809e+07
 5e+07 1.61774e+07 1.00973e+07 1.16197e+07 1.26315e+07
 1e+08 2.64619e+07 1.95275e+07 2.20849e+07 2.26914e+07
 1.5e+08 3.6376e+07 1.79778e+07 2.99286e+07 2.80941e+07
 2e+08 4.73596e+07 1.4019e+07 3.95695e+07 3.36494e+07
 2.5e+08 7.32707e+07 1.95828e+07 4.87297e+07 4.71944e+07
 3e+08 8.9032e+07 2.08645e+07 6.3049e+07 5.76485e+07
 3.5e+08 1.17361e+08 1.97014e+07 7.87971e+07 7.19532e+07
 4e+08 1.49982e+08 2.4734e+07 9.04541e+07 8.839e+07
 4.5e+08 1.9104e+08 3.07594e+07 9.47709e+07 1.05523e+08
 5e+08 2.23591e+08 3.13904e+07 1.05986e+08 1.20322e+08
 5e+08 1.55073e+08 1.32344e+07 4.52919e+07 7.11997e+07
 1e+09 6.14521e+08 5.633e+06 1.38997e+08 2.5305e+08
