# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 35432.6 -0.0589494 5946.43 0.988439 8.09728e-05
200000 35566.4 -0.103814 5968.89 0.97829 7.98317e-05
300000 36076 0.755145 6054.28 0.998986 8.03623e-05
400000 35579 0.202568 5970.96 0.995897 8.12158e-05
500000 35698.2 0.303263 5990.95 1.01135 8.22189e-05
600000 35523.7 -0.137767 5961.74 0.98827 8.07472e-05
700000 35485.9 -0.132336 5955.39 1.00024 8.17962e-05
800000 35945.3 2.25831 6032.08 1.02172 8.24753e-05
900000 35798.3 0.598855 6007.69 1.00902 8.17862e-05
1000000 35957 -0.05359 6034.43 1.0098 8.15175e-05
1100000 35493.6 -0.0134079 5956.66 0.972055 7.94963e-05
1200000 36194.7 0.240122 6074.28 1.02076 8.18389e-05
1300000 35487.7 0.251632 5955.64 0.994143 8.12801e-05
1400000 36006.3 -0.0526615 6042.72 0.998969 8.05402e-05
1500000 35827.4 -0.0717405 6012.69 1.00877 8.17113e-05
1600000 35609.7 -0.0222632 5976.14 0.983076 8.01363e-05
1700000 35903.8 0.00253858 6025.51 1.01032 8.16666e-05
1800000 35475.9 0.65345 5953.59 0.996557 8.1519e-05
1900000 35826 -0.00515628 6012.45 1.00386 8.13144e-05
2000000 35944.8 -0.0487892 6032.38 1.00481 8.11392e-05
2100000 35698.7 -0.0459868 5991.09 0.98875 8.03869e-05
2200000 35614.9 -0.04851 5977.03 0.995375 8.11101e-05
2300000 35674.4 -0.0983657 5987.02 0.994555 8.09187e-05
2400000 35351.9 -0.100573 5932.89 0.995739 8.17441e-05
2500000 35696 -0.0669905 5990.64 1.02033 8.2954e-05
2600000 35505.4 -0.0658923 5958.65 0.983141 8.03728e-05
2700000 35308.3 2.48151 5925.15 1.00889 8.28921e-05
2800000 35496.5 1.25409 5956.93 1.00862 8.24554e-05
2900000 35715.4 -0.0607717 5993.89 1.00493 8.16352e-05
3000000 35281.9 0.180556 5921.11 0.985863 8.11429e-05
3100000 35786.9 -0.00731061 6005.89 0.990429 8.03319e-05
3200000 35790.4 0.271544 6006.42 1.00157 8.12327e-05
3300000 35385.8 0.0976857 5938.56 0.989536 8.11393e-05
3400000 36023.1 -0.0597645 6045.54 1.00087 8.06583e-05
3500000 35907.6 -0.0570651 6026.15 0.997956 8.06741e-05
3600000 35592.6 0.111032 5973.25 1.00281 8.17614e-05
3700000 36143.5 -0.0291592 6065.74 1.02277 8.21192e-05
3800000 35498.2 -0.0084736 5957.44 1.00398 8.20616e-05
3900000 35702.4 4.1913 5991 0.993042 8.06832e-05
4000000 35864.5 -0.0801583 6018.92 0.98447 7.96574e-05
4100000 35996.4 -0.037444 6041.06 1.01255 8.16388e-05
4200000 35692.8 0.0147582 5990.09 0.996455 8.10036e-05
4300000 36101.8 -0.0474174 6058.74 1.00491 8.0762e-05
4400000 35611.7 -0.151309 5976.5 0.993016 8.09169e-05
4500000 35556.1 -0.0929578 5967.17 0.989 8.07126e-05
4600000 34865 -0.0620847 5851.18 0.969082 8.06785e-05
4700000 35830.2 -0.0618854 6013.16 1.00247 8.12298e-05
4800000 35440.1 -0.00491193 5947.69 0.980402 8.02937e-05
4900000 35815.8 1.63019 6010.46 1.01224 8.20033e-05
5000000 35619.9 -0.102075 5977.88 0.993424 8.09646e-05
5100000 36039.7 -0.272798 6048.36 1.01061 8.13924e-05
5200000 36183 -0.0338185 6072.37 0.999829 8.0187e-05
5300000 35551.4 -0.232885 5966.4 0.992381 8.10103e-05
5400000 35624.2 -0.0430491 5978.58 0.982582 8.00455e-05
5500000 36009.4 -0.0193472 6043.23 1.00924 8.13414e-05
5600000 35816.7 0.0779014 6010.87 0.993254 8.04858e-05
5700000 35156.8 -0.00559991 5900.14 0.983772 8.12209e-05
5800000 35769.2 -0.055168 6002.92 0.987431 8.0144e-05
5900000 35408.7 -0.0944078 5942.44 1.00052 8.20023e-05
6000000 34724.4 -0.0815096 5827.59 0.975152 8.15021e-05
6100000 36128 0.747662 6063 1.01711 8.16953e-05
6200000 36043.2 0.21398 6048.87 1.022 8.23002e-05
6300000 35211.5 0.0606008 5909.31 0.995078 8.19881e-05
6400000 35277.4 -0.148533 5920.4 0.986713 8.11796e-05
6500000 35838.2 -0.112046 6014.51 1.004 8.1313e-05
6600000 35661.7 0.209721 5984.84 0.994149 8.09216e-05
6700000 35961.3 0.0478942 6035.14 1.00134 8.08228e-05
6800000 35540 1.22886 5964.24 0.999161 8.15803e-05
6900000 36203 -0.106472 6075.73 1.01483 8.13392e-05
7000000 35721.4 -0.105718 5994.91 1.00718 8.18363e-05
7100000 35551 -0.0376414 5966.3 1.00158 8.17591e-05
7200000 35888.1 2.63916 6022.42 0.991632 8.01619e-05
7300000 35631.9 -0.108737 5979.89 1.0106 8.23258e-05
7400000 35593.8 -0.181507 5973.51 0.992371 8.09205e-05
7500000 35603.5 -0.099722 5975.12 0.993756 8.10145e-05
7600000 36160.6 -0.0585732 6068.61 1.02142 8.19886e-05
7700000 35720.2 0.150394 5994.67 1.01184 8.22051e-05
7800000 35524 -0.168984 5961.79 0.99949 8.16546e-05
7900000 35739.3 -0.112699 5997.91 0.982937 7.98149e-05
8000000 35876.9 2.45963 6020.57 0.997148 8.063e-05
8100000 35980.4 -0.0987133 6038.38 1.00206 8.08218e-05
8200000 35456.1 0.410847 5950.29 0.997922 8.16766e-05
8300000 35941.9 -0.00783203 6031.9 0.998511 8.06078e-05
8400000 35740.7 -0.126716 5998.16 1.01275 8.22448e-05
8500000 35444.9 -0.200447 5948.53 0.975553 7.98817e-05
8600000 36022.9 -0.0625779 6045.5 1.02161 8.23493e-05
8700000 35702.6 -0.00928195 5991.74 0.989016 8.03857e-05
8800000 35687.1 -0.0508208 5989.14 0.993836 8.08148e-05
