Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 33613.6 33796.2 34953.9 34121.3
 100000 133603 134331 138956 135630
 150000 298820 300451 310843 303372
 200000 528151 531029 549459 536213
 250000 820499 824957 853654 833037
 300000 1.17479e+06 1.18114e+06 1.2223e+06 1.19274e+06
 350000 1.58994e+06 1.59852e+06 1.65431e+06 1.61426e+06
 400000 2.06493e+06 2.07605e+06 2.1486e+06 2.09653e+06
 450000 2.59869e+06 2.61272e+06 2.70412e+06 2.63851e+06
 500000 3.19022e+06 3.20753e+06 3.31984e+06 3.23919e+06
 500000 3.19136e+06 3.20799e+06 3.32328e+06 3.24088e+06
 1e+06 1.20677e+07 1.21517e+07 1.25808e+07 1.22668e+07
 1.5e+06 2.57074e+07 2.59631e+07 2.68406e+07 2.61704e+07
 2e+06 4.33585e+07 4.38628e+07 4.53061e+07 4.41758e+07
 2.5e+06 6.43761e+07 6.51872e+07 6.73365e+07 6.56333e+07
 3e+06 8.82093e+07 8.94039e+07 9.2406e+07 9.00064e+07
 3.5e+06 1.14393e+08 1.16075e+08 1.20085e+08 1.16851e+08
 4e+06 1.42536e+08 1.44839e+08 1.50017e+08 1.45798e+08
 4.5e+06 1.72323e+08 1.75401e+08 1.81919e+08 1.76548e+08
 5e+06 2.03518e+08 2.07517e+08 2.15528e+08 2.08854e+08
 5e+06 1.98246e+08 2.09407e+08 2.13549e+08 2.07067e+08
 1e+07 5.51402e+08 5.80204e+08 6.05667e+08 5.79091e+08
 1.5e+07 9.33552e+08 9.89496e+08 1.0339e+09 9.85648e+08
 2e+07 1.31743e+09 1.42693e+09 1.46377e+09 1.40271e+09
 2.5e+07 1.69858e+09 1.83551e+09 1.89924e+09 1.81111e+09
 3e+07 2.07274e+09 2.20007e+09 2.34156e+09 2.20479e+09
 3.5e+07 2.46675e+09 2.51074e+09 2.81422e+09 2.59724e+09
 4e+07 2.89899e+09 2.80148e+09 3.30554e+09 3.002e+09
 4.5e+07 3.34897e+09 3.12331e+09 3.8418e+09 3.43803e+09
 5e+07 3.81845e+09 3.46365e+09 4.41182e+09 3.89798e+09
 5e+07 3.39864e+09 3.79525e+09 4.57192e+09 3.92194e+09
 1e+08 8.32e+09 7.398e+09 1.06126e+10 8.77686e+09
 1.5e+08 1.26893e+10 1.15943e+10 1.61603e+10 1.34813e+10
 2e+08 1.80177e+10 1.44567e+10 2.09426e+10 1.78057e+10
 2.5e+08 2.25017e+10 1.91497e+10 2.43245e+10 2.19919e+10
 3e+08 2.48597e+10 2.50756e+10 2.88493e+10 2.62615e+10
 3.5e+08 2.78068e+10 3.18474e+10 3.15926e+10 3.04156e+10
 4e+08 3.26393e+10 3.99742e+10 3.52372e+10 3.59502e+10
 4.5e+08 3.78876e+10 4.81926e+10 3.87983e+10 4.16262e+10
 5e+08 4.34154e+10 5.42222e+10 4.22389e+10 4.66255e+10
 5e+08 7.03969e+09 3.84179e+10 3.88768e+10 2.81115e+10
 1e+09 1.63592e+10 1.05942e+11 2.46362e+10 4.89793e+10
 1.5e+09 2.35149e+10 2.24845e+11 7.40853e+10 1.07482e+11
 2e+09 4.91862e+10 5.22407e+11 8.12781e+10 2.17624e+11
