Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 154882 183336 151598 163272
 100000 600402 714038 587600 634013
 150000 1.31352e+06 1.56885e+06 1.28501e+06 1.38913e+06
 200000 2.27443e+06 2.72712e+06 2.22304e+06 2.4082e+06
 250000 3.46529e+06 4.171e+06 3.38475e+06 3.67368e+06
 300000 4.87113e+06 5.88487e+06 4.75507e+06 5.17036e+06
 350000 6.47923e+06 7.85523e+06 6.32043e+06 6.88497e+06
 400000 8.2786e+06 1.0069e+07 8.06832e+06 8.80531e+06
 450000 1.02598e+07 1.25147e+07 9.98756e+06 1.09207e+07
 500000 1.24144e+07 1.51828e+07 1.20683e+07 1.32219e+07
 500000 1.23807e+07 1.51338e+07 1.21524e+07 1.32223e+07
 1e+06 4.21376e+07 5.25053e+07 4.0149e+07 4.49306e+07
 1.5e+06 8.37361e+07 1.06052e+08 7.84911e+07 8.94263e+07
 2e+06 1.33325e+08 1.72617e+08 1.25252e+08 1.43731e+08
 2.5e+06 1.88632e+08 2.51077e+08 1.7958e+08 2.0643e+08
 3e+06 2.49009e+08 3.40343e+08 2.40769e+08 2.76707e+08
 3.5e+06 3.14094e+08 4.39068e+08 3.08391e+08 3.53851e+08
 4e+06 3.83617e+08 5.45875e+08 3.8199e+08 4.37161e+08
 4.5e+06 4.57475e+08 6.60068e+08 4.61409e+08 5.26317e+08
 5e+06 5.3557e+08 7.80984e+08 5.46677e+08 6.21077e+08
 5e+06 4.95373e+08 7.60215e+08 5.33427e+08 5.96338e+08
 1e+07 1.41983e+09 2.19724e+09 1.57954e+09 1.7322e+09
 1.5e+07 2.49366e+09 3.86768e+09 2.88139e+09 3.08091e+09
 2e+07 3.8155e+09 5.60229e+09 4.34262e+09 4.5868e+09
 2.5e+07 5.37818e+09 7.42009e+09 5.70974e+09 6.16934e+09
 3e+07 7.00285e+09 9.49011e+09 7.00042e+09 7.83113e+09
 3.5e+07 8.68144e+09 1.19524e+10 8.12814e+09 9.58732e+09
 4e+07 1.0423e+10 1.44727e+10 9.03934e+09 1.13117e+10
 4.5e+07 1.22704e+10 1.70039e+10 9.73064e+09 1.30017e+10
 5e+07 1.41506e+10 1.94546e+10 1.00072e+10 1.45375e+10
 5e+07 1.76799e+10 2.13401e+10 3.8733e+09 1.42978e+10
 1e+08 4.36946e+10 5.10009e+10 6.51191e+09 3.37358e+10
 1.5e+08 8.90104e+10 6.13783e+10 8.17093e+09 5.28532e+10
 2e+08 1.2593e+11 6.62175e+10 1.35623e+10 6.85698e+10
 2.5e+08 1.8395e+11 6.90307e+10 1.8965e+10 9.06486e+10
 3e+08 2.35951e+11 2.81948e+10 1.47611e+10 9.29691e+10
 3.5e+08 2.39558e+11 2.61306e+09 2.12199e+10 8.77969e+10
 4e+08 2.03479e+11 4.23807e+09 2.44441e+10 7.73871e+10
