# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 12003.4 -0.38457 2014.52 0.99792 0.000241284
200000 11749.6 -0.387245 1971.93 0.980298 0.000242128
300000 11890.2 -0.320934 1995.52 0.989061 0.000241441
400000 11939.7 -0.143204 2003.78 1.00075 0.000243177
500000 11945 -0.303101 2004.71 1.01667 0.000246987
600000 11897.8 -0.450777 1996.8 0.999243 0.000243698
700000 11984 -0.362176 2011.26 1.01759 0.00024645
800000 11911.5 -0.429003 1999.11 1.00632 0.000245166
900000 11887 -0.239327 1994.96 1.00125 0.000244395
1000000 11877.7 0.178647 1993.32 0.993737 0.000242716
1100000 11825.1 0.748958 1984.4 0.991279 0.000243123
1200000 11877.4 -0.00491376 1993.31 1.00679 0.000245921
1300000 11903 0.239578 1997.57 1.00322 0.000244475
1400000 11811.2 -0.0193569 1982.21 0.986236 0.000242221
1500000 11798.7 -0.248623 1980.14 0.990244 0.000243603
1600000 11906.9 0.376851 1998.2 0.993864 0.000242101
1700000 11815.4 -0.435782 1982.97 0.989069 0.000242926
1800000 11955.3 -0.287797 2006.43 1.01463 0.000246279
1900000 11858.9 -0.452493 1990.28 1.0029 0.00024541
2000000 11745.6 -0.598494 1971.29 0.984645 0.000243317
2100000 11898.9 -0.0102171 1996.91 1.00044 0.000243902
2200000 11638.7 -0.279189 1953.3 0.967494 0.000241247
2300000 12001.5 0.154633 2014.11 1.00923 0.000243976
2400000 12044.4 0.492202 2021.25 0.999696 0.000240838
2500000 12029.8 -0.386907 2018.95 1.01077 0.000243903
2600000 11829.9 -0.251735 1985.38 1.01005 0.000247835
2700000 11777.4 0.175673 1976.5 0.989614 0.000243747
2800000 11779.4 -0.397674 1976.93 0.993438 0.000244693
2900000 11865 0.335144 1991.17 0.985461 0.000240903
3000000 11993.3 -0.435661 2012.83 1.00301 0.000242761
3100000 11901.6 -0.446426 1997.44 1.01653 0.000247938
3200000 11764.2 -0.423815 1974.37 0.985915 0.000243227
3300000 12013.7 -0.378245 2016.24 1.00924 0.000243852
3400000 11898.1 -0.393879 1996.85 1.00562 0.000245279
3500000 12059 0.414803 2023.71 1.02794 0.000247139
3600000 11878.6 -0.569254 1993.6 1.00037 0.000244405
3700000 11884.7 -0.256378 1994.58 0.993041 0.000242428
3800000 11906.1 -0.17188 1998.15 1.00496 0.000244915
3900000 11873.3 -0.135276 1992.64 0.999234 0.000244169
4000000 11879 -0.148637 1993.61 0.999233 0.000244096
4100000 11931.3 -0.326786 2002.42 0.997716 0.000242728
4200000 11839.6 -0.455177 1987.04 0.981567 0.000240568
4300000 11941 -0.0189016 2003.98 1.00349 0.000243786
