Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.24509e+12 1.25278e+12 1.26266e+12 1.29934e+12 1.23038e+12 1.1656e+12 1.23177e+12 1.24047e+12 1.23349e+09
 100000 4.82034e+12 4.85262e+12 4.89141e+12 5.03857e+12 4.76395e+12 4.50431e+12 4.76895e+12 4.80328e+12 1.27322e+11
 150000 1.05207e+13 1.05962e+13 1.06816e+13 1.10175e+13 1.04028e+13 9.81621e+12 1.04122e+13 1.04871e+13 1.28457e+11
 200000 1.81577e+13 1.82996e+13 1.84431e+13 1.90549e+13 1.79674e+13 1.69201e+13 1.79808e+13 1.81085e+13 1.2986e+11
 250000 2.75601e+13 2.77948e+13 2.8001e+13 2.8984e+13 2.72924e+13 2.56533e+13 2.73099e+13 2.75e+13 1.3138e+11
 300000 3.85728e+13 3.89273e+13 3.91967e+13 4.06514e+13 3.82284e+13 3.58706e+13 3.82501e+13 3.85097e+13 1.32717e+11
 350000 5.10563e+13 5.15567e+13 5.18836e+13 5.39183e+13 5.06408e+13 4.74432e+13 5.06674e+13 5.1e+13 1.34184e+11
 400000 6.48834e+13 6.55529e+13 6.5927e+13 6.86576e+13 6.44053e+13 6.02533e+13 6.44388e+13 6.4845e+13 1.35101e+11
 450000 7.99382e+13 8.07968e+13 8.12036e+13 8.47523e+13 7.94102e+13 7.41938e+13 7.94521e+13 7.99297e+13 1.3665e+11
 500000 9.61126e+13 9.71803e+13 9.76051e+13 1.02094e+14 9.55519e+13 8.91682e+13 9.56046e+13 9.61492e+13 1.38217e+11
 550000 1.13305e+14 1.14605e+14 1.15035e+14 1.20586e+14 1.12735e+14 1.0509e+14 1.12804e+14 1.13408e+14 1.39689e+11
 600000 1.3142e+14 1.32981e+14 1.33402e+14 1.40146e+14 1.30871e+14 1.21879e+14 1.30965e+14 1.31619e+14 1.40812e+11
 650000 1.50365e+14 1.52227e+14 1.5262e+14 1.60691e+14 1.49874e+14 1.39466e+14 1.50011e+14 1.50701e+14 1.42135e+11
 700000 1.70059e+14 1.72265e+14 1.72608e+14 1.82149e+14 1.69666e+14 1.57785e+14 1.69867e+14 1.70578e+14 1.43394e+11
 750000 1.90424e+14 1.93025e+14 1.93294e+14 2.04452e+14 1.90174e+14 1.76774e+14 1.90466e+14 1.91179e+14 1.44909e+11
 800000 2.11396e+14 2.14442e+14 2.14609e+14 2.27539e+14 2.1133e+14 1.96379e+14 2.11749e+14 2.12442e+14 1.46345e+11
 850000 2.32915e+14 2.36455e+14 2.3649e+14 2.51354e+14 2.33074e+14 2.1655e+14 2.33659e+14 2.3431e+14 1.47857e+11
 900000 2.54928e+14 2.59006e+14 2.58883e+14 2.75845e+14 2.55345e+14 2.37244e+14 2.56145e+14 2.56729e+14 1.49432e+11
 950000 2.77388e+14 2.82044e+14 2.81735e+14 3.00961e+14 2.7809e+14 2.58422e+14 2.79158e+14 2.7965e+14 1.50972e+11
 1e+06 3.00255e+14 3.05524e+14 3.05e+14 3.26653e+14 3.01255e+14 2.80043e+14 3.0265e+14 3.03027e+14 1.5248e+11
 1e+06 3.0446e+14 3.02202e+14 3.06708e+14 3.2291e+14 3.03443e+14 2.76394e+14 3.00916e+14 3.02332e+14 2.82549e+10
 2e+06 8.13248e+14 8.22843e+14 8.21608e+14 9.02611e+14 8.12106e+14 7.67086e+14 8.27268e+14 8.24054e+14 5.65519e+10
 3e+06 1.34565e+15 1.36679e+15 1.38419e+15 1.5212e+15 1.32909e+15 1.28847e+15 1.37959e+15 1.37397e+15 8.39984e+10
 4e+06 1.89241e+15 1.91716e+15 1.98507e+15 2.14214e+15 1.85627e+15 1.82607e+15 1.94149e+15 1.93751e+15 1.12926e+11
 5e+06 2.45633e+15 2.46645e+15 2.58731e+15 2.78335e+15 2.41004e+15 2.37595e+15 2.52311e+15 2.51521e+15 1.38904e+11
 6e+06 3.02156e+15 3.02439e+15 3.18396e+15 3.47343e+15 2.97845e+15 2.90726e+15 3.11971e+15 3.10248e+15 1.6506e+11
 7e+06 3.54887e+15 3.54716e+15 3.78927e+15 4.18487e+15 3.56499e+15 3.43036e+15 3.72674e+15 3.68742e+15 1.90321e+11
 8e+06 4.03132e+15 4.031e+15 4.39134e+15 4.87112e+15 4.16123e+15 3.93903e+15 4.32379e+15 4.25476e+15 2.15947e+11
 9e+06 4.48848e+15 4.50596e+15 5.00186e+15 5.55902e+15 4.76486e+15 4.44382e+15 4.92257e+15 4.81971e+15 2.43289e+11
 1e+07 4.97172e+15 4.99042e+15 5.63548e+15 6.23696e+15 5.35907e+15 4.95577e+15 5.51727e+15 5.39005e+15 2.69905e+11
 1.1e+07 5.48897e+15 5.49586e+15 6.26368e+15 6.92766e+15 5.96519e+15 5.46026e+15 6.1177e+15 5.97042e+15 2.96703e+11
 1.2e+07 6.01372e+15 5.99562e+15 6.87271e+15 7.64464e+15 6.60712e+15 5.9647e+15 6.73882e+15 6.5609e+15 3.22713e+11
 1.3e+07 6.54639e+15 6.46538e+15 7.48566e+15 8.38567e+15 7.26285e+15 6.47835e+15 7.37562e+15 7.15836e+15 3.46197e+11
 1.4e+07 7.12753e+15 6.93231e+15 8.13581e+15 9.131e+15 7.89793e+15 7.00292e+15 8.01062e+15 7.76579e+15 3.71677e+11
 1.5e+07 7.73861e+15 7.38889e+15 8.82889e+15 9.87331e+15 8.52718e+15 7.52961e+15 8.64337e+15 8.3802e+15 3.94557e+11
 1.6e+07 8.36802e+15 7.82123e+15 9.55744e+15 1.05918e+16 9.14569e+15 8.05375e+15 9.26374e+15 8.99114e+15 4.18536e+11
 1.7e+07 8.98536e+15 8.21279e+15 1.02943e+16 1.12897e+16 9.78327e+15 8.56161e+15 9.87818e+15 9.59258e+15 4.41419e+11
 1.8e+07 9.58213e+15 8.55717e+15 1.10165e+16 1.19814e+16 1.04766e+16 9.0543e+15 1.05041e+16 1.01899e+16 4.65817e+11
 1.9e+07 1.01843e+16 8.89847e+15 1.17497e+16 1.26424e+16 1.12164e+16 9.55208e+15 1.1137e+16 1.07932e+16 4.87876e+11
 2e+07 1.07791e+16 9.268e+15 1.24556e+16 1.32851e+16 1.19678e+16 1.0056e+16 1.17696e+16 1.13955e+16 5.07642e+11
