# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 5950.56 -1.3043 998.864 1.00247 0.000488613
200000 5929.92 -0.662583 995.291 0.986911 0.000483074
300000 6079.23 -0.480801 1020.32 1.03735 0.000495059
400000 5945.95 -0.494036 997.953 0.983604 0.000479895
500000 6029.84 -0.796665 1012.08 1.02343 0.000492544
600000 6005.45 -0.798047 1007.99 1.00799 0.000486996
700000 6000.35 -0.860826 1007.14 1.01309 0.000489992
800000 5947.03 -0.59924 998.152 0.999876 0.000487624
900000 5985.35 -0.40562 1004.55 1.01507 0.000492025
1000000 5938.94 -0.678737 996.809 0.986885 0.00048194
1100000 5966.33 -0.552102 1001.38 1.00176 0.000487041
1200000 5948.19 -0.613417 998.349 1.00268 0.000488825
1300000 5992.72 -0.952367 1005.88 1.00218 0.00048534
1400000 5996.22 -0.47424 1006.39 0.998364 0.000482916
1500000 5917.26 -0.794711 993.188 1.00103 0.000490995
1600000 5989.12 -1.17831 1005.31 1.01003 0.0004894
1700000 5962.11 -0.557764 1000.68 1.01357 0.000493154
1800000 6017.88 -0.781825 1010.07 1.01474 0.000489343
1900000 6021.28 -1.07933 1010.69 1.00787 0.000485644
2000000 5898.37 -0.878157 990.032 0.991633 0.000487729
2100000 5860.28 -0.385586 983.558 0.983604 0.000487139
2200000 6004.08 0.135828 1007.6 1.00629 0.000485932
2300000 5938.25 -0.945323 996.736 1.00108 0.000489436
2400000 5959.04 -0.914951 1000.22 1.00517 0.000489645
2500000 6026 -1.10349 1011.49 1.00601 0.000484574
2600000 5919.12 -0.934824 993.524 0.992813 0.000486766
2700000 5978.08 -0.815656 1003.4 1.00354 0.000486974
2800000 5926.09 -0.963978 994.699 1.00232 0.000490892
2900000 5958.11 -0.533768 1000 1.00162 0.000487597
3000000 6033 -0.672766 1012.59 1.0107 0.000485949
3100000 5945.46 -1.09498 997.972 1.01182 0.000493974
3200000 6106.58 -0.992074 1024.99 1.02231 0.000485841
3300000 5917.03 -0.922058 993.172 0.993722 0.0004873
3400000 5923.29 -0.372558 994.131 0.988417 0.000483924
3500000 5885.69 0.464705 987.68 0.993226 0.000489039
3600000 5987.05 -0.960167 1004.93 0.998604 0.000484192
3700000 5964.68 -0.766237 1001.14 1.01196 0.000492449
3800000 5950.68 -0.853535 998.808 0.996214 0.000485948
3900000 6007.88 -0.381035 1008.33 1.00659 0.000485751
4000000 5958.31 -0.567294 1000.04 1.01378 0.00049368
4100000 5971.46 -0.698506 1002.27 1.00531 0.000488506
4200000 5972.8 -0.708144 1002.49 1.01539 0.000493064
4300000 5948.87 -1.15008 998.553 0.994013 0.000484921
4400000 5980.24 -0.425516 1003.7 1.01942 0.00049428
4500000 6038.56 -0.609607 1013.51 1.0126 0.000486677
4600000 5907.02 -0.739585 991.461 1.01054 0.000496456
4700000 5900.06 -0.590607 990.268 0.990424 0.000487102
4800000 5967.11 -0.843208 1001.56 1.01671 0.0004945
4900000 5959.07 -0.641041 1000.18 1.01994 0.000496478
5000000 6020.62 -0.795748 1010.54 1.02418 0.000493851
5100000 5878.05 -0.110837 986.494 0.982842 0.000484924
5200000 5952.4 -0.943483 999.111 1.00802 0.000491545
5300000 5937.8 -0.567295 996.598 0.977178 0.000477434
5400000 5970.53 -0.845815 1002.14 0.996939 0.000484493
5500000 5967.3 -0.732121 1001.58 1.02058 0.000496252
5600000 5955.3 -0.736155 999.564 1.00488 0.000489629
