Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 1.22674e+12 1.19218e+12 1.20141e+12 1.21036e+12 1.22342e+12 1.1835e+12 1.20576e+12 1.20617e+12 1.26293e+09
 100000 4.74973e+12 4.61334e+12 4.64902e+12 4.68349e+12 4.73576e+12 4.57707e+12 4.66544e+12 4.66754e+12 1.27668e+11
 150000 1.03691e+13 1.00657e+13 1.01465e+13 1.02165e+13 1.03325e+13 9.98213e+12 1.01771e+13 1.01837e+13 1.29205e+11
 200000 1.79056e+13 1.73647e+13 1.75183e+13 1.76241e+13 1.7823e+13 1.72185e+13 1.75552e+13 1.75716e+13 1.30431e+11
 250000 2.71937e+13 2.6341e+13 2.66019e+13 2.67387e+13 2.7032e+13 2.61198e+13 2.66302e+13 2.6663e+13 1.31945e+11
 300000 3.80826e+13 3.6841e+13 3.72484e+13 3.74084e+13 3.78022e+13 3.65355e+13 3.72487e+13 3.73055e+13 1.33483e+11
 350000 5.04346e+13 4.87248e+13 4.93263e+13 4.94967e+13 4.99906e+13 4.83297e+13 4.92723e+13 4.93615e+13 1.34984e+11
 400000 6.41255e+13 6.1868e+13 6.2717e+13 6.2881e+13 6.34715e+13 6.13805e+13 6.25777e+13 6.2708e+13 1.36438e+11
 450000 7.90404e+13 7.61582e+13 7.73148e+13 7.74466e+13 7.81323e+13 7.55797e+13 7.70528e+13 7.72335e+13 1.37954e+11
 500000 9.50736e+13 9.14919e+13 9.30251e+13 9.30897e+13 9.38707e+13 9.08321e+13 9.25975e+13 9.28372e+13 1.39561e+11
 550000 1.12127e+14 1.07774e+14 1.09759e+14 1.09719e+14 1.10597e+14 1.07052e+14 1.09123e+14 1.09428e+14 1.41018e+11
 600000 1.3011e+14 1.24917e+14 1.27433e+14 1.27252e+14 1.28233e+14 1.2416e+14 1.26548e+14 1.26923e+14 1.42644e+11
 650000 1.48943e+14 1.42835e+14 1.45971e+14 1.4561e+14 1.46704e+14 1.42089e+14 1.44801e+14 1.45247e+14 1.44239e+11
 700000 1.68559e+14 1.61452e+14 1.65305e+14 1.64719e+14 1.65942e+14 1.60781e+14 1.63814e+14 1.6433e+14 1.45849e+11
 750000 1.88895e+14 1.80698e+14 1.8537e+14 1.84506e+14 1.85881e+14 1.80182e+14 1.83523e+14 1.84109e+14 1.4753e+11
 800000 2.09895e+14 2.00506e+14 2.06109e+14 2.04907e+14 2.06465e+14 2.00242e+14 2.03871e+14 2.04524e+14 1.49245e+11
 850000 2.31503e+14 2.2082e+14 2.2747e+14 2.25861e+14 2.27645e+14 2.20916e+14 2.24807e+14 2.25523e+14 1.50932e+11
 900000 2.53671e+14 2.41585e+14 2.49403e+14 2.47314e+14 2.49374e+14 2.42158e+14 2.46282e+14 2.47057e+14 1.52638e+11
 950000 2.76359e+14 2.62753e+14 2.71861e+14 2.69219e+14 2.71613e+14 2.63931e+14 2.68254e+14 2.69082e+14 1.54288e+11
 1e+06 2.99528e+14 2.8428e+14 2.94797e+14 2.91531e+14 2.94328e+14 2.86209e+14 2.90689e+14 2.91561e+14 1.55808e+11
 1e+06 3.04303e+14 2.88169e+14 2.91024e+14 2.95405e+14 2.9352e+14 2.87807e+14 2.92244e+14 2.93146e+14 2.86382e+10
 2e+06 8.29089e+14 7.52841e+14 8.02875e+14 7.84008e+14 8.12985e+14 8.09767e+14 8.02253e+14 7.99326e+14 6.14241e+10
 3e+06 1.40394e+15 1.25335e+15 1.37206e+15 1.30852e+15 1.38471e+15 1.39714e+15 1.36346e+15 1.35532e+15 9.30292e+10
 4e+06 1.98982e+15 1.76996e+15 1.94725e+15 1.82428e+15 1.95228e+15 1.99924e+15 1.92526e+15 1.9161e+15 1.24946e+11
 5e+06 2.57396e+15 2.31153e+15 2.50866e+15 2.35528e+15 2.52247e+15 2.57332e+15 2.48369e+15 2.4761e+15 1.58494e+11
 6e+06 3.18123e+15 2.88766e+15 3.07764e+15 2.88664e+15 3.08352e+15 3.10262e+15 3.02426e+15 3.03409e+15 1.90164e+11
 7e+06 3.82315e+15 3.4637e+15 3.67068e+15 3.43424e+15 3.62875e+15 3.61808e+15 3.56035e+15 3.59722e+15 2.22786e+11
 8e+06 4.45733e+15 4.02933e+15 4.28471e+15 3.97146e+15 4.19258e+15 4.15677e+15 4.10694e+15 4.16701e+15 2.53527e+11
 9e+06 5.06974e+15 4.58638e+15 4.89323e+15 4.48636e+15 4.79571e+15 4.71242e+15 4.66483e+15 4.73881e+15 2.83991e+11
 1e+07 5.70629e+15 5.1484e+15 5.5154e+15 4.97135e+15 5.46368e+15 5.27803e+15 5.23769e+15 5.32529e+15 3.15659e+11
 1.1e+07 6.37115e+15 5.69205e+15 6.16069e+15 5.44402e+15 6.15729e+15 5.83539e+15 5.81224e+15 5.91719e+15 3.45802e+11
 1.2e+07 7.04842e+15 6.20776e+15 6.81827e+15 5.89791e+15 6.84305e+15 6.36835e+15 6.36977e+15 6.49846e+15 3.73449e+11
 1.3e+07 7.74791e+15 6.72534e+15 7.50864e+15 6.33161e+15 7.5268e+15 6.86518e+15 6.90786e+15 7.07564e+15 4.00272e+11
 1.4e+07 8.43468e+15 7.21946e+15 8.17858e+15 6.73791e+15 8.20915e+15 7.30231e+15 7.41646e+15 7.62757e+15 4.29427e+11
 1.5e+07 9.11928e+15 7.6989e+15 8.82179e+15 7.14263e+15 8.88078e+15 7.7143e+15 7.91257e+15 8.1662e+15 4.58607e+11
 1.6e+07 9.80564e+15 8.13794e+15 9.43117e+15 7.53441e+15 9.55636e+15 8.12299e+15 8.40459e+15 8.69272e+15 4.86774e+11
 1.7e+07 1.05062e+16 8.54406e+15 1.00256e+16 7.89777e+15 1.0253e+16 8.56707e+15 8.90595e+15 9.22035e+15 5.15188e+11
 1.8e+07 1.12109e+16 8.93152e+15 1.0588e+16 8.2573e+15 1.09548e+16 9.04617e+15 9.41941e+15 9.74903e+15 5.39286e+11
 1.9e+07 1.19049e+16 9.30493e+15 1.11222e+16 8.60523e+15 1.16759e+16 9.55236e+15 9.94451e+15 1.02776e+16 5.60932e+11
 2e+07 1.26042e+16 9.66378e+15 1.16383e+16 8.9567e+15 1.24154e+16 1.0056e+16 1.0476e+16 1.08065e+16 5.82874e+11
 2e+07 1.16846e+16 1.1349e+16 1.13542e+16 7.86402e+15 1.16716e+16 1.05468e+16 1.00275e+16 1.06015e+16 5.24684e+11
 4e+07 2.58976e+16 1.59581e+16 1.69105e+16 1.32998e+16 2.43364e+16 1.91901e+16 1.89421e+16 1.92008e+16 9.82703e+11
 6e+07 3.74491e+16 2.17497e+16 2.68509e+16 2.03092e+16 3.56669e+16 2.78771e+16 2.79511e+16 2.82439e+16 1.76292e+12
 8e+07 4.87348e+16 2.76816e+16 2.97118e+16 2.56853e+16 4.63108e+16 3.83744e+16 3.67901e+16 3.62245e+16 2.58938e+12
 1e+08 5.44759e+16 3.17975e+16 3.44247e+16 2.94425e+16 5.45868e+16 4.66372e+16 4.35555e+16 4.22264e+16 3.51235e+12
 1.2e+08 6.37843e+16 3.284e+16 3.7085e+16 3.12922e+16 6.56624e+16 5.45803e+16 5.05116e+16 4.81349e+16 4.56365e+12
 1.4e+08 8.14542e+16 4.35039e+16 4.38578e+16 3.42414e+16 7.64147e+16 6.81755e+16 5.96105e+16 5.82751e+16 5.31625e+12
 1.6e+08 1.00553e+17 4.97265e+16 4.34857e+16 3.67221e+16 8.5795e+16 8.39528e+16 6.88233e+16 6.71294e+16 5.96275e+12
 1.8e+08 1.16773e+17 5.58632e+16 4.21995e+16 4.22177e+16 9.22607e+16 9.69012e+16 7.71265e+16 7.49207e+16 6.46852e+12
 2e+08 1.2195e+17 5.8273e+16 3.73485e+16 4.87831e+16 1.01926e+17 1.15517e+17 8.87421e+16 8.22547e+16 7.07166e+12
 2.2e+08 1.22199e+17 6.48098e+16 3.26112e+16 5.5057e+16 1.13766e+17 1.35892e+17 1.01572e+17 9.02258e+16 7.40078e+12
 2.4e+08 1.23324e+17 6.99811e+16 2.94045e+16 6.10684e+16 1.28032e+17 1.59162e+17 1.16088e+17 9.93471e+16 8.08888e+12
 2.6e+08 1.26633e+17 7.31817e+16 2.65174e+16 6.52854e+16 1.46247e+17 1.86932e+17 1.32821e+17 1.0987e+17 8.32572e+12
 2.8e+08 1.39982e+17 7.72867e+16 2.62674e+16 6.86871e+16 1.66893e+17 2.15232e+17 1.50271e+17 1.22634e+17 8.98024e+12
 3e+08 1.55564e+17 8.27332e+16 2.5296e+16 6.87578e+16 1.8741e+17 2.41648e+17 1.65939e+17 1.34709e+17 9.20979e+12
 3.2e+08 1.64589e+17 8.49032e+16 3.07807e+16 6.79042e+16 2.06569e+17 2.66354e+17 1.80276e+17 1.45535e+17 9.16562e+12
 3.4e+08 1.70823e+17 9.12025e+16 3.80893e+16 6.20559e+16 2.27239e+17 2.98593e+17 1.95963e+17 1.57593e+17 9.5584e+12
 3.6e+08 1.83431e+17 1.00125e+17 4.7419e+16 5.69924e+16 2.4885e+17 3.28036e+17 2.11293e+17 1.70906e+17 9.75607e+12
 3.8e+08 1.94762e+17 1.07965e+17 5.13924e+16 4.94972e+16 2.69748e+17 3.61264e+17 2.26836e+17 1.83318e+17 1.01455e+13
 4e+08 2.12139e+17 1.21348e+17 5.4899e+16 4.63636e+16 2.89549e+17 3.9215e+17 2.42687e+17 1.97397e+17 1.03829e+13
 4e+08 2.61543e+17 1.26419e+17 1.25902e+17 4.40294e+16 1.67312e+17 5.14522e+17 2.41954e+17 2.13688e+17 2.67331e+13
 8e+08 1.00475e+18 3.60345e+17 1.61672e+17 1.59229e+15 5.8643e+17 1.24661e+18 6.11543e+17 5.70494e+17 4.17605e+11
