Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 14878 15400.8 14917.4 15065.4
 100000 59008.3 61100.1 59161.3 59756.5
 150000 131717 136413 132042 133391
 200000 232339 240668 232884 235297
 250000 360219 373203 361031 364818
 300000 514707 533365 515833 521302
 350000 695163 720511 696650 704108
 400000 900956 934005 902861 912607
 450000 1.13147e+06 1.17323e+06 1.13386e+06 1.14619e+06
 500000 1.38609e+06 1.43757e+06 1.38906e+06 1.40424e+06
 500000 1.38502e+06 1.43687e+06 1.38996e+06 1.40395e+06
 1e+06 5.12729e+06 5.33658e+06 5.15015e+06 5.20467e+06
 1.5e+06 1.07055e+07 1.11677e+07 1.07667e+07 1.088e+07
 2e+06 1.77021e+07 1.85049e+07 1.78225e+07 1.80098e+07
 2.5e+06 2.57832e+07 2.70142e+07 2.5989e+07 2.62621e+07
 3e+06 3.46907e+07 3.64397e+07 3.50252e+07 3.53852e+07
 3.5e+06 4.42215e+07 4.65867e+07 4.4754e+07 4.51874e+07
 4e+06 5.42302e+07 5.73163e+07 5.50429e+07 5.55298e+07
 4.5e+06 6.46164e+07 6.8527e+07 6.57883e+07 6.63106e+07
 5e+06 7.52954e+07 8.0134e+07 7.6912e+07 7.74471e+07
 5e+06 7.49054e+07 8.0461e+07 7.7325e+07 7.75638e+07
 1e+07 1.90583e+08 2.04766e+08 1.94989e+08 1.9678e+08
 1.5e+07 3.16174e+08 3.26051e+08 3.08556e+08 3.16927e+08
 2e+07 4.52034e+08 4.47093e+08 4.28124e+08 4.42417e+08
 2.5e+07 5.98097e+08 5.74982e+08 5.52642e+08 5.7524e+08
 3e+07 7.51859e+08 7.14342e+08 6.87712e+08 7.17971e+08
 3.5e+07 9.08961e+08 8.57948e+08 8.36036e+08 8.67648e+08
 4e+07 1.06488e+09 1.00692e+09 9.78963e+08 1.01692e+09
 4.5e+07 1.23611e+09 1.16505e+09 1.11227e+09 1.17115e+09
 5e+07 1.4208e+09 1.34325e+09 1.24069e+09 1.33491e+09
 5e+07 1.39018e+09 1.25864e+09 1.27161e+09 1.30681e+09
 1e+08 3.42247e+09 2.77354e+09 2.71296e+09 2.96966e+09
 1.5e+08 5.48487e+09 3.84112e+09 3.8093e+09 4.37843e+09
 2e+08 7.53575e+09 5.00899e+09 5.70238e+09 6.08237e+09
 2.5e+08 8.59866e+09 6.3847e+09 7.52928e+09 7.50421e+09
 3e+08 9.3835e+09 7.65236e+09 9.8464e+09 8.96075e+09
 3.5e+08 9.58598e+09 8.67926e+09 1.25615e+10 1.02756e+10
 4e+08 9.84828e+09 9.25126e+09 1.56272e+10 1.15756e+10
 4.5e+08 1.07912e+10 9.75454e+09 1.84099e+10 1.29852e+10
 5e+08 1.26607e+10 1.03947e+10 2.12823e+10 1.47792e+10
 5e+08 2.38106e+10 1.32874e+10 1.90404e+10 1.87128e+10
 1e+09 3.39338e+10 2.56056e+10 4.33789e+10 3.43061e+10
 1.5e+09 8.9929e+10 5.00293e+10 7.93244e+10 7.30942e+10
 2e+09 1.58815e+11 3.13429e+10 8.43195e+10 9.14925e+10
