# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 23889.4 -0.194666 4009.24 1.00291 0.000121843
200000 23869 -0.278414 4005.82 0.998937 0.000121439
300000 23621.3 0.0173705 3964.2 0.999491 0.000122795
400000 23813.6 -0.229469 3996.52 0.992963 0.000121038
500000 23950.8 -0.198673 4019.53 1.00158 0.000121359
600000 23719.5 -0.119982 3980.71 0.997428 0.000122025
700000 23814.6 0.936828 3996.49 0.984369 0.000119946
800000 23776.8 0.461187 3990.23 1.00373 0.000122477
900000 24326.6 -0.159279 4082.6 1.02612 0.000122423
1000000 23809.4 3.02338 3995.28 1.00421 0.000122346
1100000 23906.3 0.440683 4011.96 1.00995 0.000122605
1200000 23921.8 -0.0384429 4014.64 1.01085 0.000122628
1300000 24164.6 -0.0902898 4055.4 1.019 0.000122386
1400000 23778.2 -0.303904 3990.59 1.00656 0.000122834
1500000 23925.8 0.231062 4015.28 1.00481 0.000121848
1600000 23692.7 0.780155 3976.06 0.985773 0.000120754
1700000 23988 -0.132758 4025.77 1.00706 0.000121885
1800000 23841.2 -0.034344 4001.12 0.992712 0.000120861
1900000 24041.3 -0.140527 4034.73 1.00508 0.000121336
2000000 24185.3 0.266166 4058.83 1.01833 0.000122178
2100000 23856.8 -0.16143 4003.75 1.00941 0.000122799
2200000 23847.5 -0.20684 4002.21 1.00184 0.000121918
2300000 23829.6 1.11838 3998.98 1.00155 0.000121947
2400000 23878.5 -0.140913 4007.39 1.01224 0.00012305
2500000 23846.9 -0.0402029 4002.08 1.00256 0.000122002
2600000 23717.6 2.29193 3979.99 0.995322 0.000121758
2700000 24073.3 -0.0256504 4040.07 1.01734 0.000122652
2800000 23614.1 -0.119875 3963.02 0.990616 0.000121763
2900000 23971.1 -0.226718 4022.96 1.00642 0.00012189
3000000 23514.7 -0.0601794 3946.34 0.983977 0.000121426
3100000 23921 -0.135369 4014.53 1.00573 0.000122034
3200000 23943.1 -0.0017884 4018.21 1.00547 0.000121862
3300000 23709.2 0.120353 3978.94 0.99273 0.000121488
3400000 23619.6 -0.183522 3963.95 0.994207 0.000122169
3500000 23866.6 -0.038626 4005.39 1.00113 0.000121758
3600000 23979.1 3.17086 4023.72 0.994171 0.000120284
3700000 24470.9 -0.0879231 4106.8 1.03963 0.000123299
3800000 23980.7 -0.121618 4024.54 1.00041 0.000121039
3900000 24136.2 0.125291 4050.6 1.01191 0.000121667
4000000 23668 -0.138087 3972.07 0.992116 0.000121723
4100000 23610.5 -0.0689926 3962.41 0.991341 0.000121875
4200000 23727 -0.0570314 3981.95 1.00757 0.00012321
4300000 23670.6 1.17286 3972.28 0.997728 0.00012229
4400000 24129.1 -0.0627138 4049.43 1.01502 0.000122089
