Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 4.67013e+12 4.74964e+12 4.63954e+12 5.01652e+12 4.93344e+12 5.00265e+12 4.98421e+12 4.8651e+12 3.87028e+08
 100000 1.84362e+13 1.87552e+13 1.83128e+13 1.98206e+13 1.94884e+13 1.97614e+13 1.96901e+13 1.92146e+13 2.50618e+11
 150000 4.09735e+13 4.16901e+13 4.0691e+13 4.40835e+13 4.33424e+13 4.39403e+13 4.37888e+13 4.27205e+13 2.50929e+11
 200000 7.19682e+13 7.324e+13 7.1458e+13 7.74829e+13 7.61897e+13 7.72176e+13 7.69634e+13 7.50669e+13 2.50992e+11
 250000 1.11118e+14 1.13105e+14 1.10309e+14 1.19707e+14 1.17737e+14 1.19287e+14 1.1891e+14 1.1595e+14 2.51386e+11
 300000 1.58132e+14 1.60996e+14 1.56949e+14 1.70453e+14 1.67696e+14 1.69853e+14 1.69334e+14 1.65077e+14 2.51666e+11
 350000 2.12728e+14 2.1663e+14 2.11089e+14 2.29431e+14 2.25788e+14 2.28628e+14 2.27949e+14 2.22162e+14 2.5213e+11
 400000 2.74637e+14 2.79738e+14 2.72451e+14 2.96357e+14 2.91741e+14 2.95332e+14 2.94477e+14 2.8693e+14 2.52593e+11
 450000 3.43603e+14 3.50051e+14 3.40767e+14 3.70957e+14 3.65297e+14 3.69696e+14 3.6865e+14 3.59113e+14 2.53051e+11
 500000 4.19375e+14 4.27312e+14 4.15774e+14 4.52964e+14 4.46205e+14 4.51456e+14 4.50209e+14 4.38453e+14 2.53497e+11
 550000 5.01715e+14 5.11266e+14 4.97219e+14 5.42122e+14 5.34219e+14 5.40355e+14 5.38899e+14 5.24699e+14 2.53961e+11
 600000 5.90395e+14 6.01672e+14 5.84859e+14 6.3818e+14 6.29098e+14 6.36148e+14 6.34475e+14 6.17608e+14 2.5442e+11
 650000 6.85192e+14 6.98294e+14 6.78458e+14 7.409e+14 7.30612e+14 7.38595e+14 7.36702e+14 7.16947e+14 2.54879e+11
 700000 7.8589e+14 8.00902e+14 7.77786e+14 8.50045e+14 8.38542e+14 8.4747e+14 8.45352e+14 8.22489e+14 2.55344e+11
 750000 8.92282e+14 9.09277e+14 8.82618e+14 9.65393e+14 9.52679e+14 9.62555e+14 9.60209e+14 9.34016e+14 2.55818e+11
 800000 1.00417e+15 1.02321e+15 9.9274e+14 1.08673e+15 1.07282e+15 1.08364e+15 1.08106e+15 1.05132e+15 2.56294e+11
 850000 1.12137e+15 1.14251e+15 1.10795e+15 1.21386e+15 1.19877e+15 1.2105e+15 1.20771e+15 1.1742e+15 2.5678e+11
 900000 1.2437e+15 1.26697e+15 1.22805e+15 1.34658e+15 1.33035e+15 1.34296e+15 1.33996e+15 1.30247e+15 2.57256e+11
 950000 1.37098e+15 1.3964e+15 1.35285e+15 1.48471e+15 1.46736e+15 1.48079e+15 1.47762e+15 1.43594e+15 2.57736e+11
 1e+06 1.50304e+15 1.53063e+15 1.48216e+15 1.62807e+15 1.60966e+15 1.62382e+15 1.62052e+15 1.57442e+15 2.58219e+11
 1e+06 1.50262e+15 1.53129e+15 1.47861e+15 1.6194e+15 1.60477e+15 1.62395e+15 1.61604e+15 1.57129e+15 8.7201e+09
 2e+06 4.9185e+15 4.96102e+15 4.79328e+15 5.33404e+15 5.34169e+15 5.34453e+15 5.34009e+15 5.16043e+15 1.70793e+10
 3e+06 9.21657e+15 9.19297e+15 8.92545e+15 1.00999e+16 1.02209e+16 1.00687e+16 1.01298e+16 9.72255e+15 2.56227e+10
 4e+06 1.38659e+16 1.37597e+16 1.33853e+16 1.54507e+16 1.56831e+16 1.52332e+16 1.54557e+16 1.47415e+16 3.37154e+10
 5e+06 1.87158e+16 1.85108e+16 1.79905e+16 2.12004e+16 2.14456e+16 2.05916e+16 2.10792e+16 2.00098e+16 4.21344e+10
