Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 7.54403e+12 7.50638e+12 7.07659e+12 8.23532e+12 7.41178e+12 7.08393e+12 7.57701e+12 7.49647e+12 2.81067e+08
 100000 2.98979e+13 2.97467e+13 2.80249e+13 3.26613e+13 2.93623e+13 2.80532e+13 3.00256e+13 2.97046e+13 3.75214e+11
 150000 6.66863e+13 6.63461e+13 6.24645e+13 7.28991e+13 6.54671e+13 6.25231e+13 6.69631e+13 6.62441e+13 3.75492e+11
 200000 1.17544e+14 1.16938e+14 1.1002e+14 1.28582e+14 1.1535e+14 1.10113e+14 1.18015e+14 1.16743e+14 3.75843e+11
 250000 1.82114e+14 1.81166e+14 1.70327e+14 1.99353e+14 1.78644e+14 1.70454e+14 1.82817e+14 1.80838e+14 3.76191e+11
 300000 2.60048e+14 2.58683e+14 2.43029e+14 2.84858e+14 2.54987e+14 2.43188e+14 2.61011e+14 2.58174e+14 3.76536e+11
 350000 3.51005e+14 3.49155e+14 3.27775e+14 3.84754e+14 3.4403e+14 3.27969e+14 3.52251e+14 3.48409e+14 3.76883e+11
 400000 4.54655e+14 4.52254e+14 4.24229e+14 4.98706e+14 4.45443e+14 4.24465e+14 4.56204e+14 4.51208e+14 3.7723e+11
 450000 5.70675e+14 5.67661e+14 5.32062e+14 6.26384e+14 5.58908e+14 5.3235e+14 5.72547e+14 5.66248e+14 3.77485e+11
 500000 6.98751e+14 6.95064e+14 6.50962e+14 7.67469e+14 6.84115e+14 6.51312e+14 7.00965e+14 6.93216e+14 3.77816e+11
 550000 8.38578e+14 8.34159e+14 7.80623e+14 9.21648e+14 8.20758e+14 7.81051e+14 8.41152e+14 8.31806e+14 3.77672e+11
 600000 9.89855e+14 9.84642e+14 9.20755e+14 1.08862e+15 9.68539e+14 9.21276e+14 9.92812e+14 9.81721e+14 3.78009e+11
 650000 1.1523e+15 1.14622e+15 1.07107e+15 1.26809e+15 1.12716e+15 1.0717e+15 1.15565e+15 1.14267e+15 3.78337e+11
 700000 1.32562e+15 1.31862e+15 1.23129e+15 1.45977e+15 1.29634e+15 1.23205e+15 1.32939e+15 1.31437e+15 3.78666e+11
 750000 1.50955e+15 1.50155e+15 1.40114e+15 1.66338e+15 1.4758e+15 1.40204e+15 1.51374e+15 1.49654e+15 3.78997e+11
 800000 1.70383e+15 1.69475e+15 1.58035e+15 1.87863e+15 1.66528e+15 1.5814e+15 1.70844e+15 1.68892e+15 3.79326e+11
 850000 1.9082e+15 1.89795e+15 1.76867e+15 2.10526e+15 1.8645e+15 1.76988e+15 1.91322e+15 1.89124e+15 3.7966e+11
 900000 2.12242e+15 2.11089e+15 1.96584e+15 2.34301e+15 2.07322e+15 1.96722e+15 2.12782e+15 2.10324e+15 3.7999e+11
 950000 2.34624e+15 2.33331e+15 2.17162e+15 2.59161e+15 2.2912e+15 2.17318e+15 2.352e+15 2.32469e+15 3.80318e+11
 1e+06 2.57943e+15 2.56495e+15 2.38576e+15 2.85082e+15 2.5182e+15 2.3875e+15 2.58551e+15 2.55532e+15 3.8064e+11
 1e+06 2.57433e+15 2.55204e+15 2.38603e+15 2.85406e+15 2.51158e+15 2.38153e+15 2.58239e+15 2.55109e+15 6.0293e+09
 2e+06 8.8719e+15 8.77214e+15 8.10436e+15 9.92567e+15 8.63269e+15 8.12983e+15 8.89606e+15 8.77076e+15 1.18066e+10
