# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 35751.1 0.192523 5999.84 0.999406
200000 35751.1 -0.0702038 5999.88 0.999332
300000 35751.1 0.102969 5999.85 0.999377
400000 35751.1 0.0620077 5999.86 0.999364
500000 35751.1 -0.152766 5999.9 0.999336
600000 35751.1 -0.0478888 5999.88 0.99933
700000 35751.1 0.186158 5999.84 0.999395
800000 35751.1 -0.116152 5999.89 0.999362
900000 35751.1 0.525114 5999.78 0.999432
1000000 35751.1 -0.202502 5999.91 0.999342
