# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
3100000 36040 -0.109519 6048.38 1.01794 8.1974e-05
3200000 36131.3 -0.106341 6063.71 1.00777 8.09376e-05
3300000 35682.3 0.69894 5988.21 0.997558 8.11493e-05
3400000 36322.4 -0.0937804 6095.78 1.00401 8.02163e-05
3500000 35742.1 -0.0721694 5998.38 1.01199 8.21653e-05
3600000 35722.8 -0.0850211 5995.14 1.00995 8.20463e-05
3700000 36334.5 -0.0474079 6097.79 1.02214 8.16359e-05
3800000 35740.8 -0.11179 5998.16 0.989516 8.03462e-05
3900000 35907 -0.0163315 6026.05 0.993925 8.03242e-05
4000000 35981.7 1.12081 6038.39 0.996853 8.03938e-05
4100000 35709.8 -0.0229076 5992.94 0.9863 8.0166e-05
4200000 36077.9 -0.0841066 6054.73 1.00639 8.0956e-05
4300000 36029 -0.0678127 6046.53 1.03175 8.3121e-05
4400000 35442.7 -0.00658791 5948.13 0.991647 8.11922e-05
4500000 35789.5 1.55144 6006.06 0.999797 8.10576e-05
4600000 36034.7 -0.0152297 6047.47 1.01089 8.14383e-05
4700000 35327 -0.0530524 5928.71 0.97915 8.04332e-05
4800000 35598.5 2.66799 5973.81 0.989576 8.06631e-05
4900000 36056.5 0.00470484 6051.14 1.00603 8.09894e-05
5000000 35853.5 -0.146678 6017.08 1.00316 8.12061e-05
5100000 36024.1 3.07096 6045.18 1.00522 8.09387e-05
5200000 36236.3 0.226569 6081.27 0.997569 7.99114e-05
5300000 35832.4 -0.0899596 6013.54 1.01486 8.22041e-05
5400000 35422.1 -0.0548148 5944.67 0.993156 8.1397e-05
5500000 35443.1 0.988525 5948.02 0.976753 7.99822e-05
5600000 35850.6 -0.124676 6016.59 1.00899 8.16746e-05
5700000 35668.6 -0.130305 5986.05 1.0084 8.20586e-05
5800000 36089.8 1.37933 6056.48 1.00835 8.10791e-05
5900000 35490.7 -0.148129 5956.21 0.98736 8.072e-05
6000000 35783 -0.0325019 6005.24 0.99952 8.10891e-05
6100000 35961.5 1.28504 6034.97 1.01046 8.15502e-05
6200000 35494.1 -0.164348 5956.77 1.00884 8.24817e-05
6300000 35684.6 -0.0851807 5988.73 0.986715 8.0242e-05
6400000 36138.8 -0.0902958 6064.96 1.01932 8.18619e-05
6500000 36041 -0.0484066 6048.53 1.00658 8.10557e-05
6600000 35897.6 -0.0281741 6024.46 1.01022 8.16826e-05
6700000 35647.4 0.549627 5982.39 1.01061 8.22778e-05
6800000 35603.9 -0.107851 5975.2 0.997814 8.1337e-05
6900000 35593.1 2.08376 5973.01 0.991875 8.08421e-05
7000000 35435.5 -0.040059 5946.91 0.990014 8.11043e-05
7100000 35245.6 -0.0554847 5915.06 0.968079 7.97237e-05
7200000 35622.6 -0.143278 5978.34 1.00112 8.15528e-05
7300000 35841.6 0.395925 6015 1.001 8.10278e-05
7400000 35358.2 -0.0924123 5933.95 0.972583 7.98546e-05
7500000 36207.7 -0.0644136 6076.51 1.01822 8.16114e-05
7600000 35162.7 -0.137091 5901.15 0.982744 8.11195e-05
7700000 35758.9 -0.0161029 6001.19 1.01376 8.22521e-05
7800000 35704.7 -0.0822467 5992.1 1.00756 8.18975e-05
7900000 35679 0.256245 5987.74 0.992589 8.0735e-05
8000000 35509.7 -0.137432 5959.39 0.985343 8.05572e-05
8100000 35651.6 -0.137027 5983.21 1.0037 8.17039e-05
8200000 35993.5 -0.185798 6040.59 1.00201 8.08087e-05
8300000 35663.5 -0.0731899 5985.18 1.00084 8.1425e-05
8400000 35774.3 -0.0584823 6003.78 1.00068 8.11927e-05
8500000 35992.4 -0.129283 6040.39 0.990798 7.98889e-05
8600000 35427.1 0.695036 5945.38 0.991418 8.1225e-05
8700000 35793.9 -0.0181743 6007.06 1.00021 8.10972e-05
8800000 35727.9 -0.0968692 5996 1.01279 8.22817e-05
8900000 35778.9 -0.131159 6004.57 1.00457 8.14934e-05
9000000 35560.4 -0.114582 5967.88 0.982804 8.02266e-05
9100000 36032.9 -0.102651 6047.18 1.02149 8.22835e-05
9200000 35245.7 -0.102286 5915.08 0.989593 8.14985e-05
9300000 36008.9 0.258988 6043.09 1.00538 8.10271e-05
9400000 36118.4 -0.102073 6061.53 1.00391 8.0673e-05
9500000 35817.9 0.131252 6011.06 0.98527 7.98407e-05
9600000 35543.2 -0.122145 5965 0.99565 8.1324e-05
9700000 35747.2 -0.0893976 5999.23 0.999577 8.11691e-05
9800000 35056.8 -0.0946918 5883.37 0.972034 8.04787e-05
9900000 36201.2 -0.12529 6075.44 1.01168 8.11146e-05
10000000 35565.7 -0.136975 5968.78 0.999919 8.15859e-05
