Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 8.74142e+12 7.84852e+12 8.06568e+12 8.99164e+12 8.43973e+12 9.07056e+12 8.83398e+12 8.5878e+12 2.82525e+08
 100000 3.46713e+13 3.10979e+13 3.19679e+13 3.5671e+13 3.34672e+13 3.59877e+13 3.5042e+13 3.40568e+13 4.3766e+11
 150000 7.73938e+13 6.93474e+13 7.13084e+13 7.96384e+13 7.46889e+13 8.03558e+13 7.82277e+13 7.60099e+13 4.37989e+11
 200000 1.36522e+14 1.22205e+14 1.25696e+14 1.40505e+14 1.31724e+14 1.41789e+14 1.38006e+14 1.3406e+14 4.37888e+11
 250000 2.11678e+14 1.8929e+14 1.9475e+14 2.17892e+14 2.04196e+14 2.19917e+14 2.14002e+14 2.0783e+14 4.38209e+11
 300000 3.02492e+14 2.70231e+14 2.781e+14 3.11433e+14 2.91738e+14 3.14377e+14 3.05849e+14 2.96953e+14 4.3855e+11
 350000 4.08607e+14 3.64662e+14 3.75385e+14 4.2077e+14 3.93993e+14 4.24815e+14 4.13193e+14 4.0107e+14 4.38748e+11
 400000 5.29686e+14 4.72228e+14 4.86249e+14 5.45545e+14 5.1061e+14 5.50893e+14 5.35683e+14 5.19831e+14 4.39091e+11
 450000 6.65402e+14 5.92581e+14 6.10343e+14 6.85414e+14 6.41244e+14 6.92275e+14 6.72978e+14 6.52897e+14 4.3943e+11
 500000 8.15445e+14 7.25383e+14 7.47324e+14 8.4004e+14 7.85553e+14 8.48634e+14 8.24742e+14 7.99932e+14 4.39777e+11
 550000 9.7951e+14 8.70301e+14 8.96859e+14 1.0091e+15 9.43209e+14 1.01965e+15 9.90654e+14 9.60615e+14 4.40119e+11
 600000 1.1573e+15 1.02701e+15 1.05863e+15 1.19227e+15 1.11389e+15 1.20503e+15 1.1704e+15 1.13463e+15 4.40461e+11
 650000 1.34851e+15 1.1952e+15 1.23231e+15 1.38925e+15 1.2973e+15 1.40444e+15 1.36366e+15 1.32167e+15 4.39113e+11
 700000 1.55284e+15 1.37456e+15 1.4176e+15 1.59974e+15 1.49312e+15 1.6176e+15 1.57015e+15 1.52142e+15 4.39447e+11
 750000 1.77002e+15 1.56478e+15 1.61419e+15 1.82344e+15 1.70107e+15 1.84422e+15 1.78958e+15 1.73361e+15 4.39795e+11
 800000 1.99974e+15 1.76558e+15 1.8218e+15 2.06007e+15 1.92088e+15 2.08401e+15 2.02166e+15 1.95794e+15 4.40141e+11
 850000 2.24174e+15 1.97669e+15 2.04013e+15 2.30937e+15 2.15227e+15 2.3367e+15 2.26611e+15 2.19414e+15 4.40476e+11
