# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 2977.81 -1.85432 500.058 0.99922
200000 2977.81 -1.44079 499.989 1.00024
300000 2977.81 -0.792368 499.88 1.00338
400000 2977.81 -1.66526 500.027 0.998755
500000 2977.81 -1.51886 500.002 0.998466
600000 2977.81 -1.66979 500.027 0.999304
700000 2977.81 -1.5163 500.002 0.999435
800000 2977.81 -2.09495 500.099 0.999082
900000 2977.81 -1.85326 500.058 0.999517
1000000 2977.81 -1.27177 499.96 0.999704
1100000 2977.81 -2.03083 500.088 0.999406
1200000 2977.81 -1.60314 500.016 0.999922
1300000 2977.81 -1.5305 500.004 0.999815
1400000 2977.81 -1.48947 499.997 0.999273
1500000 2977.81 -1.83916 500.056 0.998762
1600000 2977.81 -1.93678 500.072 0.999294
1700000 2977.81 -1.82838 500.054 0.99886
1800000 2977.81 -1.99564 500.082 0.998754
1900000 2977.81 -1.37238 499.977 1.00041
2000000 2977.81 -1.47834 499.995 1.00018
2100000 2977.81 -1.82884 500.054 0.999067
2200000 2977.81 -2.04413 500.09 0.998704
2300000 2977.81 -2.06999 500.094 0.998453
2400000 2977.81 -2.11699 500.102 0.999478
2500000 2977.81 -1.95679 500.075 0.999926
2600000 2977.81 -1.82848 500.054 0.999057
2700000 2977.81 -2.31818 500.136 0.998718
2800000 2977.81 -2.08324 500.097 0.9998
2900000 2977.81 -1.99918 500.083 0.99991
3000000 2977.81 -1.45922 499.992 1.00011
3100000 2977.81 -1.93392 500.072 0.999153
3200000 2977.81 -2.14364 500.107 0.999846
3300000 2977.81 -1.16948 499.944 0.999706
3400000 2977.81 -1.45103 499.991 1.00003
3500000 2977.81 -1.7954 500.048 0.998452
3600000 2977.81 -1.93801 500.072 0.999663
3700000 2977.81 -0.433359 499.82 1.0023
3800000 2977.81 -1.82511 500.054 0.998659
3900000 2977.81 -1.74995 500.041 0.999068
4000000 2977.81 -1.40266 499.983 0.999826
4100000 2977.81 -1.77121 500.044 0.998984
4200000 2977.81 -1.66684 500.027 1.00076
4300000 2977.81 -2.59769 500.183 1.00008
4400000 2977.81 -1.82421 500.053 0.999919
4500000 2977.81 -1.81181 500.051 1.00146
4600000 2977.81 -1.90179 500.066 0.998898
4700000 2977.81 -2.14435 500.107 0.999402
4800000 2977.81 -1.33855 499.972 1.00023
4900000 2977.81 -1.70558 500.033 0.999356
5000000 2977.81 -1.67306 500.028 0.998749
5100000 2977.81 -1.62592 500.02 0.999829
5200000 2977.81 -1.80221 500.049 0.998978
5300000 2977.81 -1.88327 500.063 0.99926
5400000 2977.81 -2.00086 500.083 0.998839
5500000 2977.81 -1.35131 499.974 0.999752
5600000 2977.81 -1.77503 500.045 0.999006
5700000 2977.81 -1.66843 500.027 0.999875
5800000 2977.81 -1.53923 500.006 0.999259
5900000 2977.81 -0.941955 499.905 1.00041
6000000 2977.81 -1.84528 500.057 0.999157
6100000 2977.81 -0.873471 499.894 1.00184
6200000 2977.81 -1.19605 499.948 1.00135
6300000 2977.81 -1.07408 499.928 0.999774
6400000 2977.81 -1.75292 500.041 1.00105
6500000 2977.81 -2.35757 500.143 0.999686
6600000 2977.81 -1.59057 500.014 0.999416
6700000 2977.81 -1.4262 499.987 1.00021
6800000 2977.81 -2.15736 500.109 0.999845
6900000 2977.81 -1.723 500.036 1.00053
7000000 2977.81 -2.19747 500.116 1.00018
7100000 2977.81 -2.30448 500.134 0.999448
7200000 2977.81 -2.17251 500.112 0.998582
7300000 2977.81 -1.14357 499.939 1.00105
7400000 2977.81 -1.94813 500.074 1.00033
7500000 2977.81 -1.51804 500.002 0.999539
7600000 2977.81 -2.13624 500.106 0.999558
7700000 2977.81 -1.8817 500.063 0.999914
7800000 2977.81 -1.6848 500.03 0.999513
