# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P
100000 4449.28 13.6476 9987 0.999181
200000 4449.28 13.6716 9986.94 0.999176
300000 4449.28 13.9505 9986.31 0.999134
400000 4449.28 13.8912 9986.44 0.999367
500000 4449.28 14.2247 9985.69 0.999121
600000 4449.28 13.6349 9987.03 0.999183
700000 4449.28 14.0352 9986.12 0.999139
800000 4449.28 13.9351 9986.35 0.99915
900000 4449.28 13.6941 9986.89 0.999175
1000000 4449.28 13.7936 9986.66 0.999165
1100000 4449.28 14.0527 9986.08 0.999137
1200000 4449.28 14.2918 9985.54 0.999116
1300000 4449.28 13.5784 9987.15 0.999188
1400000 4449.28 13.8505 9986.54 0.999159
1500000 4449.28 13.6431 9987 0.999167
1600000 4449.28 14.266 9985.6 0.999116
1700000 4449.28 13.9794 9986.24 0.999145
1800000 4449.28 13.7383 9986.79 0.999171
1900000 4449.28 13.7484 9986.77 0.999169
2000000 4449.28 13.9982 9986.21 0.999145
2100000 4449.28 14.1036 9985.97 0.999131
2200000 4449.28 14.6876 9984.65 0.999071
2300000 4449.28 13.9381 9986.34 0.999149
2400000 4449.28 13.9192 9986.38 0.999152
2500000 4449.28 14.2992 9985.53 0.999112
2600000 4449.28 14.22 9985.7 0.99912
2700000 4449.28 14.24 9985.66 0.99912
2800000 4449.28 13.718 9986.83 0.999172
2900000 4449.28 13.8946 9986.44 0.999156
3000000 4449.28 14.208 9985.73 0.999119
3100000 4449.28 14.7307 9984.56 0.999066
3200000 4449.28 13.5716 9987.17 0.999187
3300000 4449.28 14.2675 9985.6 0.999117
3400000 4449.28 14.6895 9984.64 0.99907
3500000 4449.28 13.5075 9987.31 0.999194
3600000 4449.28 13.6716 9986.94 0.999178
3700000 4449.28 13.7047 9986.86 0.999174
3800000 4449.28 13.6103 9987.08 0.999183
3900000 4449.28 13.6931 9986.89 0.999173
4000000 4449.28 13.6259 9987.04 0.999181
4100000 4449.28 13.5697 9987.17 0.999188
4200000 4449.28 13.5663 9987.18 0.999187
4300000 4449.28 13.9114 9986.4 0.999153
4400000 4449.28 13.6455 9987 0.999179
4500000 4449.28 14.0999 9985.98 0.999134
4600000 4449.28 14.2706 9985.59 0.99911
4700000 4449.28 14.7334 9984.55 0.999067
4800000 4449.28 13.6481 9986.99 0.99918
4900000 4449.28 13.6324 9987.03 0.99918
5000000 4449.28 13.7157 9986.84 0.999173
5100000 4449.28 13.965 9986.28 0.999147
5200000 4449.28 14.2107 9985.72 0.999119
5300000 4449.28 14.9996 9983.95 0.999018
5400000 4449.28 15.207 9983.48 0.999015
5500000 4449.28 13.863 9986.51 0.999158
5600000 4449.28 13.7567 9986.75 0.999169
5700000 4449.28 14.1781 9985.8 0.999126
5800000 4449.28 13.8571 9986.52 0.999158
5900000 4449.28 14.1548 9985.85 0.999126
6000000 4449.28 14.423 9985.25 0.999099
6100000 4449.28 13.6019 9987.1 0.999183
6200000 4449.28 14.1823 9985.79 0.999126
6300000 4449.28 14.0623 9986.06 0.999138
6400000 4449.28 13.9648 9986.28 0.999148
6500000 4449.28 13.5318 9987.26 0.999191
6600000 4449.28 14.013 9986.17 0.999141
6700000 4449.28 13.853 9986.53 0.999159
6800000 4449.28 14.2777 9985.57 0.999103
6900000 4449.28 13.9328 9986.35 0.999152
7000000 4449.28 13.735 9986.8 0.999171
7100000 4449.28 13.7885 9986.68 0.999148
7200000 4449.28 14.0185 9986.16 0.999134
7300000 4449.28 13.9629 9986.29 0.999147
7400000 4449.28 13.9114 9986.4 0.999154
7500000 4449.28 13.8832 9986.46 0.999157
7600000 4449.28 14.6597 9984.72 0.999074
7700000 4449.28 13.7901 9986.67 0.999166
7800000 4449.28 13.765 9986.73 0.999147
7900000 4449.28 13.8741 9986.48 0.999146
8000000 4449.28 14.6519 9984.73 0.999075
8100000 4449.28 14.3678 9985.37 0.999099
8200000 4449.28 13.8264 9986.59 0.999161
8300000 4449.28 13.6169 9987.07 0.999183
8400000 4449.28 13.85 9986.53 0.999156
8500000 4449.28 13.9483 9986.32 0.999146
8600000 4449.28 14.329 9985.46 0.99911
8700000 4449.28 14.6047 9984.84 0.999078
8800000 4449.28 14.14 9985.88 0.99913
8900000 4449.28 14.1119 9985.95 0.999131
9000000 4449.28 13.7637 9986.73 0.999166
9100000 4449.28 15.1472 9983.62 0.99902
9200000 4449.28 14.2745 9985.58 0.999113
9300000 4449.28 13.7849 9986.69 0.999167
9400000 4449.28 14.2877 9985.55 0.999115
9500000 4449.28 14.0406 9986.11 0.999139
9600000 4449.28 13.9272 9986.37 0.999152
9700000 4449.28 15.6323 9982.53 0.998971
9800000 4449.28 14.7281 9984.56 0.999125
9900000 4449.28 13.5207 9987.28 0.999192
10000000 4449.28 13.932 9986.35 0.999152
10100000 4449.28 13.7525 9986.76 0.999169
10200000 4449.28 14.5411 9984.98 0.999084
10300000 4449.28 13.7456 9986.77 0.999169
10400000 4449.28 14.6652 9984.7 0.999074
10500000 4449.28 13.8471 9986.55 0.999159
10600000 4449.28 13.4902 9987.35 0.999194
10700000 4449.28 13.8004 9986.65 0.999164
10800000 4449.28 13.6876 9986.9 0.999175
10900000 4449.28 14.3178 9985.48 0.999108
11000000 4449.28 13.6232 9987.05 0.999183
11100000 4449.28 14.11 9985.96 0.999127
11200000 4449.28 13.4772 9987.38 0.999193
11300000 4449.28 13.8362 9986.57 0.999156
11400000 4449.28 13.7298 9986.81 0.999195
11500000 4449.28 13.5748 9987.16 0.999186
11600000 4449.28 14.1056 9985.96 0.999131
11700000 4449.28 13.7234 9986.82 0.999368
11800000 4449.28 13.9132 9986.4 0.999153
11900000 4449.28 14.2685 9985.59 0.999115
12000000 4449.28 14.4056 9985.29 0.999101
12100000 4449.28 14.5579 9984.94 0.999086
12200000 4449.28 14.242 9985.66 0.999117
12300000 4449.28 15.8321 9982.07 0.99893
12400000 4449.28 13.617 9987.06 0.999182
12500000 4449.28 14.1286 9985.91 0.999118
12600000 4449.28 13.3754 9987.61 0.999205
12700000 4449.28 14.2413 9985.65 0.999119
12800000 4449.28 14.3637 9985.38 0.999102
12900000 4449.28 14.0416 9986.1 0.999122
13000000 4449.28 14.5654 9984.93 0.999085
13100000 4449.28 13.91 9986.41 0.999154
13200000 4449.28 13.5286 9987.26 0.999181
13300000 4449.28 14.3097 9985.5 0.999112
13400000 4449.28 14.2088 9985.73 0.999114
13500000 4449.28 13.7671 9986.73 0.999166
13600000 4449.28 13.7399 9986.79 0.99917
13700000 4449.28 13.8309 9986.58 0.999162
13800000 4449.28 14.4922 9985.09 0.999081
13900000 4449.28 14.2101 9985.73 0.999119
14000000 4449.28 14.2819 9985.56 0.999115
14100000 4449.28 13.561 9987.19 0.999187
14200000 4449.28 14.4767 9985.13 0.999095
14300000 4449.28 15.4766 9982.88 1.00075
14400000 4449.28 13.6261 9987.04 0.999181
14500000 4449.28 13.7702 9986.72 0.999167
14600000 4449.28 13.9654 9986.28 0.99922
14700000 4449.28 14.4258 9985.24 0.999086
14800000 4449.28 13.4826 9987.37 0.999197
14900000 4449.28 14.2475 9985.64 0.999119
15000000 4449.28 14.4292 9985.23 0.999099
15100000 4449.28 14.2713 9985.59 0.999113
15200000 4449.28 13.8926 9986.44 0.999153
15300000 4449.28 13.2753 9987.83 0.999203
15400000 4449.28 13.7579 9986.75 0.999169
15500000 4449.28 14.54 9984.98 0.999085
15600000 4449.28 13.816 9986.62 0.999163
15700000 4449.28 13.614 9987.07 0.999176
15800000 4449.28 13.6337 9987.03 0.999181
15900000 4449.28 13.5026 9987.33 0.999187
16000000 4449.28 14.7368 9984.54 0.99907
16100000 4449.28 13.6428 9987 0.999179
16200000 4449.28 13.4269 9987.49 0.999197
16300000 4449.28 13.5661 9987.18 0.99919
16400000 4449.28 13.8161 9986.61 0.999158
16500000 4449.28 14.13 9985.91 0.999131
16600000 4449.28 15.7474 9982.27 1.00047
16700000 4449.28 13.4868 9987.35 0.999193
16800000 4449.28 14.1518 9985.86 0.999129
16900000 4449.28 13.7095 9986.85 0.999162
17000000 4449.28 14.1334 9985.9 0.999131
17100000 4449.28 13.6945 9986.89 0.999175
17200000 4449.28 14.0187 9986.16 0.999125
17300000 4449.28 14.0163 9986.17 0.999139
17400000 4449.28 13.5346 9987.25 0.999191
17500000 4449.28 14.4637 9985.15 0.999096
17600000 4449.28 13.8141 9986.62 0.999163
17700000 4449.28 14.5337 9985 0.99909
17800000 4449.28 15.106 9983.71 0.999024
17900000 4449.28 14.3729 9985.36 0.999103
18000000 4449.28 13.8805 9986.47 0.999154
18100000 4449.28 13.8665 9986.5 0.999156
18200000 4449.28 14.1277 9985.92 0.999127
18300000 4449.28 14.1259 9985.92 0.999132
18400000 4449.28 13.638 9987.02 0.999181
18500000 4449.28 14.2749 9985.59 0.999114
18600000 4449.28 13.3728 9987.61 0.999211
18700000 4449.28 14.192 9985.77 0.999124
18800000 4449.28 14.3106 9985.5 0.99911
18900000 4449.28 14.3779 9985.35 0.999109
19000000 4449.28 13.6792 9986.92 0.999177
19100000 4449.28 14.8536 9984.28 0.999055
19200000 4449.28 13.8006 9986.65 0.99916
19300000 4449.28 13.3935 9987.57 0.999187
19400000 4449.28 13.7084 9986.86 0.999175
19500000 4449.28 13.849 9986.54 0.999161
19600000 4449.28 13.8767 9986.48 0.999154
19700000 4449.28 13.9462 9986.32 0.999152
