Ar
#NOTE: MSDs should be divided by (temperature^2).
#NOTE: MSDs have been divided by 2.
#Time	MSD_x	MSD_y	MSD_z	MSD_all
 50000 62137.3 59774.2 60508.4 60806.6
 100000 247293 237864 240786 241981
 150000 553771 532614 539135 541840
 200000 979909 942386 953877 958724
 250000 1.52407e+06 1.46557e+06 1.48338e+06 1.49101e+06
 300000 2.18462e+06 2.10057e+06 2.12605e+06 2.13708e+06
 350000 2.95996e+06 2.84582e+06 2.88032e+06 2.89537e+06
 400000 3.84851e+06 3.69976e+06 3.74466e+06 3.76431e+06
 450000 4.84877e+06 4.66085e+06 4.71754e+06 4.74239e+06
 500000 5.95923e+06 5.72753e+06 5.79747e+06 5.82808e+06
 500000 5.96045e+06 5.72879e+06 5.80056e+06 5.82993e+06
 1e+06 2.28044e+07 2.18708e+07 2.21708e+07 2.2282e+07
 1.5e+06 4.91533e+07 4.7011e+07 4.77465e+07 4.79703e+07
 2e+06 8.38404e+07 7.99426e+07 8.1347e+07 8.171e+07
 2.5e+06 1.25871e+08 1.19646e+08 1.21962e+08 1.22493e+08
 3e+06 1.74356e+08 1.65255e+08 1.68675e+08 1.69428e+08
 3.5e+06 2.28482e+08 2.15994e+08 2.20654e+08 2.2171e+08
 4e+06 2.87509e+08 2.71158e+08 2.77157e+08 2.78608e+08
 4.5e+06 3.50801e+08 3.30142e+08 3.37534e+08 3.39492e+08
 5e+06 4.1782e+08 3.92417e+08 4.01184e+08 4.03807e+08
 5e+06 4.17994e+08 3.91989e+08 4.08623e+08 4.06202e+08
 1e+07 1.21842e+09 1.10571e+09 1.16596e+09 1.16336e+09
 1.5e+07 2.1228e+09 1.86747e+09 2.00143e+09 1.99723e+09
 2e+07 2.97721e+09 2.58431e+09 2.839e+09 2.80017e+09
 2.5e+07 3.79826e+09 3.22366e+09 3.68434e+09 3.56875e+09
 3e+07 4.60812e+09 3.83387e+09 4.49456e+09 4.31218e+09
 3.5e+07 5.41145e+09 4.49219e+09 5.22034e+09 5.04133e+09
 4e+07 6.21598e+09 5.12367e+09 5.90431e+09 5.74798e+09
 4.5e+07 7.0216e+09 5.73882e+09 6.54216e+09 6.4342e+09
 5e+07 7.82307e+09 6.3304e+09 7.08547e+09 7.07965e+09
 5e+07 8.0539e+09 6.13931e+09 8.46751e+09 7.55357e+09
 1e+08 1.67035e+10 1.10504e+10 1.43385e+10 1.40308e+10
 1.5e+08 2.40655e+10 1.48052e+10 2.10822e+10 1.99843e+10
 2e+08 3.21323e+10 2.09491e+10 3.19925e+10 2.8358e+10
 2.5e+08 3.51289e+10 2.63801e+10 4.1563e+10 3.43573e+10
 3e+08 3.86218e+10 3.30312e+10 5.25118e+10 4.13883e+10
 3.5e+08 4.06669e+10 3.72097e+10 6.50614e+10 4.7646e+10
 4e+08 4.35466e+10 4.1442e+10 6.90769e+10 5.13552e+10
 4.5e+08 4.81827e+10 4.5257e+10 7.66421e+10 5.66939e+10
 5e+08 4.50964e+10 5.01873e+10 7.72289e+10 5.75042e+10
 5e+08 2.13741e+10 4.89165e+10 1.8891e+11 8.64003e+10
 1e+09 4.6441e+10 5.76867e+10 4.2155e+10 4.87609e+10
 1.5e+09 9.3634e+09 9.56656e+09 3.04902e+11 1.07944e+11
 2e+09 1.00724e+09 1.77037e+09 7.25869e+10 2.51215e+10
