# Time-averaged data for fix AveAll
# TimeStep v_TotEn v_PotEn c_T c_P v_Dens
100000 47357 0.125111 7947.6 0.992128 6.0798e-05
200000 48066.5 0.791756 8066.57 1.01307 6.11734e-05
300000 48052.5 -0.00956416 8064.34 1.00648 6.07923e-05
400000 48201 -0.0652086 8089.28 1.00227 6.03552e-05
500000 48024.6 -0.122272 8059.68 0.993648 6.00439e-05
600000 47618.5 0.01925 7991.51 1.00399 6.11715e-05
700000 47880.3 1.65858 8035.16 1.00142 6.06903e-05
800000 47055.2 2.35232 7896.58 0.993846 6.12719e-05
900000 47870.1 -0.00763609 8033.74 1.00989 6.1229e-05
1000000 47936.9 -0.0336963 8044.95 1.01819 6.16435e-05
1100000 47954.8 -0.000799343 8047.95 1.00733 6.09654e-05
1200000 47759.2 -0.133669 8015.15 0.997788 6.06347e-05
1300000 47816 0.105491 8024.63 0.998077 6.05472e-05
1400000 46615.7 -0.0265922 7823.22 0.974067 6.06602e-05
1500000 47928.1 -0.0567628 8043.47 1.01125 6.12487e-05
1600000 47988.8 0.201459 8053.62 1.01466 6.13695e-05
1700000 47913.3 -0.0640872 8041 1.00243 6.07292e-05
1800000 48220.3 -0.0552076 8092.5 1.01776 6.1237e-05
1900000 46970 -0.0758948 7882.69 0.992127 6.13082e-05
2000000 47308 -0.0707762 7939.42 0.999233 6.12832e-05
2100000 47822.8 -0.102489 8025.8 1.00632 6.10798e-05
2200000 47977 -0.0115331 8051.68 1.00268 6.06631e-05
2300000 47527.5 -0.0859942 7976.25 1.01193 6.17809e-05
2400000 48446.5 -0.102676 8130.48 1.01662 6.09186e-05
2500000 47054.4 0.0154002 7896.84 0.984092 6.07001e-05
2600000 48052.2 -0.170045 8064.32 1.00366 6.06078e-05
2700000 47746.9 0.0706095 8013.03 0.999834 6.07614e-05
2800000 47141.9 3.21813 7910.99 0.998379 6.14513e-05
2900000 47789.3 -0.171497 8020.19 1.00379 6.0971e-05
3000000 47070 -0.0031921 7899.46 0.98698 6.08529e-05
3100000 48014.2 -0.0240499 8057.92 1.0004 6.04608e-05
3200000 47986.1 0.175084 8053.16 1.00292 6.06572e-05
3300000 47551.5 -0.0504659 7980.27 0.992607 6.05539e-05
3400000 47900.1 -0.0756161 8038.77 0.998613 6.05055e-05
3500000 47540.6 0.183815 7978.41 1.01248 6.17886e-05
3600000 47906.5 -0.0170185 8039.85 0.994909 6.02593e-05
3700000 48259 -0.0604703 8099.01 1.01037 6.0768e-05
3800000 47919.8 -0.0253644 8042.07 0.999777 6.05523e-05
3900000 46851.1 -0.0704247 7862.73 0.977383 6.05315e-05
4000000 47943 -0.0211562 8045.97 1.00396 6.07778e-05
4100000 47268.3 -0.0607127 7932.74 0.994393 6.10689e-05
4200000 47881.3 -0.0995901 8035.63 0.998654 6.05228e-05
4300000 47064.7 -0.0374327 7898.56 0.992888 6.12299e-05
4400000 47348.3 -0.0610858 7946.16 0.990289 6.06949e-05
4500000 47695.9 -0.0339215 8004.49 1.01836 6.19833e-05
4600000 47447.4 -0.0494268 7962.8 0.984148 6.01982e-05
4700000 47965 -0.0368368 8049.66 1.00197 6.06275e-05
4800000 47831.8 1.07154 8027.13 0.999953 6.06615e-05
4900000 48220 -0.0631712 8092.46 1.02292 6.1572e-05
5000000 47283.5 -0.0662533 7935.29 0.980318 6.0161e-05
5100000 47684.2 7.16456 8001.32 0.999954 6.08059e-05
