Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 9.36606e+11 9.08245e+11 8.93337e+11 8.74049e+11 8.29577e+11 8.39332e+11 8.47652e+11 8.73683e+11 1.4653e+09
 100000 3.60305e+12 3.49207e+12 3.43132e+12 3.35412e+12 3.17931e+12 3.21393e+12 3.24912e+12 3.353e+12 9.68246e+10
 150000 7.8186e+12 7.575e+12 7.43484e+12 7.26114e+12 6.87738e+12 6.94638e+12 7.0283e+12 7.26077e+12 9.85463e+10
 200000 1.34192e+13 1.2998e+13 1.27452e+13 1.24346e+13 1.17698e+13 1.18813e+13 1.20286e+13 1.24388e+13 1.00294e+11
 250000 2.02565e+13 1.96167e+13 1.92201e+13 1.87305e+13 1.77233e+13 1.78806e+13 1.81115e+13 1.8746e+13 1.01746e+11
 300000 2.81967e+13 2.73033e+13 2.67355e+13 2.60204e+13 2.46226e+13 2.48234e+13 2.51555e+13 2.6058e+13 1.03414e+11
 350000 3.71178e+13 3.59432e+13 3.51827e+13 3.41876e+13 3.23673e+13 3.26076e+13 3.30542e+13 3.4265e+13 1.0509e+11
 400000 4.6911e+13 4.54323e+13 4.44672e+13 4.31257e+13 4.0868e+13 4.11439e+13 4.17125e+13 4.32689e+13 1.06457e+11
 450000 5.74775e+13 5.56769e+13 5.45035e+13 5.27375e+13 5.00432e+13 5.03517e+13 5.10441e+13 5.29809e+13 1.08256e+11
 500000 6.87243e+13 6.65936e+13 6.52101e+13 6.29371e+13 5.98161e+13 6.01601e+13 6.09711e+13 6.33197e+13 1.10001e+11
 550000 8.05716e+13 7.811e+13 7.65137e+13 7.36508e+13 7.0115e+13 7.05049e+13 7.14236e+13 7.42135e+13 1.11743e+11
 600000 9.29505e+13 9.01632e+13 8.83497e+13 8.48152e+13 8.08766e+13 8.1329e+13 8.23403e+13 8.55993e+13 1.1351e+11
 650000 1.05797e+14 1.02697e+14 1.00657e+14 9.63757e+13 9.20456e+13 9.25811e+13 9.36675e+13 9.74207e+13 1.15195e+11
 700000 1.19055e+14 1.15659e+14 1.13382e+14 1.08282e+14 1.03574e+14 1.04215e+14 1.05357e+14 1.09627e+14 1.16885e+11
 750000 1.32667e+14 1.29e+14 1.2647e+14 1.20494e+14 1.1542e+14 1.16188e+14 1.17367e+14 1.22172e+14 1.18509e+11
 800000 1.46581e+14 1.42673e+14 1.39873e+14 1.32979e+14 1.27551e+14 1.28464e+14 1.29665e+14 1.35016e+14 1.19881e+11
 850000 1.60743e+14 1.56633e+14 1.53548e+14 1.45707e+14 1.39936e+14 1.41005e+14 1.42216e+14 1.48119e+14 1.2152e+11
 900000 1.75108e+14 1.70842e+14 1.67453e+14 1.58649e+14 1.52548e+14 1.53777e+14 1.54991e+14 1.61448e+14 1.22518e+11
 950000 1.89638e+14 1.85263e+14 1.81555e+14 1.7178e+14 1.6536e+14 1.66747e+14 1.67962e+14 1.74972e+14 1.24177e+11
 1e+06 2.04298e+14 1.99866e+14 1.95823e+14 1.85081e+14 1.78349e+14 1.79889e+14 1.81106e+14 1.88662e+14 1.25905e+11
 1e+06 2.04178e+14 2.01954e+14 1.99522e+14 1.85317e+14 1.77882e+14 1.77568e+14 1.80256e+14 1.88907e+14 3.22001e+10
 2e+06 4.94383e+14 5.07334e+14 4.98346e+14 4.63713e+14 4.52978e+14 4.62012e+14 4.59568e+14 4.75749e+14 6.248e+10
 3e+06 7.66863e+14 8.13935e+14 8.10287e+14 7.45325e+14 7.43576e+14 7.61544e+14 7.50148e+14 7.689e+14 9.5616e+10
 4e+06 1.02808e+15 1.11428e+15 1.12592e+15 1.01648e+15 1.03419e+15 1.05821e+15 1.03629e+15 1.05755e+15 1.30213e+11
 5e+06 1.27973e+15 1.42096e+15 1.46202e+15 1.29694e+15 1.32532e+15 1.34907e+15 1.32377e+15 1.34929e+15 1.67482e+11
 6e+06 1.53001e+15 1.72402e+15 1.80687e+15 1.55991e+15 1.61786e+15 1.6317e+15 1.60316e+15 1.63668e+15 2.05286e+11
 7e+06 1.79418e+15 2.01794e+15 2.14754e+15 1.81165e+15 1.91833e+15 1.91579e+15 1.88192e+15 1.92377e+15 2.44322e+11
 8e+06 2.04214e+15 2.31803e+15 2.48369e+15 2.0652e+15 2.21534e+15 2.20473e+15 2.16176e+15 2.20957e+15 2.83633e+11
 9e+06 2.26446e+15 2.6092e+15 2.80738e+15 2.31023e+15 2.50761e+15 2.49471e+15 2.43752e+15 2.48665e+15 3.26719e+11
 1e+07 2.46026e+15 2.885e+15 3.10915e+15 2.53441e+15 2.79573e+15 2.78098e+15 2.70371e+15 2.74948e+15 3.71173e+11
 1.1e+07 2.64734e+15 3.16849e+15 3.39429e+15 2.75797e+15 3.08319e+15 3.06486e+15 2.96867e+15 3.00922e+15 4.18298e+11
 1.2e+07 2.84781e+15 3.45857e+15 3.6735e+15 3.00424e+15 3.37917e+15 3.33119e+15 3.2382e+15 3.27357e+15 4.64417e+11
 1.3e+07 3.02381e+15 3.73224e+15 3.9318e+15 3.27093e+15 3.68701e+15 3.58074e+15 3.51289e+15 3.53278e+15 5.13597e+11
 1.4e+07 3.19394e+15 3.99151e+15 4.18443e+15 3.55439e+15 3.98985e+15 3.83124e+15 3.79183e+15 3.79108e+15 5.59503e+11
 1.5e+07 3.37087e+15 4.25314e+15 4.44477e+15 3.84442e+15 4.2915e+15 4.11316e+15 4.08303e+15 4.05899e+15 6.06848e+11
 1.6e+07 3.54448e+15 4.51557e+15 4.70232e+15 4.12524e+15 4.61181e+15 4.40234e+15 4.37979e+15 4.32953e+15 6.54243e+11
 1.7e+07 3.68738e+15 4.77932e+15 4.97214e+15 4.39218e+15 4.95883e+15 4.70052e+15 4.68384e+15 4.60215e+15 7.0093e+11
 1.8e+07 3.82278e+15 5.05698e+15 5.26859e+15 4.66735e+15 5.31575e+15 4.99156e+15 4.99155e+15 4.88138e+15 7.48185e+11
 1.9e+07 3.98047e+15 5.33825e+15 5.58462e+15 4.93926e+15 5.66471e+15 5.26222e+15 5.28873e+15 5.16035e+15 7.93863e+11
 2e+07 4.17321e+15 5.62965e+15 5.90765e+15 5.18901e+15 6.00401e+15 5.53469e+15 5.5759e+15 5.44028e+15 8.39274e+11
