Ar
#NOTE: MSDs should be divided by the temperature.
#NOTE: MSDs have been divided by 2 or 10 (i.e., the viscosity computed from all components).
#Time	MSD_xx	MSD_yy	MSD_zz	MSD_xy	MSD_xz	MSD_yz	MSD_off	MSD_all	MSD_bulkvisc
 50000 9.5546e+12 1.02322e+13 9.3556e+12 1.01067e+13 9.81908e+12 8.5316e+12 9.4858e+12 9.57714e+12 2.42572e+08
 100000 3.79073e+13 4.06224e+13 3.71209e+13 4.01239e+13 3.89746e+13 3.38189e+13 3.76391e+13 3.80036e+13 5.00067e+11
 150000 8.46329e+13 9.07552e+13 8.28869e+13 8.96439e+13 8.70612e+13 7.54481e+13 8.4051e+13 8.48673e+13 5.00379e+11
 200000 1.49309e+14 1.60225e+14 1.46251e+14 1.58271e+14 1.5368e+14 1.33014e+14 1.48322e+14 1.49764e+14 5.00694e+11
 250000 2.31524e+14 2.4864e+14 2.26823e+14 2.45618e+14 2.38443e+14 2.06121e+14 2.30061e+14 2.32301e+14 5.01008e+11
 300000 3.30881e+14 3.55621e+14 3.24222e+14 3.5131e+14 3.40963e+14 2.94384e+14 3.28885e+14 3.32094e+14 5.0132e+11
 350000 4.46987e+14 4.80801e+14 4.38075e+14 4.74975e+14 4.60864e+14 3.97425e+14 4.44421e+14 4.48768e+14 5.01631e+11
 400000 5.79457e+14 6.23826e+14 5.6802e+14 6.16249e+14 5.97781e+14 5.14875e+14 5.76302e+14 5.81955e+14 5.01946e+11
 450000 7.27915e+14 7.8435e+14 7.13708e+14 7.74773e+14 7.51364e+14 6.46377e+14 7.24171e+14 7.31299e+14 5.0226e+11
 500000 8.91987e+14 9.62034e+14 8.74794e+14 9.50197e+14 9.21274e+14 7.91579e+14 8.87683e+14 8.96452e+14 5.02536e+11
 550000 1.07132e+15 1.15654e+15 1.05095e+15 1.14218e+15 1.10718e+15 9.50134e+14 1.0665e+15 1.07707e+15 5.02843e+11
 600000 1.26555e+15 1.36756e+15 1.24186e+15 1.35039e+15 1.30877e+15 1.1217e+15 1.26028e+15 1.27283e+15 5.0315e+11
 650000 1.47433e+15 1.59475e+15 1.44722e+15 1.5745e+15 1.52572e+15 1.30594e+15 1.46872e+15 1.48341e+15 5.03458e+11
 700000 1.69733e+15 1.83783e+15 1.66673e+15 1.81418e+15 1.75774e+15 1.50253e+15 1.69148e+15 1.70848e+15 5.03764e+11
 750000 1.9342e+15 2.09648e+15 1.90009e+15 2.06914e+15 2.00453e+15 1.71116e+15 1.92828e+15 1.94774e+15 5.04073e+11
